"questionId","grade","volume","chapter","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"hjb-high-ds-v2-s6-245","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-246","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-247","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-248","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-249","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","8","8","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-250","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","23","23","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-251","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-252","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","6","6","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-253","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","5","5","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-254","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-255","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","13","13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-256","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-257","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","10","10","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-258","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-259","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","6","6","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-260","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-261","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","10","10","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-262","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-263","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","5","5","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-264","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","8","8","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-265","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","8","8","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-266","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-267","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-268","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-269","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-270","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","23","23","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-271","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-272","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-273","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-274","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-275","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-276","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-277","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-278","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-279","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-280","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-281","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-282","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","7","7","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-283","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-284","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-285","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","23","23","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-286","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-287","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-288","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-289","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-290","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-291","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","7","7","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-292","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-293","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","15","15","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-294","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-295","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-296","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-297","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","23","23","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-298","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-299","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-300","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-301","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","46","46","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-302","S6","选择性必修 第一册复习","数列","fill-in","Foundation","47","47","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-303","S6","选择性必修 第一册复习","数列","short-answer","Core","60","60","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-304","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","118","118","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-305","S6","选择性必修 第一册复习","数列","fill-in","Foundation","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-306","S6","选择性必修 第一册复习","数列","short-answer","Core","38","38","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-307","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","43","43","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-308","S6","选择性必修 第一册复习","数列","fill-in","Foundation","98","98","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-309","S6","选择性必修 第一册复习","数列","short-answer","Core","55","55","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-310","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","100","100","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-311","S6","选择性必修 第一册复习","数列","fill-in","Foundation","69","69","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-312","S6","选择性必修 第一册复习","数列","short-answer","Core","36","36","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-313","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","47","47","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-314","S6","选择性必修 第一册复习","数列","fill-in","Foundation","144","144","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-315","S6","选择性必修 第一册复习","数列","short-answer","Core","143","143","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-316","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","28","28","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-317","S6","选择性必修 第一册复习","数列","fill-in","Foundation","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-318","S6","选择性必修 第一册复习","数列","short-answer","Core","64","64","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-319","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","60","60","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-320","S6","选择性必修 第一册复习","数列","fill-in","Foundation","37","37","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-321","S6","选择性必修 第一册复习","数列","short-answer","Core","10","10","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-322","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","120","120","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-323","S6","选择性必修 第一册复习","数列","fill-in","Foundation","85","85","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-324","S6","选择性必修 第一册复习","数列","short-answer","Core","74","74","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-325","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","98","98","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-326","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","13","13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-327","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-328","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-329","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","13","13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-330","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-331","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","6","6","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-332","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","4","4","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-333","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","4","4","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-334","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","8","8","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-335","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-336","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","6","6","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-337","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","4","4","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-338","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-339","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","10","10","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-340","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-341","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-342","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","10","10","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-343","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-344","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-345","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-346","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","7","7","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-347","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-348","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","4","4","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-349","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","4","4","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-350","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-351","S6","选择性必修 第一册复习","圆锥曲线","short-answer","Core","80","80","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-352","S6","选择性必修 第一册复习","圆锥曲线","multiple-choice","Challenge","405","405","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-353","S6","选择性必修 第一册复习","圆锥曲线","fill-in","Foundation","224","224","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-354","S6","选择性必修 第一册复习","圆锥曲线","short-answer","Core","420","420","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-355","S6","选择性必修 第一册复习","圆锥曲线","multiple-choice","Challenge","315","315","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-356","S6","选择性必修 第一册复习","圆锥曲线","fill-in","Foundation","432","432","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-357","S6","选择性必修 第一册复习","圆锥曲线","short-answer","Core","333","333","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-358","S6","选择性必修 第一册复习","圆锥曲线","multiple-choice","Challenge","240","240","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-359","S6","选择性必修 第一册复习","圆锥曲线","fill-in","Foundation","119","119","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-360","S6","选择性必修 第一册复习","圆锥曲线","short-answer","Core","456","456","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-361","S6","选择性必修 第一册复习","圆锥曲线","multiple-choice","Challenge","240","240","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-362","S6","选择性必修 第一册复习","圆锥曲线","fill-in","Foundation","203","203","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-363","S6","选择性必修 第一册复习","圆锥曲线","short-answer","Core","28","28","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-364","S6","选择性必修 第一册复习","圆锥曲线","multiple-choice","Challenge","517","517","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-365","S6","选择性必修 第一册复习","圆锥曲线","fill-in","Foundation","279","279","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-366","S6","选择性必修 第一册复习","圆锥曲线","short-answer","Core","52","52","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-367","S6","选择性必修 第一册复习","圆锥曲线","multiple-choice","Challenge","72","72","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-368","S6","选择性必修 第一册复习","圆锥曲线","fill-in","Foundation","216","216","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-369","S6","选择性必修 第一册复习","圆锥曲线","short-answer","Core","209","209","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-370","S6","选择性必修 第一册复习","圆锥曲线","multiple-choice","Challenge","264","264","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-371","S6","选择性必修 第一册复习","圆锥曲线","fill-in","Foundation","217","217","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-372","S6","选择性必修 第一册复习","圆锥曲线","short-answer","Core","480","480","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-373","S6","选择性必修 第一册复习","圆锥曲线","multiple-choice","Challenge","280","280","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-374","S6","选择性必修 第一册复习","圆锥曲线","fill-in","Foundation","33","33","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-375","S6","选择性必修 第一册复习","圆锥曲线","short-answer","Core","253","253","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-376","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Challenge","62","62","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-377","S6","选择性必修 第一册复习","空间向量及其应用","fill-in","Foundation","446","446","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-378","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Core","442","442","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-379","S6","选择性必修 第一册复习","空间向量及其应用","fill-in","Challenge","249","249","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-380","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Foundation","270","270","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-381","S6","选择性必修 第一册复习","空间向量及其应用","fill-in","Core","197","197","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-382","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Challenge","274","274","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-383","S6","选择性必修 第一册复习","空间向量及其应用","fill-in","Foundation","134","134","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-384","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Core","289","289","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-385","S6","选择性必修 第一册复习","空间向量及其应用","fill-in","Challenge","549","549","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-386","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Foundation","333","333","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-387","S6","选择性必修 第一册复习","空间向量及其应用","fill-in","Core","170","170","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-388","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Challenge","374","374","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-389","S6","选择性必修 第一册复习","空间向量及其应用","fill-in","Foundation","419","419","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-390","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Core","194","194","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-391","S6","选择性必修 第一册复习","空间向量及其应用","fill-in","Challenge","297","297","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-392","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Foundation","285","285","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-393","S6","选择性必修 第一册复习","空间向量及其应用","fill-in","Core","386","386","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-394","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Challenge","353","353","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-395","S6","选择性必修 第一册复习","空间向量及其应用","fill-in","Foundation","406","406","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-396","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Core","297","297","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-397","S6","选择性必修 第一册复习","空间向量及其应用","fill-in","Challenge","158","158","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-398","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Foundation","253","253","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-399","S6","选择性必修 第一册复习","空间向量及其应用","fill-in","Core","166","166","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-400","S6","选择性必修 第一册复习","空间向量及其应用","multiple-choice","Challenge","233","233","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-401","S6","跨册综合复习","跨册综合：函数与导数","fill-in","Foundation","99","99","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-402","S6","跨册综合复习","跨册综合：函数与导数","multiple-choice","Core","100","100","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-403","S6","跨册综合复习","跨册综合：函数与导数","fill-in","Challenge","168","168","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-404","S6","跨册综合复习","跨册综合：函数与导数","multiple-choice","Foundation","65","65","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-405","S6","跨册综合复习","跨册综合：函数与导数","fill-in","Core","73","73","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-406","S6","跨册综合复习","跨册综合：函数与导数","multiple-choice","Challenge","109","109","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-407","S6","跨册综合复习","跨册综合：函数与导数","fill-in","Foundation","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-408","S6","跨册综合复习","跨册综合：函数与导数","multiple-choice","Core","42","42","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-409","S6","跨册综合复习","跨册综合：函数与导数","fill-in","Challenge","113","113","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-410","S6","跨册综合复习","跨册综合：函数与导数","multiple-choice","Foundation","91","91","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-411","S6","跨册综合复习","跨册综合：函数与导数","fill-in","Core","82","82","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-412","S6","跨册综合复习","跨册综合：函数与导数","multiple-choice","Challenge","64","64","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-413","S6","跨册综合复习","跨册综合：函数与导数","fill-in","Foundation","66","66","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-414","S6","跨册综合复习","跨册综合：函数与导数","multiple-choice","Core","145","145","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-415","S6","跨册综合复习","跨册综合：函数与导数","fill-in","Challenge","126","126","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-416","S6","跨册综合复习","跨册综合：函数与导数","multiple-choice","Foundation","121","121","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-417","S6","跨册综合复习","跨册综合：函数与导数","fill-in","Core","101","101","pass","none","","","Include in S18 pass-sample review before app integration."
