id,questionId,reviewStatus,reviewerNotes,illustrationTier,illustrationCategory,reusableTemplateKey,candidatePath,generatedVia,generatedAt,sourceGeneratedPath,importedBytes,importedDimensions,model,size,quality,exactMathLabelsNeeded,sourcePromptZh
hjb-high-ds-v2-s5-184__image2-v1,hjb-high-ds-v2-s5-184,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-184__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0684：选择：一组数据为 11，13，15，求这组数据的平均数。
hjb-high-ds-v2-s5-187__image2-v1,hjb-high-ds-v2-s5-187,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-187__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0687：选择：一组数据为 9，18，27，求这组数据的平均数。
hjb-high-ds-v2-s5-190__image2-v1,hjb-high-ds-v2-s5-190,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-190__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0690：选择：一组数据为 2，14，26，求这组数据的平均数。
hjb-high-ds-v2-s5-193__image2-v1,hjb-high-ds-v2-s5-193,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-193__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0693：选择：一组数据为 3，13，23，求这组数据的平均数。
hjb-high-ds-v2-s5-196__image2-v1,hjb-high-ds-v2-s5-196,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-196__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0696：选择：一组数据为 6，8，10，求这组数据的平均数。
hjb-high-ds-v2-s5-199__image2-v1,hjb-high-ds-v2-s5-199,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-199__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0699：选择：一组数据为 5，17，29，求这组数据的平均数。
hjb-high-ds-v2-s5-202__image2-v1,hjb-high-ds-v2-s5-202,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-202__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0702：选择：一组数据为 6，7，8，求这组数据的平均数。
hjb-high-ds-v2-s5-205__image2-v1,hjb-high-ds-v2-s5-205,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-205__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0705：选择：一组数据为 4，5，6，求这组数据的平均数。
hjb-high-ds-v2-s5-208__image2-v1,hjb-high-ds-v2-s5-208,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-208__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0708：选择：一组数据为 3，14，25，求这组数据的平均数。
hjb-high-ds-v2-s5-211__image2-v1,hjb-high-ds-v2-s5-211,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-211__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0711：选择：一组数据为 8，15，22，求这组数据的平均数。
hjb-high-ds-v2-s5-214__image2-v1,hjb-high-ds-v2-s5-214,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-214__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0714：选择：一组数据为 12，20，28，求这组数据的平均数。
hjb-high-ds-v2-s5-217__image2-v1,hjb-high-ds-v2-s5-217,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-217__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0717：选择：一组数据为 8，14，20，求这组数据的平均数。
hjb-high-ds-v2-s5-220__image2-v1,hjb-high-ds-v2-s5-220,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-220__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",二轮变式0720：选择：一组数据为 3，4，5，求这组数据的平均数。
hjb-high-ds-v3-s5-166__image2-v1,hjb-high-ds-v3-s5-166,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-166__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0666：选择：一组数据为 4，5，6，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v3-s5-169__image2-v1,hjb-high-ds-v3-s5-169,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-169__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0669：选择：一组数据为 11，16，21，求这组数据的平均数。
hjb-high-ds-v3-s5-172__image2-v1,hjb-high-ds-v3-s5-172,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-172__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0672：选择：一组数据为 9，10，11，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v3-s5-175__image2-v1,hjb-high-ds-v3-s5-175,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-175__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0675：选择：一组数据为 11，20，29，求这组数据的平均数。
hjb-high-ds-v3-s5-178__image2-v1,hjb-high-ds-v3-s5-178,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-178__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0678：选择：一组数据为 8，14，20，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v3-s5-181__image2-v1,hjb-high-ds-v3-s5-181,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-181__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0681：选择：一组数据为 6，7，8，求这组数据的平均数。
hjb-high-ds-v3-s5-184__image2-v1,hjb-high-ds-v3-s5-184,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-184__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0684：选择：一组数据为 2，15，28，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v3-s5-187__image2-v1,hjb-high-ds-v3-s5-187,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-187__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0687：选择：一组数据为 6，7，8，求这组数据的平均数。
hjb-high-ds-v3-s5-190__image2-v1,hjb-high-ds-v3-s5-190,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-190__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0690：选择：一组数据为 12，16，20，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v3-s5-193__image2-v1,hjb-high-ds-v3-s5-193,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-193__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0693：选择：一组数据为 6，17，28，求这组数据的平均数。
hjb-high-ds-v3-s5-196__image2-v1,hjb-high-ds-v3-s5-196,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-196__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0696：选择：一组数据为 9，10，11，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v3-s5-199__image2-v1,hjb-high-ds-v3-s5-199,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-199__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0699：选择：一组数据为 3，15，27，求这组数据的平均数。
hjb-high-ds-v3-s5-202__image2-v1,hjb-high-ds-v3-s5-202,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-202__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0702：选择：一组数据为 9，18，27，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v3-s5-205__image2-v1,hjb-high-ds-v3-s5-205,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-205__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0705：选择：一组数据为 6，12，18，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v3-s5-208__image2-v1,hjb-high-ds-v3-s5-208,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-208__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0708：选择：一组数据为 12，25，38，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v3-s5-211__image2-v1,hjb-high-ds-v3-s5-211,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-211__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0711：选择：一组数据为 5，6，7，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v3-s5-214__image2-v1,hjb-high-ds-v3-s5-214,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-214__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0714：选择：一组数据为 7，10，13，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v3-s5-217__image2-v1,hjb-high-ds-v3-s5-217,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-217__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0717：选择：一组数据为 2，12，22，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v3-s5-220__image2-v1,hjb-high-ds-v3-s5-220,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-220__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V3修复变式0720：选择：一组数据为 9，17，25，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-166__image2-v1,hjb-high-ds-v4-s5-166,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-166__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0666：选择：一组数据为 4，5，6，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-169__image2-v1,hjb-high-ds-v4-s5-169,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-169__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0669：选择：一组数据为 11，16，21，求这组数据的平均数。
hjb-high-ds-v4-s5-172__image2-v1,hjb-high-ds-v4-s5-172,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-172__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0672：选择：一组数据为 9，10，11，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-175__image2-v1,hjb-high-ds-v4-s5-175,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-175__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0675：选择：一组数据为 11，20，29，求这组数据的平均数。
hjb-high-ds-v4-s5-178__image2-v1,hjb-high-ds-v4-s5-178,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-178__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0678：选择：一组数据为 8，14，20，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-181__image2-v1,hjb-high-ds-v4-s5-181,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-181__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0681：选择：一组数据为 6，7，8，求这组数据的平均数。
hjb-high-ds-v4-s5-184__image2-v1,hjb-high-ds-v4-s5-184,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-184__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0684：选择：一组数据为 2，15，28，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-187__image2-v1,hjb-high-ds-v4-s5-187,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-187__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0687：选择：一组数据为 6，7，8，求这组数据的平均数。
hjb-high-ds-v4-s5-190__image2-v1,hjb-high-ds-v4-s5-190,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-190__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0690：选择：一组数据为 12，16，20，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-193__image2-v1,hjb-high-ds-v4-s5-193,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-193__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0693：选择：一组数据为 6，17，28，求这组数据的平均数。
hjb-high-ds-v4-s5-196__image2-v1,hjb-high-ds-v4-s5-196,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-196__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0696：选择：一组数据为 9，10，11，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-199__image2-v1,hjb-high-ds-v4-s5-199,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-199__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0699：选择：一组数据为 3，15，27，求这组数据的平均数。
hjb-high-ds-v4-s5-202__image2-v1,hjb-high-ds-v4-s5-202,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-202__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0702：选择：一组数据为 9，18，27，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-205__image2-v1,hjb-high-ds-v4-s5-205,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-205__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0705：选择：一组数据为 6，12，18，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-208__image2-v1,hjb-high-ds-v4-s5-208,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-208__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0708：选择：一组数据为 12，25，38，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-211__image2-v1,hjb-high-ds-v4-s5-211,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-211__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0711：选择：一组数据为 5，6，7，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-214__image2-v1,hjb-high-ds-v4-s5-214,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-214__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0714：选择：一组数据为 7，10，13，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-217__image2-v1,hjb-high-ds-v4-s5-217,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-217__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0717：选择：一组数据为 2，12，22，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v4-s5-220__image2-v1,hjb-high-ds-v4-s5-220,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-220__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",V4修复变式0720：选择：一组数据为 9，17，25，若再加入一个数 x 后，四个数平均数比原平均数大 2，求 x。
hjb-high-ds-v1-s6-226__image2-v1,hjb-high-ds-v1-s6-226,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-226__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1226：选择：一组数据为 12，16，20，求这组数据的平均数。
hjb-high-ds-v1-s6-229__image2-v1,hjb-high-ds-v1-s6-229,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-229__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1229：选择：一组数据为 3，16，29，求这组数据的平均数。
hjb-high-ds-v1-s6-232__image2-v1,hjb-high-ds-v1-s6-232,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-232__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1232：选择：一组数据为 12，24，36，求这组数据的平均数。
hjb-high-ds-v1-s6-235__image2-v1,hjb-high-ds-v1-s6-235,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-235__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1235：选择：一组数据为 6，15，24，求这组数据的平均数。
hjb-high-ds-v1-s6-238__image2-v1,hjb-high-ds-v1-s6-238,pending,,P2,统计数据图表,P2:statistics-chart-distribution:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s6-238__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: data values, axes, means, spread labels, and regression/statistical annotations should be deterministic overlays",变式1238：选择：一组数据为 8，20，32，求这组数据的平均数。
