questionId,topicId,grade,type,difficulty,storedAnswer,independentAnswer,computedAnswer,status,notes
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q11,us-ca-math-p1-1-h1-picture-join-stories-to-10,P1,short-answer,Medium,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q12,us-ca-math-p1-1-h1-picture-join-stories-to-10,P1,multiple-choice,High,3 + 3 = 6,3 + 3 = 6,3 + 3 = 6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q01,us-ca-math-p1-1-h2-picture-story-addition-equations,P1,multiple-choice,Low,7,7,7,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q02,us-ca-math-p1-1-h2-picture-story-addition-equations,P1,fill-in,Medium,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q03,us-ca-math-p1-1-h2-picture-story-addition-equations,P1,short-answer,Medium,9,9,9,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q04,us-ca-math-p1-1-h2-picture-story-addition-equations,P1,multiple-choice,High,4 + 4 = 8,4 + 4 = 8,4 + 4 = 8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q05,us-ca-math-p1-1-h2-picture-story-addition-equations,P1,multiple-choice,Low,7,7,7,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q06,us-ca-math-p1-1-h2-picture-story-addition-equations,P1,fill-in,Medium,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q07,us-ca-math-p1-1-h2-picture-story-addition-equations,P1,short-answer,Medium,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q08,us-ca-math-p1-1-h2-picture-story-addition-equations,P1,multiple-choice,High,4 + 4 = 8,4 + 4 = 8,4 + 4 = 8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q09,us-ca-math-p1-1-h2-picture-story-addition-equations,P1,multiple-choice,Low,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q10,us-ca-math-p1-1-h2-picture-story-addition-equations,P1,fill-in,Medium,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q11,us-ca-math-p1-1-h2-picture-story-addition-equations,P1,short-answer,Medium,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q12,us-ca-math-p1-1-h2-picture-story-addition-equations,P1,multiple-choice,High,4 + 4 = 8,4 + 4 = 8,4 + 4 = 8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q01,us-ca-math-p1-1-h3-cube-train-join-models-to-10,P1,multiple-choice,Low,9,9,9,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q02,us-ca-math-p1-1-h3-cube-train-join-models-to-10,P1,fill-in,Medium,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q03,us-ca-math-p1-1-h3-cube-train-join-models-to-10,P1,short-answer,Medium,7,7,7,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q04,us-ca-math-p1-1-h3-cube-train-join-models-to-10,P1,multiple-choice,High,5 + 1 = 6,5 + 1 = 6,5 + 1 = 6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q05,us-ca-math-p1-1-h3-cube-train-join-models-to-10,P1,multiple-choice,Low,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q06,us-ca-math-p1-1-h3-cube-train-join-models-to-10,P1,fill-in,Medium,9,9,9,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q07,us-ca-math-p1-1-h3-cube-train-join-models-to-10,P1,short-answer,Medium,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q08,us-ca-math-p1-1-h3-cube-train-join-models-to-10,P1,multiple-choice,High,5 + 1 = 6,5 + 1 = 6,5 + 1 = 6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q09,us-ca-math-p1-1-h3-cube-train-join-models-to-10,P1,multiple-choice,Low,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q10,us-ca-math-p1-1-h3-cube-train-join-models-to-10,P1,fill-in,Medium,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q11,us-ca-math-p1-1-h3-cube-train-join-models-to-10,P1,short-answer,Medium,9,9,9,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q12,us-ca-math-p1-1-h3-cube-train-join-models-to-10,P1,multiple-choice,High,5 + 1 = 6,5 + 1 = 6,5 + 1 = 6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q01,us-ca-math-p1-1-h4-join-stories-within-10,P1,multiple-choice,Low,7,7,7,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q02,us-ca-math-p1-1-h4-join-stories-within-10,P1,fill-in,Medium,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q03,us-ca-math-p1-1-h4-join-stories-within-10,P1,short-answer,Medium,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q04,us-ca-math-p1-1-h4-join-stories-within-10,P1,multiple-choice,High,2 + 2 = 4,2 + 2 = 4,2 + 2 = 4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q05,us-ca-math-p1-1-h4-join-stories-within-10,P1,multiple-choice,Low,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q06,us-ca-math-p1-1-h4-join-stories-within-10,P1,fill-in,Medium,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q07,us-ca-math-p1-1-h4-join-stories-within-10,P1,short-answer,Medium,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q08,us-ca-math-p1-1-h4-join-stories-within-10,P1,multiple-choice,High,2 + 2 = 4,2 + 2 = 4,2 + 2 = 4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q09,us-ca-math-p1-1-h4-join-stories-within-10,P1,multiple-choice,Low,9,9,9,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q10,us-ca-math-p1-1-h4-join-stories-within-10,P1,fill-in,Medium,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q11,us-ca-math-p1-1-h4-join-stories-within-10,P1,short-answer,Medium,9,9,9,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q12,us-ca-math-p1-1-h4-join-stories-within-10,P1,multiple-choice,High,2 + 2 = 4,2 + 2 = 4,2 + 2 = 4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q01,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,P1,multiple-choice,Low,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q02,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,P1,fill-in,Medium,9,9,9,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q03,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,P1,short-answer,Medium,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q04,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,P1,multiple-choice,High,3 + 3 = 6,3 + 3 = 6,3 + 3 = 6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q05,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,P1,multiple-choice,Low,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q06,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,P1,fill-in,Medium,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q07,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,P1,short-answer,Medium,9,9,9,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q08,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,P1,multiple-choice,High,3 + 3 = 6,3 + 3 = 6,3 + 3 = 6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q09,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,P1,multiple-choice,Low,9,9,9,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q10,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,P1,fill-in,Medium,7,7,7,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q11,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,P1,short-answer,Medium,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q12,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,P1,multiple-choice,High,3 + 3 = 6,3 + 3 = 6,3 + 3 = 6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q01,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,P1,multiple-choice,Low,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q02,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,P1,fill-in,Medium,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q03,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,P1,short-answer,Medium,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q04,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,P1,multiple-choice,High,4 + 4 = 8,4 + 4 = 8,4 + 4 = 8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q05,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,P1,multiple-choice,Low,9,9,9,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q06,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,P1,fill-in,Medium,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q07,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,P1,short-answer,Medium,9,9,9,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q08,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,P1,multiple-choice,High,4 + 4 = 8,4 + 4 = 8,4 + 4 = 8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q09,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,P1,multiple-choice,Low,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q10,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,P1,fill-in,Medium,9,9,9,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q11,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,P1,short-answer,Medium,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q12,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,P1,multiple-choice,High,4 + 4 = 8,4 + 4 = 8,4 + 4 = 8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q01,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,P1,fill-in,Low,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q02,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,P1,fill-in,Medium,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q03,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,P1,short-answer,Medium,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q04,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,P1,multiple-choice,High,7 - 5 = 2,7 - 5 = 2,7 - 5 = 2,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q05,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,P1,fill-in,Low,2,2,2,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q06,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,P1,fill-in,Medium,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q07,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,P1,short-answer,Medium,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q08,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,P1,multiple-choice,High,8 - 5 = 3,8 - 5 = 3,8 - 5 = 3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q09,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,P1,fill-in,Low,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q10,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,P1,fill-in,Medium,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q11,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,P1,short-answer,Medium,7,7,7,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q12,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,P1,multiple-choice,High,9 - 5 = 4,9 - 5 = 4,9 - 5 = 4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q01,us-ca-math-p1-1-l2-picture-story-subtraction-equations,P1,fill-in,Low,2,2,2,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q02,us-ca-math-p1-1-l2-picture-story-subtraction-equations,P1,fill-in,Medium,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q03,us-ca-math-p1-1-l2-picture-story-subtraction-equations,P1,short-answer,Medium,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q04,us-ca-math-p1-1-l2-picture-story-subtraction-equations,P1,multiple-choice,High,9 - 2 = 7,9 - 2 = 7,9 - 2 = 7,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q05,us-ca-math-p1-1-l2-picture-story-subtraction-equations,P1,fill-in,Low,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q06,us-ca-math-p1-1-l2-picture-story-subtraction-equations,P1,fill-in,Medium,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q07,us-ca-math-p1-1-l2-picture-story-subtraction-equations,P1,short-answer,Medium,7,7,7,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q08,us-ca-math-p1-1-l2-picture-story-subtraction-equations,P1,multiple-choice,High,7 - 2 = 5,7 - 2 = 5,7 - 2 = 5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q09,us-ca-math-p1-1-l2-picture-story-subtraction-equations,P1,fill-in,Low,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q10,us-ca-math-p1-1-l2-picture-story-subtraction-equations,P1,fill-in,Medium,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q11,us-ca-math-p1-1-l2-picture-story-subtraction-equations,P1,short-answer,Medium,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q12,us-ca-math-p1-1-l2-picture-story-subtraction-equations,P1,multiple-choice,High,8 - 2 = 6,8 - 2 = 6,8 - 2 = 6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q01,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,P1,fill-in,Low,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q02,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,P1,fill-in,Medium,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q03,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,P1,short-answer,Medium,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q04,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,P1,multiple-choice,High,8 - 3 = 5,8 - 3 = 5,8 - 3 = 5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q05,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,P1,fill-in,Low,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q06,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,P1,fill-in,Medium,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q07,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,P1,short-answer,Medium,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q08,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,P1,multiple-choice,High,9 - 3 = 6,9 - 3 = 6,9 - 3 = 6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q09,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,P1,fill-in,Low,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q10,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,P1,fill-in,Medium,7,7,7,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q11,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,P1,short-answer,Medium,2,2,2,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q12,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,P1,multiple-choice,High,7 - 3 = 4,7 - 3 = 4,7 - 3 = 4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q01,us-ca-math-p1-1-l4-take-away-stories-within-10,P1,fill-in,Low,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q02,us-ca-math-p1-1-l4-take-away-stories-within-10,P1,fill-in,Medium,1,1,1,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q03,us-ca-math-p1-1-l4-take-away-stories-within-10,P1,short-answer,Medium,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q04,us-ca-math-p1-1-l4-take-away-stories-within-10,P1,multiple-choice,High,7 - 4 = 3,7 - 4 = 3,7 - 4 = 3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q05,us-ca-math-p1-1-l4-take-away-stories-within-10,P1,fill-in,Low,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q06,us-ca-math-p1-1-l4-take-away-stories-within-10,P1,fill-in,Medium,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q07,us-ca-math-p1-1-l4-take-away-stories-within-10,P1,short-answer,Medium,2,2,2,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q08,us-ca-math-p1-1-l4-take-away-stories-within-10,P1,multiple-choice,High,8 - 4 = 4,8 - 4 = 4,8 - 4 = 4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
