id,grade,usGradeLabel,topicId,sourceKind,domainId,clusterTitle,currentDifficulty,s18RecommendedDifficulty,type,validationMethod,answer,promptEn
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q06,P1,Grade 1,us-ca-math-p1-1-h4-join-stories-within-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,8,"1-H.4 Join Stories Within Ten checkpoint: At a learning station, solve with a drawing or number sentence: a tray has 6 red stickers and 2 blue stickers. How many stickers are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q07,P1,Grade 1,us-ca-math-p1-1-h4-join-stories-within-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,3,"1-H.4 Join Stories Within Ten checkpoint: On a teacher card, look for the important numbers: a tray has 2 red blocks and 1 blue block. How many blocks are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q08,P1,Grade 1,us-ca-math-p1-1-h4-join-stories-within-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,2 + 2 = 4,"1-H.4 Join Stories Within Ten checkpoint: During independent practice, explain the matching idea: which equation matches this join story: 2 small cubes and 2 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q09,P1,Grade 1,us-ca-math-p1-1-h4-join-stories-within-10,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,9,"1-H.4 Join Stories Within Ten checkpoint: On an exit ticket, try a second strategy to confirm: a tray has 4 red cubes and 5 blue cubes. How many cubes are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q10,P1,Grade 1,us-ca-math-p1-1-h4-join-stories-within-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,6,"1-H.4 Join Stories Within Ten checkpoint: In a review game, answer and check the unit or label: a tray has 5 red cards and 1 blue card. How many cards are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q11,P1,Grade 1,us-ca-math-p1-1-h4-join-stories-within-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,9,"1-H.4 Join Stories Within Ten checkpoint: On a strategy board, use the topic idea to decide: a tray has 6 red shells and 3 blue shells. How many shells are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h4-join-stories-within-10-q12,P1,Grade 1,us-ca-math-p1-1-h4-join-stories-within-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,2 + 2 = 4,"1-H.4 Join Stories Within Ten checkpoint: During a small-group check, finish the challenge carefully: which equation matches this join story: 2 small cubes and 2 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q01,P1,Grade 1,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,8,"1-H.5 Model-and-Equation Join Stories checkpoint: On a warm-up card, count or model, then answer: a tray has 3 red cards and 5 blue cards. How many cards are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q02,P1,Grade 1,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,9,"1-H.5 Model-and-Equation Join Stories checkpoint: During partner practice, write the missing answer: a tray has 4 red shells and 5 blue shells. How many shells are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q03,P1,Grade 1,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,6,"1-H.5 Model-and-Equation Join Stories checkpoint: On a classroom mat, choose the best answer: a tray has 5 red counters and 1 blue counter. How many counters are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q04,P1,Grade 1,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,3 + 3 = 6,"1-H.5 Model-and-Equation Join Stories checkpoint: In a quick check, show the reasoning in one step: which equation matches this join story: 3 small cubes and 3 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q05,P1,Grade 1,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,3,"1-H.5 Model-and-Equation Join Stories checkpoint: On a math notebook page, use a quick check strategy: a tray has 2 red stickers and 1 blue sticker. How many stickers are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q06,P1,Grade 1,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,6,"1-H.5 Model-and-Equation Join Stories checkpoint: At a learning station, solve with a drawing or number sentence: a tray has 3 red blocks and 3 blue blocks. How many blocks are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q07,P1,Grade 1,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,9,"1-H.5 Model-and-Equation Join Stories checkpoint: On a teacher card, look for the important numbers: a tray has 4 red buttons and 5 blue buttons. How many buttons are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q08,P1,Grade 1,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,3 + 3 = 6,"1-H.5 Model-and-Equation Join Stories checkpoint: During independent practice, explain the matching idea: which equation matches this join story: 3 small cubes and 3 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q09,P1,Grade 1,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,9,"1-H.5 Model-and-Equation Join Stories checkpoint: On an exit ticket, try a second strategy to confirm: a tray has 6 red cards and 3 blue cards. How many cards are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q10,P1,Grade 1,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,7,"1-H.5 Model-and-Equation Join Stories checkpoint: In a review game, answer and check the unit or label: a tray has 2 red shells and 5 blue shells. How many shells are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q11,P1,Grade 1,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,4,"1-H.5 Model-and-Equation Join Stories checkpoint: On a strategy board, use the topic idea to decide: a tray has 3 red counters and 1 blue counter. How many counters are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h5-model-equation-join-stories-to-10-q12,P1,Grade 1,us-ca-math-p1-1-h5-model-equation-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,3 + 3 = 6,"1-H.5 Model-and-Equation Join Stories checkpoint: During a small-group check, finish the challenge carefully: which equation matches this join story: 3 small cubes and 3 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q01,P1,Grade 1,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,8,"1-H.6 Equation Match for Join Stories checkpoint: On a warm-up card, count or model, then answer: a tray has 5 red shells and 3 blue shells. How many shells are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q02,P1,Grade 1,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,8,"1-H.6 Equation Match for Join Stories checkpoint: During partner practice, write the missing answer: a tray has 6 red counters and 2 blue counters. How many counters are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q03,P1,Grade 1,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,3,"1-H.6 Equation Match for Join Stories checkpoint: On a classroom mat, choose the best answer: a tray has 2 red tiles and 1 blue tile. How many tiles are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q04,P1,Grade 1,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,4 + 4 = 8,"1-H.6 Equation Match for Join Stories checkpoint: In a quick check, show the reasoning in one step: which equation matches this join story: 4 small cubes and 4 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q05,P1,Grade 1,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,9,"1-H.6 Equation Match for Join Stories checkpoint: On a math notebook page, use a quick check strategy: a tray has 4 red blocks and 5 blue blocks. How many blocks are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q06,P1,Grade 1,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,6,"1-H.6 Equation Match for Join Stories checkpoint: At a learning station, solve with a drawing or number sentence: a tray has 5 red buttons and 1 blue button. How many buttons are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q07,P1,Grade 1,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,9,"1-H.6 Equation Match for Join Stories checkpoint: On a teacher card, look for the important numbers: a tray has 6 red cubes and 3 blue cubes. How many cubes are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q08,P1,Grade 1,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,4 + 4 = 8,"1-H.6 Equation Match for Join Stories checkpoint: During independent practice, explain the matching idea: which equation matches this join story: 4 small cubes and 4 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q09,P1,Grade 1,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,4,"1-H.6 Equation Match for Join Stories checkpoint: On an exit ticket, try a second strategy to confirm: a tray has 3 red shells and 1 blue shell. How many shells are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q10,P1,Grade 1,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,9,"1-H.6 Equation Match for Join Stories checkpoint: In a review game, answer and check the unit or label: a tray has 4 red counters and 5 blue counters. How many counters are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q11,P1,Grade 1,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,8,"1-H.6 Equation Match for Join Stories checkpoint: On a strategy board, use the topic idea to decide: a tray has 5 red tiles and 3 blue tiles. How many tiles are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h6-equation-match-join-stories-to-10-q12,P1,Grade 1,us-ca-math-p1-1-h6-equation-match-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,4 + 4 = 8,"1-H.6 Equation Match for Join Stories checkpoint: During a small-group check, finish the challenge carefully: which equation matches this join story: 4 small cubes and 4 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q01,P1,Grade 1,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,5,"1-L.1 Picture Take-Away Stories to Ten checkpoint: On a warm-up card, count or model, then answer: there are 6 blocks. 1 are moved away. How many blocks are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q02,P1,Grade 1,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,4,"1-L.1 Picture Take-Away Stories to Ten checkpoint: During partner practice, write the missing answer: there are 7 buttons. 3 are moved away. How many buttons are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q03,P1,Grade 1,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,3,"1-L.1 Picture Take-Away Stories to Ten checkpoint: On a classroom mat, choose the best answer: there are 8 cubes. 5 are moved away. How many cubes are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q04,P1,Grade 1,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,7 - 5 = 2,"1-L.1 Picture Take-Away Stories to Ten checkpoint: In a quick check, show the reasoning in one step: which equation matches this take-away story: 7 counters are on a ten-frame and 5 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q05,P1,Grade 1,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,2,"1-L.1 Picture Take-Away Stories to Ten checkpoint: On a math notebook page, use a quick check strategy: there are 6 shells. 4 are moved away. How many shells are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q06,P1,Grade 1,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,6,"1-L.1 Picture Take-Away Stories to Ten checkpoint: At a learning station, solve with a drawing or number sentence: there are 7 counters. 1 are moved away. How many counters are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q07,P1,Grade 1,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,5,"1-L.1 Picture Take-Away Stories to Ten checkpoint: On a teacher card, look for the important numbers: there are 8 tiles. 3 are moved away. How many tiles are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q08,P1,Grade 1,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,8 - 5 = 3,"1-L.1 Picture Take-Away Stories to Ten checkpoint: During independent practice, explain the matching idea: which equation matches this take-away story: 8 counters are on a ten-frame and 5 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q09,P1,Grade 1,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,4,"1-L.1 Picture Take-Away Stories to Ten checkpoint: On an exit ticket, try a second strategy to confirm: there are 6 blocks. 2 are moved away. How many blocks are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q10,P1,Grade 1,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,3,"1-L.1 Picture Take-Away Stories to Ten checkpoint: In a review game, answer and check the unit or label: there are 7 buttons. 4 are moved away. How many buttons are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q11,P1,Grade 1,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,7,"1-L.1 Picture Take-Away Stories to Ten checkpoint: On a strategy board, use the topic idea to decide: there are 8 cubes. 1 are moved away. How many cubes are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l1-picture-take-away-stories-to-10-q12,P1,Grade 1,us-ca-math-p1-1-l1-picture-take-away-stories-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,9 - 5 = 4,"1-L.1 Picture Take-Away Stories to Ten checkpoint: During a small-group check, finish the challenge carefully: which equation matches this take-away story: 9 counters are on a ten-frame and 5 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q01,P1,Grade 1,us-ca-math-p1-1-l2-picture-story-subtraction-equations,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,2,"1-L.2 Picture Story Subtraction Equations checkpoint: On a warm-up card, count or model, then answer: there are 7 buttons. 5 are moved away. How many buttons are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q02,P1,Grade 1,us-ca-math-p1-1-l2-picture-story-subtraction-equations,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,6,"1-L.2 Picture Story Subtraction Equations checkpoint: During partner practice, write the missing answer: there are 8 cubes. 2 are moved away. How many cubes are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q03,P1,Grade 1,us-ca-math-p1-1-l2-picture-story-subtraction-equations,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,5,"1-L.2 Picture Story Subtraction Equations checkpoint: On a classroom mat, choose the best answer: there are 9 cards. 4 are moved away. How many cards are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q04,P1,Grade 1,us-ca-math-p1-1-l2-picture-story-subtraction-equations,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,9 - 2 = 7,"1-L.2 Picture Story Subtraction Equations checkpoint: In a quick check, show the reasoning in one step: which equation matches this take-away story: 9 counters are on a ten-frame and 2 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q05,P1,Grade 1,us-ca-math-p1-1-l2-picture-story-subtraction-equations,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,4,"1-L.2 Picture Story Subtraction Equations checkpoint: On a math notebook page, use a quick check strategy: there are 7 counters. 3 are moved away. How many counters are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q06,P1,Grade 1,us-ca-math-p1-1-l2-picture-story-subtraction-equations,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,3,"1-L.2 Picture Story Subtraction Equations checkpoint: At a learning station, solve with a drawing or number sentence: there are 8 tiles. 5 are moved away. How many tiles are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q07,P1,Grade 1,us-ca-math-p1-1-l2-picture-story-subtraction-equations,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,7,"1-L.2 Picture Story Subtraction Equations checkpoint: On a teacher card, look for the important numbers: there are 9 stickers. 2 are moved away. How many stickers are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q08,P1,Grade 1,us-ca-math-p1-1-l2-picture-story-subtraction-equations,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,7 - 2 = 5,"1-L.2 Picture Story Subtraction Equations checkpoint: During independent practice, explain the matching idea: which equation matches this take-away story: 7 counters are on a ten-frame and 2 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q09,P1,Grade 1,us-ca-math-p1-1-l2-picture-story-subtraction-equations,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,6,"1-L.2 Picture Story Subtraction Equations checkpoint: On an exit ticket, try a second strategy to confirm: there are 7 buttons. 1 are moved away. How many buttons are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q10,P1,Grade 1,us-ca-math-p1-1-l2-picture-story-subtraction-equations,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,5,"1-L.2 Picture Story Subtraction Equations checkpoint: In a review game, answer and check the unit or label: there are 8 cubes. 3 are moved away. How many cubes are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q11,P1,Grade 1,us-ca-math-p1-1-l2-picture-story-subtraction-equations,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,4,"1-L.2 Picture Story Subtraction Equations checkpoint: On a strategy board, use the topic idea to decide: there are 9 cards. 5 are moved away. How many cards are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l2-picture-story-subtraction-equations-q12,P1,Grade 1,us-ca-math-p1-1-l2-picture-story-subtraction-equations,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,8 - 2 = 6,"1-L.2 Picture Story Subtraction Equations checkpoint: During a small-group check, finish the challenge carefully: which equation matches this take-away story: 8 counters are on a ten-frame and 2 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q01,P1,Grade 1,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,4,"1-L.3 Cube-Train Take-Away Models to Ten checkpoint: On a warm-up card, count or model, then answer: there are 8 cubes. 4 are moved away. How many cubes are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q02,P1,Grade 1,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,8,"1-L.3 Cube-Train Take-Away Models to Ten checkpoint: During partner practice, write the missing answer: there are 9 cards. 1 are moved away. How many cards are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q03,P1,Grade 1,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,3,"1-L.3 Cube-Train Take-Away Models to Ten checkpoint: On a classroom mat, choose the best answer: there are 6 shells. 3 are moved away. How many shells are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q04,P1,Grade 1,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,8 - 3 = 5,"1-L.3 Cube-Train Take-Away Models to Ten checkpoint: In a quick check, show the reasoning in one step: which equation matches this take-away story: 8 counters are on a ten-frame and 3 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q05,P1,Grade 1,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,6,"1-L.3 Cube-Train Take-Away Models to Ten checkpoint: On a math notebook page, use a quick check strategy: there are 8 tiles. 2 are moved away. How many tiles are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q06,P1,Grade 1,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,5,"1-L.3 Cube-Train Take-Away Models to Ten checkpoint: At a learning station, solve with a drawing or number sentence: there are 9 stickers. 4 are moved away. How many stickers are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q07,P1,Grade 1,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,short-answer,computed-subtraction,5,"1-L.3 Cube-Train Take-Away Models to Ten checkpoint: On a teacher card, look for the important numbers: there are 6 blocks. 1 are moved away. How many blocks are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q08,P1,Grade 1,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,High,High,multiple-choice,computed-subtraction-equation-match,9 - 3 = 6,"1-L.3 Cube-Train Take-Away Models to Ten checkpoint: During independent practice, explain the matching idea: which equation matches this take-away story: 9 counters are on a ten-frame and 3 are covered?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q09,P1,Grade 1,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Low,Low,fill-in,computed-subtraction,3,"1-L.3 Cube-Train Take-Away Models to Ten checkpoint: On an exit ticket, try a second strategy to confirm: there are 8 cubes. 5 are moved away. How many cubes are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l3-cube-train-take-away-models-to-10-q10,P1,Grade 1,us-ca-math-p1-1-l3-cube-train-take-away-models-to-10,grade1-micro-lesson,1.OA,Subtraction stories within 10,Medium,Medium,fill-in,computed-subtraction,7,"1-L.3 Cube-Train Take-Away Models to Ten checkpoint: In a review game, answer and check the unit or label: there are 9 cards. 2 are moved away. How many cards are left?"
