id,batch,grade,semester,knowledgePointId,unitTitle,type,difficulty,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,paperPatternCardIds,examPatternCardIds,sourceDistanceStatus,mathQaStatus,reviewNotes
pep-junior-candidate-k10-mc-009,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-17)(x-19)=0。,x=17 | x=19 | x=-17或x=-19 | x=17或x=19,x=17或x=19,"x=17或x=19 | x=17,x=19",两个因式乘积为0，所以x-17=0或x-19=0，答案是x=17或x=19。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-polynomial-multiplication-factorization,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-010,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-18)(x-21)=0。,x=21 | x=-18或x=-21 | x=18或x=21 | x=18,x=18或x=21,"x=18或x=21 | x=18,x=21",两个因式乘积为0，所以x-18=0或x-21=0，答案是x=18或x=21。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-similarity,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-011,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-19)(x-23)=0。,x=-19或x=-23 | x=19或x=23 | x=19 | x=23,x=19或x=23,"x=19或x=23 | x=19,x=23",两个因式乘积为0，所以x-19=0或x-23=0，答案是x=19或x=23。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-right-triangle-trigonometry,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-012,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-20)(x-25)=0。,x=20或x=25 | x=20 | x=25 | x=-20或x=-25,x=20或x=25,"x=20或x=25 | x=20,x=25",两个因式乘积为0，所以x-20=0或x-25=0，答案是x=20或x=25。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-projection-views,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-013,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-21)(x-27)=0。,x=21 | x=27 | x=-21或x=-27 | x=21或x=27,x=21或x=27,"x=21或x=27 | x=21,x=27",两个因式乘积为0，所以x-21=0或x-27=0，答案是x=21或x=27。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-function-geometry-integrated,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-014,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-22)(x-29)=0。,x=29 | x=-22或x=-29 | x=22或x=29 | x=22,x=22或x=29,"x=22或x=29 | x=22,x=29",两个因式乘积为0，所以x-22=0或x-29=0，答案是x=22或x=29。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-rational-number-operations,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-015,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-23)(x-31)=0。,x=-23或x=-31 | x=23或x=31 | x=23 | x=31,x=23或x=31,"x=23或x=31 | x=23,x=31",两个因式乘积为0，所以x-23=0或x-31=0，答案是x=23或x=31。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-expression-simplification,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-016,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-1)(x-10)=0。,x=1或x=10 | x=1 | x=10 | x=-1或x=-10,x=1或x=10,"x=1或x=10 | x=1,x=10",两个因式乘积为0，所以x-1=0或x-10=0，答案是x=1或x=10。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-linear-equation-modeling,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-017,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-2)(x-12)=0。,x=2 | x=12 | x=-2或x=-12 | x=2或x=12,x=2或x=12,"x=2或x=12 | x=2,x=12",两个因式乘积为0，所以x-2=0或x-12=0，答案是x=2或x=12。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-geometric-figures,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-018,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-3)(x-14)=0。,x=14 | x=-3或x=-14 | x=3或x=14 | x=3,x=3或x=14,"x=3或x=14 | x=3,x=14",两个因式乘积为0，所以x-3=0或x-14=0，答案是x=3或x=14。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-midterm-final-integrated,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-019,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-4)(x-16)=0。,x=-4或x=-16 | x=4或x=16 | x=4 | x=16,x=4或x=16,"x=4或x=16 | x=4,x=16",两个因式乘积为0，所以x-4=0或x-16=0，答案是x=4或x=16。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-020,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-5)(x-7)=0。,x=5或x=7 | x=5 | x=7 | x=-5或x=-7,x=5或x=7,"x=5或x=7 | x=5,x=7",两个因式乘积为0，所以x-5=0或x-7=0，答案是x=5或x=7。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-congruence-proof,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-021,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-6)(x-9)=0。,x=6 | x=9 | x=-6或x=-9 | x=6或x=9,x=6或x=9,"x=6或x=9 | x=6,x=9",两个因式乘积为0，所以x-6=0或x-9=0，答案是x=6或x=9。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-axis-symmetry-isosceles,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-022,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-7)(x-11)=0。,x=11 | x=-7或x=-11 | x=7或x=11 | x=7,x=7或x=11,"x=7或x=11 | x=7,x=11",两个因式乘积为0，所以x-7=0或x-11=0，答案是x=7或x=11。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-algebraic-fractions,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-023,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-8)(x-13)=0。,x=-8或x=-13 | x=8或x=13 | x=8 | x=13,x=8或x=13,"x=8或x=13 | x=8,x=13",两个因式乘积为0，所以x-8=0或x-13=0，答案是x=8或x=13。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-integrated-review,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-024,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-9)(x-15)=0。,x=9或x=15 | x=9 | x=15 | x=-9或x=-15,x=9或x=15,"x=9或x=15 | x=9,x=15",两个因式乘积为0，所以x-9=0或x-15=0，答案是x=9或x=15。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-lower-paper-linear-functions,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-025,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-10)(x-17)=0。,x=10 | x=17 | x=-10或x=-17 | x=10或x=17,x=10或x=17,"x=10或x=17 | x=10,x=17",两个因式乘积为0，所以x-10=0或x-17=0，答案是x=10或x=17。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-integrated-review,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-026,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-11)(x-19)=0。,x=19 | x=-11或x=-19 | x=11或x=19 | x=11,x=11或x=19,"x=11或x=19 | x=11,x=19",两个因式乘积为0，所以x-11=0或x-19=0，答案是x=11或x=19。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-quadratic-equations,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-mc-027,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,multiple-choice,Exam,解方程：(x-12)(x-21)=0。,x=-12或x=-21 | x=12或x=21 | x=12 | x=21,x=12或x=21,"x=12或x=21 | x=12,x=21",两个因式乘积为0，所以x-12=0或x-21=0，答案是x=12或x=21。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-quadratic-functions,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-001,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-10)²+21的对称轴是____。,,x=10,x=10,顶点式y=(x-10)²+21的对称轴为x=10。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-integrated-review,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-002,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-11)²+23的对称轴是____。,,x=11,x=11,顶点式y=(x-11)²+23的对称轴为x=11。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-quadratic-equations,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-003,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-12)²+25的对称轴是____。,,x=12,x=12,顶点式y=(x-12)²+25的对称轴为x=12。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-quadratic-functions,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-004,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-13)²+27的对称轴是____。,,x=13,x=13,顶点式y=(x-13)²+27的对称轴为x=13。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-circle-geometry,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-005,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-14)²+29的对称轴是____。,,x=14,x=14,顶点式y=(x-14)²+29的对称轴为x=14。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-graduation-review,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-006,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-15)²+2的对称轴是____。,,x=15,x=15,顶点式y=(x-15)²+2的对称轴为x=15。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-probability-introduction,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-007,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-16)²+4的对称轴是____。,,x=16,x=16,顶点式y=(x-16)²+4的对称轴为x=16。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-rotation-transformations,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-008,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-17)²+6的对称轴是____。,,x=17,x=17,顶点式y=(x-17)²+6的对称轴为x=17。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-inverse-functions,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-009,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-18)²+8的对称轴是____。,,x=18,x=18,顶点式y=(x-18)²+8的对称轴为x=18。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-polynomial-multiplication-factorization,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-010,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-19)²+10的对称轴是____。,,x=19,x=19,顶点式y=(x-19)²+10的对称轴为x=19。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-similarity,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-011,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-20)²+12的对称轴是____。,,x=20,x=20,顶点式y=(x-20)²+12的对称轴为x=20。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-right-triangle-trigonometry,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-012,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-21)²+14的对称轴是____。,,x=21,x=21,顶点式y=(x-21)²+14的对称轴为x=21。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-projection-views,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-013,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-22)²+16的对称轴是____。,,x=22,x=22,顶点式y=(x-22)²+16的对称轴为x=22。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-function-geometry-integrated,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-014,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x+8)²+18的对称轴是____。,,x=-8,x=-8,顶点式y=(x+8)²+18的对称轴为x=-8。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-rational-number-operations,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-015,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x+7)²+20的对称轴是____。,,x=-7,x=-7,顶点式y=(x+7)²+20的对称轴为x=-7。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-expression-simplification,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-016,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x+6)²+22的对称轴是____。,,x=-6,x=-6,顶点式y=(x+6)²+22的对称轴为x=-6。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-linear-equation-modeling,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-017,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x+5)²+24的对称轴是____。,,x=-5,x=-5,顶点式y=(x+5)²+24的对称轴为x=-5。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-geometric-figures,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-018,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x+4)²+26的对称轴是____。,,x=-4,x=-4,顶点式y=(x+4)²+26的对称轴为x=-4。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-midterm-final-integrated,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-019,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x+3)²+28的对称轴是____。,,x=-3,x=-3,顶点式y=(x+3)²+28的对称轴为x=-3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-020,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x+2)²+30的对称轴是____。,,x=-2,x=-2,顶点式y=(x+2)²+30的对称轴为x=-2。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-congruence-proof,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-021,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x+1)²+3的对称轴是____。,,x=-1,x=-1,顶点式y=(x+1)²+3的对称轴为x=-1。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-axis-symmetry-isosceles,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-022,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-0)²+5的对称轴是____。,,x=0,x=0,顶点式y=(x-0)²+5的对称轴为x=0。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-algebraic-fractions,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-023,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-1)²+7的对称轴是____。,,x=1,x=1,顶点式y=(x-1)²+7的对称轴为x=1。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-integrated-review,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-024,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-2)²+9的对称轴是____。,,x=2,x=2,顶点式y=(x-2)²+9的对称轴为x=2。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-lower-paper-linear-functions,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-025,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-3)²+11的对称轴是____。,,x=3,x=3,顶点式y=(x-3)²+11的对称轴为x=3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-integrated-review,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-026,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-4)²+13的对称轴是____。,,x=4,x=4,顶点式y=(x-4)²+13的对称轴为x=4。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-quadratic-equations,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-027,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-5)²+15的对称轴是____。,,x=5,x=5,顶点式y=(x-5)²+15的对称轴为x=5。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-quadratic-functions,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-fi-028,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Exam,二次函数y=(x-6)²+17的对称轴是____。,,x=6,x=6,顶点式y=(x-6)²+17的对称轴为x=6。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-circle-geometry,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-sa-001,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Exam,袋中有6个红球和13个蓝球，随机摸出1个球。摸到红球的概率是多少？,,6/19,6/19,共有19个球，其中红球6个，所以概率是6/19=6/19。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-integrated-review,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-sa-002,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Exam,袋中有7个红球和15个蓝球，随机摸出1个球。摸到红球的概率是多少？,,7/22,7/22,共有22个球，其中红球7个，所以概率是7/22=7/22。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-quadratic-equations,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-sa-003,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Exam,袋中有8个红球和17个蓝球，随机摸出1个球。摸到红球的概率是多少？,,8/25,8/25,共有25个球，其中红球8个，所以概率是8/25=8/25。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-quadratic-functions,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-sa-004,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Challenge,袋中有9个红球和19个蓝球，随机摸出1个球。摸到红球的概率是多少？,,9/28,9/28,共有28个球，其中红球9个，所以概率是9/28=9/28。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-circle-geometry,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-sa-005,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Exam,袋中有10个红球和21个蓝球，随机摸出1个球。摸到红球的概率是多少？,,10/31,10/31,共有31个球，其中红球10个，所以概率是10/31=10/31。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-graduation-review,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-sa-006,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Exam,袋中有11个红球和4个蓝球，随机摸出1个球。摸到红球的概率是多少？,,11/15,11/15,共有15个球，其中红球11个，所以概率是11/15=11/15。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-probability-introduction,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-sa-007,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Exam,袋中有12个红球和6个蓝球，随机摸出1个球。摸到红球的概率是多少？,,2/3,2/3,共有18个球，其中红球12个，所以概率是12/18=2/3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-rotation-transformations,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-candidate
pep-junior-candidate-k10-sa-008,junior-rag-v1-candidate,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Challenge,袋中有13个红球和8个蓝球，随机摸出1个球。摸到红球的概率是多少？,,13/21,13/21,共有21个球，其中红球13个，所以概率是13/21=13/21。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-inverse-functions,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-candidate
