id,batch,grade,semester,knowledgePointId,unitTitle,type,difficulty,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,paperPatternCardIds,examPatternCardIds,sourceDistanceStatus,mathQaStatus,reviewNotes
pep-junior-v2-s3-k10-sa-013,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有12个红球和17个蓝球，随机摸出1个球。摸到红球的概率是多少？,,12/29,12/29,共有29个球，其中红球12个，所以概率是12/29=12/29。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-function-geometry-integrated,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-014,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有13个红球和19个蓝球，随机摸出1个球。摸到红球的概率是多少？,,13/32,13/32,共有32个球，其中红球13个，所以概率是13/32=13/32。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-rational-number-operations,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-015,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有14个红球和21个蓝球，随机摸出1个球。摸到红球的概率是多少？,,2/5,2/5,共有35个球，其中红球14个，所以概率是14/35=2/5。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-expression-simplification,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-016,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有15个红球和4个蓝球，随机摸出1个球。摸到红球的概率是多少？,,15/19,15/19,共有19个球，其中红球15个，所以概率是15/19=15/19。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-linear-equation-modeling,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-017,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有16个红球和6个蓝球，随机摸出1个球。摸到红球的概率是多少？,,8/11,8/11,共有22个球，其中红球16个，所以概率是16/22=8/11。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-geometric-figures,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-018,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有17个红球和8个蓝球，随机摸出1个球。摸到红球的概率是多少？,,17/25,17/25,共有25个球，其中红球17个，所以概率是17/25=17/25。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-midterm-final-integrated,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-019,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有18个红球和10个蓝球，随机摸出1个球。摸到红球的概率是多少？,,9/14,9/14,共有28个球，其中红球18个，所以概率是18/28=9/14。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-020,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有2个红球和12个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/7,1/7,共有14个球，其中红球2个，所以概率是2/14=1/7。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-congruence-proof,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-021,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有3个红球和14个蓝球，随机摸出1个球。摸到红球的概率是多少？,,3/17,3/17,共有17个球，其中红球3个，所以概率是3/17=3/17。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-axis-symmetry-isosceles,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-022,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有4个红球和16个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/5,1/5,共有20个球，其中红球4个，所以概率是4/20=1/5。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-algebraic-fractions,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-023,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有5个红球和18个蓝球，随机摸出1个球。摸到红球的概率是多少？,,5/23,5/23,共有23个球，其中红球5个，所以概率是5/23=5/23。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-integrated-review,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-024,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有6个红球和20个蓝球，随机摸出1个球。摸到红球的概率是多少？,,3/13,3/13,共有26个球，其中红球6个，所以概率是6/26=3/13。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-lower-paper-linear-functions,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-025,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有7个红球和3个蓝球，随机摸出1个球。摸到红球的概率是多少？,,7/10,7/10,共有10个球，其中红球7个，所以概率是7/10=7/10。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-integrated-review,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-026,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有8个红球和5个蓝球，随机摸出1个球。摸到红球的概率是多少？,,8/13,8/13,共有13个球，其中红球8个，所以概率是8/13=8/13。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-quadratic-equations,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-027,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有9个红球和7个蓝球，随机摸出1个球。摸到红球的概率是多少？,,9/16,9/16,共有16个球，其中红球9个，所以概率是9/16=9/16。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-quadratic-functions,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-028,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有10个红球和9个蓝球，随机摸出1个球。摸到红球的概率是多少？,,10/19,10/19,共有19个球，其中红球10个，所以概率是10/19=10/19。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-circle-geometry,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-029,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有11个红球和11个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/2,1/2,共有22个球，其中红球11个，所以概率是11/22=1/2。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-graduation-review,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-030,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有12个红球和13个蓝球，随机摸出1个球。摸到红球的概率是多少？,,12/25,12/25,共有25个球，其中红球12个，所以概率是12/25=12/25。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-probability-introduction,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-031,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有13个红球和15个蓝球，随机摸出1个球。摸到红球的概率是多少？,,13/28,13/28,共有28个球，其中红球13个，所以概率是13/28=13/28。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-rotation-transformations,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-032,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有14个红球和17个蓝球，随机摸出1个球。摸到红球的概率是多少？,,14/31,14/31,共有31个球，其中红球14个，所以概率是14/31=14/31。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-inverse-functions,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-033,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有15个红球和19个蓝球，随机摸出1个球。摸到红球的概率是多少？,,15/34,15/34,共有34个球，其中红球15个，所以概率是15/34=15/34。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-polynomial-multiplication-factorization,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-034,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有16个红球和21个蓝球，随机摸出1个球。摸到红球的概率是多少？,,16/37,16/37,共有37个球，其中红球16个，所以概率是16/37=16/37。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-similarity,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-035,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有17个红球和4个蓝球，随机摸出1个球。摸到红球的概率是多少？,,17/21,17/21,共有21个球，其中红球17个，所以概率是17/21=17/21。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-right-triangle-trigonometry,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-036,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有18个红球和6个蓝球，随机摸出1个球。摸到红球的概率是多少？,,3/4,3/4,共有24个球，其中红球18个，所以概率是18/24=3/4。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-projection-views,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-037,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有2个红球和8个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/5,1/5,共有10个球，其中红球2个，所以概率是2/10=1/5。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-function-geometry-integrated,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-038,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有3个红球和10个蓝球，随机摸出1个球。摸到红球的概率是多少？,,3/13,3/13,共有13个球，其中红球3个，所以概率是3/13=3/13。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-rational-number-operations,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-039,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有4个红球和12个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/4,1/4,共有16个球，其中红球4个，所以概率是4/16=1/4。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-expression-simplification,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-040,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有5个红球和14个蓝球，随机摸出1个球。摸到红球的概率是多少？,,5/19,5/19,共有19个球，其中红球5个，所以概率是5/19=5/19。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-linear-equation-modeling,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-041,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有6个红球和16个蓝球，随机摸出1个球。摸到红球的概率是多少？,,3/11,3/11,共有22个球，其中红球6个，所以概率是6/22=3/11。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-geometric-figures,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-042,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有7个红球和18个蓝球，随机摸出1个球。摸到红球的概率是多少？,,7/25,7/25,共有25个球，其中红球7个，所以概率是7/25=7/25。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-midterm-final-integrated,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-043,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有8个红球和20个蓝球，随机摸出1个球。摸到红球的概率是多少？,,2/7,2/7,共有28个球，其中红球8个，所以概率是8/28=2/7。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-044,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有9个红球和3个蓝球，随机摸出1个球。摸到红球的概率是多少？,,3/4,3/4,共有12个球，其中红球9个，所以概率是9/12=3/4。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-congruence-proof,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-045,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有10个红球和5个蓝球，随机摸出1个球。摸到红球的概率是多少？,,2/3,2/3,共有15个球，其中红球10个，所以概率是10/15=2/3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-axis-symmetry-isosceles,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-046,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有11个红球和7个蓝球，随机摸出1个球。摸到红球的概率是多少？,,11/18,11/18,共有18个球，其中红球11个，所以概率是11/18=11/18。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-algebraic-fractions,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-047,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有12个红球和9个蓝球，随机摸出1个球。摸到红球的概率是多少？,,4/7,4/7,共有21个球，其中红球12个，所以概率是12/21=4/7。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-integrated-review,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-048,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有13个红球和11个蓝球，随机摸出1个球。摸到红球的概率是多少？,,13/24,13/24,共有24个球，其中红球13个，所以概率是13/24=13/24。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-lower-paper-linear-functions,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-049,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有14个红球和13个蓝球，随机摸出1个球。摸到红球的概率是多少？,,14/27,14/27,共有27个球，其中红球14个，所以概率是14/27=14/27。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-integrated-review,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-050,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有15个红球和15个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/2,1/2,共有30个球，其中红球15个，所以概率是15/30=1/2。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-quadratic-equations,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-051,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有16个红球和17个蓝球，随机摸出1个球。摸到红球的概率是多少？,,16/33,16/33,共有33个球，其中红球16个，所以概率是16/33=16/33。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-quadratic-functions,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-052,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有17个红球和19个蓝球，随机摸出1个球。摸到红球的概率是多少？,,17/36,17/36,共有36个球，其中红球17个，所以概率是17/36=17/36。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-circle-geometry,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-053,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有18个红球和21个蓝球，随机摸出1个球。摸到红球的概率是多少？,,6/13,6/13,共有39个球，其中红球18个，所以概率是18/39=6/13。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-graduation-review,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-054,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有2个红球和4个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/3,1/3,共有6个球，其中红球2个，所以概率是2/6=1/3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-probability-introduction,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-055,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有3个红球和6个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/3,1/3,共有9个球，其中红球3个，所以概率是3/9=1/3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-upper-paper-rotation-transformations,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-056,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有4个红球和8个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/3,1/3,共有12个球，其中红球4个，所以概率是4/12=1/3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-inverse-functions,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-057,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有5个红球和10个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/3,1/3,共有15个球，其中红球5个，所以概率是5/15=1/3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-polynomial-multiplication-factorization,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-058,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有6个红球和12个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/3,1/3,共有18个球，其中红球6个，所以概率是6/18=1/3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-similarity,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-059,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有7个红球和14个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/3,1/3,共有21个球，其中红球7个，所以概率是7/21=1/3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-right-triangle-trigonometry,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-060,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有8个红球和16个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/3,1/3,共有24个球，其中红球8个，所以概率是8/24=1/3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-projection-views,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-061,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有9个红球和18个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/3,1/3,共有27个球，其中红球9个，所以概率是9/27=1/3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s3-lower-paper-function-geometry-integrated,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-062,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有10个红球和20个蓝球，随机摸出1个球。摸到红球的概率是多少？,,1/3,1/3,共有30个球，其中红球10个，所以概率是10/30=1/3。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-rational-number-operations,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-063,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有11个红球和3个蓝球，随机摸出1个球。摸到红球的概率是多少？,,11/14,11/14,共有14个球，其中红球11个，所以概率是11/14=11/14。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-expression-simplification,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-064,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有12个红球和5个蓝球，随机摸出1个球。摸到红球的概率是多少？,,12/17,12/17,共有17个球，其中红球12个，所以概率是12/17=12/17。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-linear-equation-modeling,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-065,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有13个红球和7个蓝球，随机摸出1个球。摸到红球的概率是多少？,,13/20,13/20,共有20个球，其中红球13个，所以概率是13/20=13/20。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-geometric-figures,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-066,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有14个红球和9个蓝球，随机摸出1个球。摸到红球的概率是多少？,,14/23,14/23,共有23个球，其中红球14个，所以概率是14/23=14/23。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s1-upper-paper-midterm-final-integrated,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s3-k10-sa-067,junior-rag-v2-1200,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,short-answer,Core,袋中有15个红球和11个蓝球，随机摸出1个球。摸到红球的概率是多少？,,15/26,15/26,共有26个球，其中红球15个，所以概率是15/26=15/26。,pep-junior-s3-upper-quadratics-circle-probability,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-v2-1200
