"id","grade","unitTitle","type","difficulty","deepseekSeverity","deepseekIssueCodes","deepseekConfidence","codexStatus","codexAction","codexReason","answer","deepseekIssueDetailsZhHans","promptZhHans"
"hjb-junior-ds-v2-s3-172","S3","二次函数","multiple-choice","Challenge","P1","ambiguous-prompt | missing-condition","high","repair-required","修复题干条件/图形依赖/唯一性；无法修复则剔除或重生成。","Missing-condition or ambiguous-prompt issues are content blockers for a generated bank.","与 x 轴有两个交点，一个在 y 轴左侧，一个在 y 轴右侧","题目条件：a<0, b>0, c<0, 对称轴在 y 轴右侧。选项 B '与 x 轴有两个交点，一个在 y 轴左侧，一个在 y 轴右侧' 可能正确，但需考虑判别式 Δ=b²-4ac。由于 a<0, c<0, ac>0, -4ac<0, 所以 Δ=b²-4ac > b² >0，确实有两个交点。设两根 x1,x2，由韦达定理 x1x2=c/a，因为 c<0, a<0, 所以 c/a>0，两根同号。又 x1+x2=-b/a，a<0, b>0, -b/a>0，所以两根之和为正，因此两根均为正。故两个交点都在 y 轴右侧，与选项 A 一致。但解析说一根为正，另一根可能为负，错误。实际上，两根同号且和为正，故均为正。所以正确选项应为 A，而不是 B。标准答案错误。","已知二次函数 y = ax² + bx + c 中，a < 0，b > 0，c < 0，且对称轴在 y 轴右侧。下列哪个选项可能是该函数与坐标轴的交点情况？"
"hjb-junior-ds-v2-s3-175","S3","二次函数","multiple-choice","Challenge","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","该函数图像的顶点始终在直线 y = -x + 1 上","题目要求选择正确结论，选项 B '当 m = 1 时，函数的最小值为 0' 正确：m=1 时 y=(x-1)²，最小值为0。选项 C '该函数图像的顶点始终在直线 y = -x + 1 上' 也正确：顶点 (m, -m+1) 满足 y=-x+1。因此有两个正确选项，但题目为单选题，标准答案只选了 C。解析中也承认 B 对但非唯一正确，但题目未说明是单选还是多选，通常选择题为单选，故存在多个正确选项，需修正。","已知二次函数 y = x² - 2mx + m² - m + 1（m 为常数）。下列结论正确的是（　）"
"hjb-junior-ds-v2-s3-183","S3","二次函数","short-answer","Exam","P1","wrong-answer","medium","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","（1）y = -2x^2 + 280x - 8000，40 < x < 100；（2）售价 70 元，最大利润 1800 元","标准答案中 x 的取值范围为 40 < x < 100，但根据题意，售价 x 应大于成本 40 元，且销量 200-2x 应为非负，即 x ≤ 100。通常售价可取 100 元，此时销量为 0，利润为 0，但题目未明确排除此情况。若允许 x=100，则取值范围应为 40 < x ≤ 100。标准答案使用开区间可能不完整。","某商品每件成本 40 元，售价为 x 元时，每天可售出 (200 - 2x) 件。设每天利润为 y 元。\n（1）求 y 关于 x 的函数解析式，并写出 x 的取值范围；\n（2）当售价定为多少元时，每天利润最大？最大利润是多少？"
"hjb-junior-ds-v2-s3-202","S3","二次函数","multiple-choice","Challenge","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","0≤x≤5","解析中解不等式得5≤x≤7.5，但答案选0≤x≤5，且选项无5≤x≤7.5。实际花坛面积S=(20-2x)(15-2x)，由S≥150解得5≤x≤7.5，结合边长非负得0≤x≤7.5，故x范围应为5≤x≤7.5，无正确选项。","某公园计划在矩形空地ABCD上修建一个矩形花坛EFGH，其中E、F、G、H分别在AB、BC、CD、DA上，且AE=BF=CG=DH=x米。已知AB=20米，BC=15米。设花坛EFGH的面积为S平方米。若要使花坛面积不小于空地面积的一半，则x的取值范围是（ ）"
"hjb-junior-ds-v2-s3-204","S3","二次函数","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","（1）S = (40-2x)(30-2x) = 4x² - 140x + 1200，x的取值范围是0<x<15；（2）当x=5时，S最大，最大面积为500 m²。","解析中配方得S=4(x-5)²+500，但开口向上，顶点为最小值，而题目求最大值。实际S=4x²-140x+1200，开口向上，在定义域0<x<15内，最大值在端点x→0或x→15处，但端点取不到，故无最大值。解析错误。","某公园计划在矩形空地ABCD上修建一个矩形花坛EFGH，花坛的边分别与空地边平行。空地长AB=40 m，宽AD=30 m。花坛的长边EH在AB上，且E、H分别距离A、B为x m（0<x<20）。花坛的宽边EF在AD上，且E、F分别距离A、D为x m。设花坛的面积为S m²。\n（1）求S关于x的函数解析式，并写出x的取值范围；\n（2）当x为何值时，花坛面积S最大？最大面积是多少？"
"hjb-junior-ds-v2-s3-207","S3","二次函数","short-answer","Exam","P1","wrong-answer | explanation-mismatch","medium","likely-model-false-positive","降级为抽样复核；优先检查 acceptedAnswers 和格式。","DeepSeek flagged the row but its rationale says the answer is correct.","(1) y = -2x² + 180x - 4000，40 < x < 50；(2) 售价45元，最大利润50元","解析中x取值范围为40<x<50，但答案写40<x<50，实际销量100-2x>0得x<50，且x>40，但x=40时利润为0，通常售价应大于进价，故x>40，但答案未明确是否包含等号。另计算最大利润：y=(x-40)(100-2x)=-2x²+180x-4000，顶点x=45，y=-2*2025+180*45-4000=-4050+8100-4000=50，正确。但答案中最大利润50元，单位应为元，无误。但x取值范围表述可能不严谨。","某商品每件进价40元，售价x元时每天销量为(100 - 2x)件。设每天利润为y元。\n(1) 求y关于x的函数解析式，并写出x的取值范围；\n(2) 售价定为多少时，每天利润最大？最大利润是多少？"
"hjb-junior-ds-v2-s3-208","S3","二次函数","multiple-choice","Challenge","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","A. -2","解析中由顶点(1,2)得a+b+c=2，但答案选A. -2，矛盾。实际计算：过(0,-3)得c=-3；对称轴x=1得-b/(2a)=1，b=-2a；最大值2即顶点纵坐标2，代入x=1得a+b+c=2，即a-2a-3=2，-a=5，a=-5，b=10，c=-3，a+b+c=2。故正确值为2，选项无2。","已知二次函数 y = ax² + bx + c 的图像经过点(0, -3)，对称轴为直线 x = 1，且函数有最大值2。则 a + b + c 的值为（ ）\nA. -2\nB. -1\nC. 0\nD. 1"
"hjb-junior-ds-v2-s3-220","S3","二次函数","multiple-choice","Challenge","P1","wrong-answer | explanation-mismatch","high","likely-model-false-positive","降级为抽样复核；表格对称轴为x=2且开口向上，x>2时递增。","Codex quadratic table check confirms the answer.","当 x > 2 时，y 随 x 的增大而增大","根据表格数据，对称轴应为x=2，开口向上，当x>2时y随x增大而增大，但选项C表述为“当 x > 2 时，y 随 x 的增大而增大”，这本身正确。然而，选项D“方程 ax² + bx + c = 0 的根为 x₁ = 0，x₂ = 4”也正确，因为由对称性可知x=0和x=4时y=5，且开口向上，最小值在x=2处y=1，故方程无实根？实际上，由表知y值均大于0，方程无实根，选项D错误。但选项A“开口向下”错误，选项B“对称轴是直线 x = 1”错误。因此只有选项C正确。但解析中称“x=0和x=4时y均为5”来推断对称轴，但表格中并未给出x=4的值，解析有误。实际上，由x=1和x=3时y=2，x=0和x=2时y=5和1，可推断对称轴为x=2。选项C正确，但解析中错误地使用了未给出的x=4数据，且未正确说明选项D为何错误。因此，答案正确但解析存在错误和误导。","已知二次函数 y = ax² + bx + c 中，函数y与自变量x的部分对应值如下表：\nx: … -1  0  1  2  3 …\ny: … 10  5  2  1  2 …\n则下列判断正确的是："
"hjb-junior-ds-v2-s3-228","S3","二次函数","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","y = -5x² + 700x - 24000，40 ≤ x ≤ 100","标准答案 y = -5x² + 700x - 24000 与解析中推导的 y = (x-40)(500-5x) = -5x² + 700x - 20000 不一致。解析中计算错误：500*40=20000，而非24000。正确利润函数应为 y = -5x² + 700x - 20000。","某商品每件进价为40元，售价为每件60元时，每月可售出200件。市场调查表明：售价每上涨1元，月销量减少5件；每降价1元，月销量增加10件。设售价为x元（x为整数），月利润为y元。求y关于x的函数解析式，并指出x的取值范围。"
"hjb-junior-ds-v2-s3-234","S3","二次函数","short-answer","Exam","P1","wrong-answer","high","likely-model-false-positive","降级为抽样复核；除非人工复算发现新问题，否则不按 blocker 处理。","DeepSeek rationale contains self-correction/pass language and ends with a pass/correct conclusion.","（1）y = -10x^2 + 100x + 6000，x 为正整数，且 1 ≤ x ≤ 30。\n（2）每件售价定为 65 元时，利润最大，最大利润为 6250 元。","第（2）问答案错误：当 x=5 时利润最大为 6250 元，但售价应为 60+5=65 元，而标准答案写为 65 元，但最大利润计算有误？实际上 y=-10(x-5)^2+6250，最大利润为 6250 元，答案中最大利润写为 6250 元，但解析中写为 6250 元，似乎一致。但仔细检查：y=(20+x)(300-10x) = -10x^2+100x+6000，配方得 -10(x^2-10x)+6000 = -10[(x-5)^2-25]+6000 = -10(x-5)^2+250+6000 = -10(x-5)^2+6250，正确。但答案中写“最大利润为 6250 元”，而解析中写“最大利润 6250 元”，一致。然而，题目要求“每件售价定为多少元时”，答案写“每件售价定为 65 元时”，正确。但为什么标记为 wrong-answer？因为解析中写“当 x = 5 时 y 最大，售价 60 + 5 = 65 元，最大利润 6250 元”，答案也是 65 元、6250 元，似乎没问题。但仔细看答案字符串：“（2）每件售价定为 65 元时，利润最大，最大利润为 6250 元。” 解析中也是 6250 元。但我在 independentAnswerZhHans 中计算得到最大利润为 6250 元，所以答案正确。但为什么我最初标记为 wrong-answer？可能是我误判。重新检查：题目中“每涨价 1 元，每星期要少卖出 10 件”，x 为正整数，且 1 ≤ x ≤ 30。当 x=5 时，售价 65 元，销量 300-50=250 件，单件利润 25 元，总利润 250*25=6250 元，正确。所以答案正确。但之前我可能认为答案有误，实际上没有。因此，此题为 pass。","某商品现在的售价为每件 60 元，每星期可卖出 300 件。市场调查反映：如调整价格，每涨价 1 元，每星期要少卖出 10 件；每降价 1 元，每星期可多卖出 20 件。已知商品的进价为每件 40 元。\n（1）设每件涨价 x 元（x 为正整数），每星期售出商品的利润为 y 元，求 y 与 x 的函数关系式，并直接写出 x 的取值范围。\n（2）在涨价的情况下，每件售价定为多少元时，每星期的利润最大？最大利润是多少？"
"hjb-junior-ds-v2-s3-244","S3","二次函数","multiple-choice","Exam","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","当 x < 1 时，y 随 x 增大而增大","选项C和D都正确。a<0，开口向下，对称轴x=1，在对称轴左侧（x<1）y随x增大而增大，右侧（x>1）y随x增大而减小。因此C和D均正确，但标准答案只选了C。","已知二次函数 y = ax^2 + bx + c 中，a < 0，且抛物线与 x 轴有两个交点，对称轴为直线 x = 1，且经过点 (0, 3)。下列结论正确的是（ ）"
"hjb-junior-ds-v2-s3-245","S3","二次函数","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","1225","标准答案为1225，但解析中p+q=1290，与答案矛盾。正确计算：y=-(x-65)^2+1225，p=65，q=1225，p+q=1290。答案应为1290。","某商品每件进价 30 元，售价为 x 元时，每天可售出 (100 - x) 件。设每天利润为 y 元，则 y 关于 x 的函数解析式为 y = -(x - p)^2 + q，其中 p + q = ______。"
"hjb-junior-ds-v2-s3-250","S3","二次函数","multiple-choice","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","B. y = -x - 1","解析中配方错误：y = x² - 2mx + m² - 1 配方应为 (x - m)² - 1，顶点为 (m, -1)，直线为 y = -1，但选项无此。若按解析中错误配方 y = (x - m)² + m - 1，则顶点 (m, m-1)，直线 y = x - 1，对应选项 A，而非答案 B。答案 B 为 y = -x - 1，与解析矛盾。","已知二次函数y = x² - 2mx + m² - 1（m为常数），该函数的顶点始终在一条直线上，这条直线的解析式是（ ）"
"hjb-junior-ds-v2-s3-255","S3","圆与正多边形","short-answer","Core","P1","wrong-answer | explanation-mismatch","medium","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","106°","解析中 sin∠AOC = 8/10 = 0.8，∠AOC ≈ 53°，但 sin 53° 约为 0.7986，非精确 0.8，且圆心角应为 2×arcsin(0.8) ≈ 106.26°，答案 106° 为近似值。题干未要求近似，且沪教版初中数学通常不涉及反三角函数，可能超纲。","已知⊙O的半径为10 cm，弦AB的长为16 cm，求弦AB所对的圆心角的度数。"
"hjb-junior-ds-v2-s3-276","S3","圆与正多边形","short-answer","Exam","P1","wrong-answer","high","likely-model-false-positive","降级为抽样复核；除非人工复算发现新问题，否则不按 blocker 处理。","DeepSeek rationale contains self-correction/pass language and ends with a pass/correct conclusion.","32 cm²","解析中C到AB最大距离计算有误：弦心距为3 cm，C到AB最大距离应为半径+弦心距=5+3=8 cm，但此时C在优弧上，弦AB所对的优弧中点到AB的距离确实是5+3=8 cm，但面积最大时C应使得高最大，即C为优弧中点，高为8 cm，面积=1/2×8×8=32 cm²。然而，当C在优弧上时，AB=8，高最大为8，面积32 cm²正确。但需验证：弦AB=8，半径5，弦心距=3，优弧中点到AB距离=5+3=8，面积=32。但标准答案给出32 cm²，解析也得出32 cm²，似乎一致。但仔细检查：△ABC面积最大时，C应在优弧上且到AB距离最大，即过圆心作AB垂线交优弧于C，此时高=5+3=8，面积=32。但标准答案写的是32 cm²，解析也是32 cm²，所以答案正确。然而，解析中“C到AB最大距离为5+3=8 cm”正确，但面积计算1/2×8×8=32，单位cm²，正确。所以没有错误？但题目要求检查，可能我误判。再读解析：“当C为优弧AB中点时，C到AB距离最大。由垂径定理，弦心距为3 cm，故C到AB最大距离为5+3=8 cm。面积最大为1/2×8×8=32 cm²。” 这完全正确。所以答案和解析一致，题目可解。但为什么我标记了needs-review？可能我最初认为有误，但实际无误。重新判断：题目求△ABC面积最大值，弦AB固定，C在优弧上移动，面积最大时高最大，即C到AB距离最大，确实为5+3=8，面积32。所以应该pass。但为了谨慎，再确认：弦AB=8，半径5，弦心距=√(5²-4²)=3，正确。优弧中点到AB距离=半径+弦心距=8，正确。面积=1/2*8*8=32，正确。所以题目无误。因此，verdict应为pass。","已知圆O的半径为5 cm，弦AB的长为8 cm，点C是优弧AB上一点（不与A、B重合），连接AC、BC。求△ABC面积的最大值。"
"hjb-junior-ds-v2-s3-292","S3","圆与正多边形","multiple-choice","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","3或11","两圆有且仅有一条公切线时，应为两圆内切，此时圆心距等于半径差的绝对值，即|7-4|=3。若圆心距等于半径和，则两圆外切，此时有三条公切线（两条外公切线和一条内公切线）。因此d=11不符合条件。标准答案“3或11”错误，正确应为3。解析中“圆心距等于半径差的绝对值或半径和”与“有且仅有一条公切线”矛盾。","已知两圆的半径分别为4和7，圆心距为d。若两圆有且仅有一条公切线，则d的值为（ ）。"
"hjb-junior-ds-v2-s3-296","S3","圆与正多边形","fill-in","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","10","解析中计算d12=3，d23=4，d31=5，和为12，但标准答案为10，两者矛盾。实际计算：O1(4,0)，O2(4,3)，O3(0,3)。d12=3，d23=4，d31=5，和应为12。标准答案10错误。","在平面直角坐标系中，已知点A(0,0)，B(8,0)，C(0,6)。以AB为直径作圆O1，以BC为直径作圆O2，以AC为直径作圆O3。设圆O1与圆O2的圆心距为d12，圆O2与圆O3的圆心距为d23，圆O3与圆O1的圆心距为d31。求d12 + d23 + d31的值。"
"hjb-junior-ds-v2-s3-306","S3","圆与正多边形","short-answer","Exam","P1","ambiguous-prompt | missing-condition","high","repair-required","修复题干条件/图形依赖/唯一性；无法修复则剔除或重生成。","Missing-condition or ambiguous-prompt issues are content blockers for a generated bank.","点P到圆心O的距离等于半径，即OP=5 cm，且OP垂直于直线l。","题干条件矛盾：已知直线l与⊙O相切，又给出OP=5 cm且P在l上，但未明确P是否为切点。若P为切点，则OP⊥l且OP=5 cm；若P不是切点，则OP>5 cm。题干未说明P的位置，导致答案不唯一。标准答案假设P为切点，但题干未明确，存在歧义。","已知⊙O的半径为5 cm，点P在直线l上，且OP=5 cm。若直线l与⊙O相切，则点P到圆心O的距离满足什么条件？请说明理由。"
"hjb-junior-ds-v2-s3-313","S3","圆与正多边形","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","140°","标准答案为140°，但根据相交弦夹角公式，∠APC = (弧AC + 弧BD)/2。若弦AB=CD，则弧AB=弧CD，但无法直接推出弧AC=弧BD。解析中设∠AOC=∠BOD=α，但∠AOC和∠BOD并非对应弧AC和弧BD的圆心角，且解析自相矛盾：先解得α=70°，又得出∠AOC=140°。独立计算无法唯一确定∠AOC，题目条件不足。","已知⊙O中，弦AB与弦CD相等，且AB与CD相交于点P。若∠APC=70°，则∠AOC的度数为（ ）"
"hjb-junior-ds-v2-s3-324","S3","圆与正多边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","OD=3 cm；直线AC与圆O相交，因为点C在圆上，直线AC经过圆上一点A和圆内一点（例如弦AB上的点），所以直线AC与圆O有两个公共点，即相交。","标准答案中关于直线AC与圆O的位置关系的理由不严谨。点C在圆上，直线AC经过圆上一点A和圆内一点（例如弦AB上的点），但弦AB上的点不一定在直线AC上，除非点C与A、B共线，但C是优弧上一点，不与A、B重合，直线AC不一定经过弦AB上的点。实际上，直线AC经过圆上两点A和C，因此与圆相交，有两个公共点。标准答案的理由有误，解析中也未给出正确理由。","已知圆O的半径为5 cm，弦AB的长为8 cm，点C是优弧AB上一点（不与A、B重合），连接AC、BC。过点O作OD⊥AB于点D，延长OD交圆O于点E。求弦AB的弦心距OD的长，并判断直线AC与圆O的位置关系，说明理由。"
"hjb-junior-ds-v2-s3-340","S3","圆与正多边形","multiple-choice","Exam","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","d > 6","两圆有两条外公切线时，两圆外离或内含？标准答案认为d>6，但两圆内含（d<|R-r|=2）时也有两条外公切线。因此正确选项应为d>6或d<2，但选项中无此组合，导致无正确选项。","已知⊙O₁与⊙O₂的半径分别为2和4，圆心距为d。若两圆有两条外公切线，则d的取值范围是（ ）。"
"hjb-junior-ds-v2-s3-347","S3","圆与正多边形","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","6","解析中先算出DE=8，但答案给出6，且解析最后一句又说DE=8，自相矛盾。根据垂径定理，OC=3，若DE被C平分，则CD²+OC²=5²，得CD=4，DE=8。但答案写6，错误。","已知圆O的半径为5，弦AB的长为8，点C是弦AB的中点。过点C作弦DE，使得DE被点C平分，且DE与AB不重合。求弦DE的长。"
"hjb-junior-ds-v2-s3-348","S3","圆与正多边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","点D的坐标为(72/25, 96/25)。证明：由直径所对的圆周角为直角，得∠ADB=90°，∠ADC=90°，故B、D、C三点共线。又O1为AB中点(3,0)，O2为AC中点(0,4)，计算得O1D=3，O2D=4，而O1O2=5，满足O1D²+O2D²=O1O2²，故O1D⊥O2D。又AD为公共弦，所以AD⊥O1O2。因此AD同时垂直于半径O1D和O2D，故AD为两圆的公切线。","答案中证明部分有误：由∠ADB=90°和∠ADC=90°不能推出B、D、C三点共线，因为D可能在AB和AC的另一侧。实际上，D是两圆交点，A、D是公共弦，B、C不共线。正确证明应利用切线判定：AD⊥O1O2，且O1D是半径，故AD是圆O1的切线；同理AD是圆O2的切线。但答案中错误地声称B、D、C共线，且计算O1D=3、O2D=4，但O1D和O2D并非半径，圆O1半径是3，圆O2半径是4，但D在圆上，所以O1D=3，O2D=4正确。然而，由O1D²+O2D²=O1O2²得O1D⊥O2D，但AD⊥O1O2是公共弦性质，所以AD同时垂直于O1D和O2D，故AD是切线。但答案中“B、D、C三点共线”是错误结论，应删除。","在平面直角坐标系中，已知点A(0,0)，点B(6,0)，点C(0,8)。以线段AB为直径作圆O1，以线段AC为直径作圆O2。设圆O1与圆O2相交于点A和另一点D。求点D的坐标，并证明直线AD是圆O1和圆O2的公切线。"
"hjb-junior-ds-v2-s3-356","S3","圆与正多边形","fill-in","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","(1.96, 4.60)","独立计算得B点坐标约为(-1.96, 4.60)，不在第一象限。解析中先得(-1.96,4.60)后改为(1.96,4.60)但未说明为何取α-60°，且(1.96,4.60)对应角度约为66.87°，与A点角度53.13°之差为13.74°，并非60°。标准答案(1.96,4.60)与∠AOB=60°矛盾。","在平面直角坐标系中，以原点O为圆心作圆，点A(3,4)在圆上。点B在圆上且位于第一象限，∠AOB=60°。求点B的坐标（精确到0.01）。"
"hjb-junior-ds-v2-s3-371","S3","圆与正多边形","fill-in","Core","P1","wrong-answer | explanation-mismatch","medium","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","140°","解析中∠AEC=(弧AC+弧BD)/2=弧AC，但弧AC不一定等于70°。由等弦AB=CD得弧AB=弧CD，但无法直接推出弧AC=弧BD。实际上，∠AEC是圆内角，等于(弧AC+弧BD)/2，但弧AC与弧BD不一定相等。正确解法：连接AD、BC，由等弦得弧AB=弧CD，则弧AC=弧BD，所以∠AEC=(弧AC+弧BD)/2=弧AC。但弧AC的度数未知，无法直接得出70°。若∠AEC=70°，则弧AC+弧BD=140°，但弧AC=弧BD，故弧AC=70°，∠AOC=2×70°=140°。解析中“∠AEC=(弧AC+弧BD)/2=弧AC。故弧AC=70°”逻辑跳跃，但结果正确。然而，解析未说明弧AC=弧BD的推导，且“弧AC=70°”表述不严谨（应为弧AC的度数为70°）。但答案140°正确。","在圆O中，弦AB与弦CD相等，且AB与CD相交于点E。已知∠AEC=70°，求∠AOC的度数（O为圆心）。"
"hjb-junior-ds-v2-s3-372","S3","圆与正多边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","8 cm","解析计算得BC=6√2 cm，但标准答案为8 cm，矛盾。独立计算：PA=√(13²-5²)=12 cm。由切割线定理PA²=PB·PC，设PB=BC=x，则PC=2x，得144=2x²，x²=72，x=6√2，故BC=6√2 cm。标准答案8 cm错误。","已知圆O的半径为5 cm，点P在圆外，OP=13 cm。过点P作圆O的切线PA，A为切点，再作割线PBC交圆于B、C两点，且PB=BC。求弦BC的长。"
"hjb-junior-ds-v2-s3-376","S3","圆与正多边形","multiple-choice","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","125/12","解析中“由点P(3,4)得OP=5，故P在圆上”正确。但“OT⊥PT，又OT⊥AB，所以AB∥PT”错误：OT⊥AB，OT⊥PT，则AB∥PT正确。但后续“AB=OT²/点O到AB的距离”无依据。独立计算：P(3,4)在圆上，切线PT方程：3x+4y=25。OT⊥AB，AB过T且垂直于OT，T为切点，OT斜率4/3，故AB斜率-3/4。T坐标：由OP⊥PT，OP斜率4/3，PT斜率-3/4，过P(3,4)得PT方程：y-4=-3/4(x-3)，与圆x²+y²=25联立解得T(3,4)（舍去）或T(-3,-4)？但T在第一象限，矛盾。实际上，P在圆上，过P的切线唯一，切点即为P，故T与P重合，但题目说“过点P作圆O的切线，切点为T”，若P在圆上，则T=P，但T在第一象限，P(3,4)在第一象限，所以T=P。那么OT⊥PT，OT⊥AB，则AB∥PT，但PT是切线，AB过T且垂直于OT，即AB是过T的半径垂线，即AB是切线？不，OT⊥AB，AB过T，则AB是切线？但OT是半径，过T垂直于半径的直线是切线，所以AB也是切线，但AB交坐标轴于A、B，则AB是切线，但切线PT与AB是同一条直线？因为过T只有一条切线，所以AB与PT重合，那么A、B在PT上，但PT与x轴、y轴交点？PT方程：3x+4y=25，与x轴交点(25/3,0)，与y轴交点(0,25/4)，则AB长度=√((25/3)²+(25/4)²)=125/12。所以答案125/12正确，但解析错误。","已知：在平面直角坐标系中，以原点O为圆心，5为半径作圆。点P的坐标为(3,4)。过点P作圆O的切线，切点为T（点T在第一象限）。连接OT，过点T作OT的垂线交x轴于点A，交y轴于点B。求线段AB的长度。"
"hjb-junior-ds-v2-s3-386","S3","圆与正多边形","multiple-choice","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","圆心O到弦AB的距离为4 cm","题干条件矛盾：半径为5，点P到圆心距离为3，过P的弦AB满足PA=2, PB=8，则AB=10为直径，但P不在圆心，无法使PA=2且PB=8同时成立。计算得PC=3，OC=4，但AC=5，则PA=AC-PC=2，PB=PC+BC=3+5=8，看似合理，但弦AB为直径时，P应在直径上，但OP=3，OC=4，C为垂足，则OC⊥AB，但AB为直径时，OC应为0，矛盾。实际上，若AB为直径，则圆心O在AB上，但OC⊥AB于C，则C与O重合，OC=0，与OC=4矛盾。因此条件不可能存在。标准答案和解析均基于错误假设。","已知⊙O的半径为5 cm，点P到圆心O的距离为3 cm。过点P作⊙O的弦AB，使得PA=2 cm，PB=8 cm。下列说法正确的是（ ）"
