"id","grade","unitTitle","type","difficulty","deepseekSeverity","deepseekIssueCodes","deepseekConfidence","codexStatus","codexAction","codexReason","answer","deepseekIssueDetailsZhHans","promptZhHans"
"hjb-junior-ds-v2-s2-284","S2","四边形","fill-in","Core","P1","missing-condition | wrong-answer | explanation-mismatch","high","repair-required","修复题干条件/图形依赖/唯一性；无法修复则剔除或重生成。","Missing-condition or ambiguous-prompt issues are content blockers for a generated bank.","10","题干只给出AB∥CD，AD∥BC，AC=12，BD=16，未给出AC⊥BD。解析却假设AC⊥BD，得出菱形，进而计算AB=10。但无垂直条件，无法确定AB长度。平行四边形对角线长度已知，但边长不唯一。因此题目缺少条件。","在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，且AC=12，BD=16。若点E、F分别是边AB、BC的中点，连接EF。求EF的长度。"
"hjb-junior-ds-v2-s2-285","S2","四边形","short-answer","Exam","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","（1）四边形ABCD是菱形。理由：由AB∥CD，AD∥BC可得四边形ABCD是平行四边形；又因为AC⊥BD，根据“对角线互相垂直的平行四边形是菱形”，所以四边形ABCD是菱形。\n（2）四边形EFGH的周长为18。","第（2）问答案错误。由中点四边形性质，EFGH为矩形，边长分别为5和4，周长为2×(5+4)=18。但根据菱形对角线互相垂直平分，AC=10，BD=8，则菱形边长=√(5²+4²)=√41，中点四边形EFGH的边长应为菱形边长的一半，即√41/2，周长为2√41，不是18。","在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，AC=10，BD=8，且AC⊥BD。点E、F、G、H分别是边AB、BC、CD、DA的中点。\n（1）判断四边形ABCD的形状，并说明理由。\n（2）求四边形EFGH的周长。"
"hjb-junior-ds-v2-s2-286","S2","四边形","multiple-choice","Foundation","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","等腰梯形","四个角为60°,90°,120°,90°，有一组对角相等（90°=90°），但等腰梯形需一组对边平行且另一组对边不平行，且同一底上的两个角相等。这里没有给出边的关系，仅凭角不能唯一确定为等腰梯形，也可能是直角梯形（有一组邻角为90°）或一般四边形。实际上，直角梯形可以有两个90°角，且另外两个角为60°和120°，满足比例。因此答案不唯一，选项“等腰梯形”不是唯一正确选项。","一个四边形的四个内角之比为2:3:4:3，则这个四边形是（ ）。"
"hjb-junior-ds-v2-s2-290","S2","四边形","fill-in","Core","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","6","解析中相似比错误。DE是△ABC中位线，DE=3，则BC=6。由BF:FC=1:2得FC=4。由DE∥BC得△DEG∽△FCG，相似比应为DE:FC=3:4，但解析中设CG=x，EG=3x/4，然后通过AC=2AE计算得CG=6，但未给出AC与AE的关系，且计算过程不完整。实际上，由相似得DG/FG=DE/FC=3/4，但无法直接求CG。正确解法：延长DF至G，利用平行线分线段成比例，CG=6。但解析有误，且答案6正确。","在△ABC中，D、E分别是AB、AC的中点，F是BC上一点，且BF:FC=1:2，连接DF并延长交AC的延长线于点G。若DE=3，则CG的长为______。"
"hjb-junior-ds-v2-s2-300","S2","四边形","short-answer","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","4.8","标准答案为4.8，但独立解题结果为24/√13≈6.66。解析中面积法计算错误：S△ABE应为½×AB×AD=½×8×6=24，但AE长度计算错误，应为√(AD²+DE²)=√(6²+4²)=√52=2√13，BF=2S△ABE/AE=48/(2√13)=24/√13≈6.66，而非4.8。解析中错误地使用了48/(2√13)=24/√13，但后续化简为24√13/13≈6.66，却给出近似值4.8，自相矛盾。正确答案应为24/√13或24√13/13，约6.66。","在矩形ABCD中，AB=8，BC=6，点E是边CD的中点。连接AE，过点B作BF⊥AE于点F。求线段BF的长。"
"hjb-junior-ds-v2-s2-301","S2","四边形","multiple-choice","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","4组","标准答案为4组，但实际能推出平行四边形的组合只有3组。组合③④（AB=CD且∠ABC=∠ADC）不能唯一推出平行四边形，因为存在等腰梯形等反例。解析中通过连接BD证明△ABD≌△CDB，但该全等需要AB=CD、∠ABC=∠ADC和BD=DB，而∠ABC=∠ADC不是夹角，无法直接使用SAS或SSS，全等不成立。因此③④不能作为判定条件。正确组合为①②、①③、②④，共3组。","在四边形ABCD中，对角线AC与BD相交于点O。给出下列四个条件：①AB∥CD；②AD∥BC；③AB=CD；④∠ABC=∠ADC。若以其中两个作为题设，能推出四边形ABCD是平行四边形的组合共有（ ）"
"hjb-junior-ds-v2-s2-302","S2","四边形","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","5","解析称EF等于AC/2=5，但EF是连接平行四边形对边中点的线段，其长度应等于一组对边的长度，而非对角线的一半。在平行四边形中，连接对边中点的线段与另一组对边平行且相等。已知AB∥CD，AD∥BC，但未指定哪组对边，EF连接AB和CD的中点，则EF平行且等于AD或BC。题目未给出AD或BC的长度，无法求出EF。若默认EF等于对角线一半，则错误。","在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，且AC＝10，BD＝12。若E、F分别是AB、CD的中点，连接EF。求EF的长度。"
"hjb-junior-ds-v2-s2-303","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","8","解析称菱形四边相等，AB=BC=CD=DA=10，但已知AB=10，BC=6，矛盾。若为菱形，则AB=BC，但10≠6，故条件矛盾。题目无法求解。","在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，且AC⊥BD。点E是边AB的中点，点F是边CD的中点，连接EF。若AB=10，BC=6，求EF的长。"
"hjb-junior-ds-v2-s2-309","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","5","标准答案为5，但解析中计算OE=AB/2=4，且解析末尾自相矛盾（先写OE=AB/2=4，又写OE=AB/2=4）。根据平行四边形性质，O为AC中点，E为BC中点，OE是△ABC的中位线，OE=AB/2=4。答案应为4，而非5。","在平行四边形ABCD中，对角线AC与BD相交于点O，E是边BC的中点，连接OE。若AB=8，AD=6，求OE的长。"
"hjb-junior-ds-v2-s2-312","S2","四边形","short-answer","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","修正答案与解析；D、E为AB、AC中点时，DE与任意中线AF交于AF中点，AG:GF应为1:1。","Codex affine geometry check found the answer 2:1 is wrong.","2:1","标准答案为2:1，但解析中先猜测AG=GF（1:1），后提出正确解法但未给出最终结果，且解析不完整。根据中位线性质，DE∥BC，延长DE交BC延长线于H，利用相似可得AG:GF=2:1。但需验证：取AF中点G'，则DG'∥BF，但BF≠FC，故G与G'不重合。实际上，由梅涅劳斯定理或重心性质，G为△ABC重心？D、E为中点，AF为中线，DE与AF交点G为重心，重心分中线为2:1，故AG:GF=2:1。答案正确，但解析混乱且未给出明确推导。","已知△ABC中，D、E分别是AB、AC的中点，F是BC上一点，且BF=3，FC=5。若DE与AF相交于点G，求AG:GF的值。"
"hjb-junior-ds-v2-s2-319","S2","平面直角坐标系","multiple-choice","Core","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","点A在y轴上，点B在x轴上","选项 '点A在y轴上，点B在x轴上' 和 '点A和点B都在坐标轴上' 均正确，因为点A在y轴上，点B在x轴上，它们都在坐标轴上。题目要求选择正确的说法，但存在两个正确选项，导致不唯一。","在平面直角坐标系中，点A的坐标是(0, -4)，点B的坐标是(-5, 0)。下列说法正确的是（ ）。"
"hjb-junior-ds-v2-s2-346","S2","平面直角坐标系","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","第一象限","标准答案为“第一象限”，但解析得出点R(5,-1)在第四象限，答案与解析矛盾。独立计算：P(3,-4)右2上5得Q(5,1)，关于x轴对称得R(5,-1)，在第四象限。","在平面直角坐标系中，点 P 的坐标是 (3, -4)。将点 P 先向右平移 2 个单位，再向上平移 5 个单位，得到点 Q。点 Q 关于 x 轴对称的点是 R。点 R 所在的象限是（ ）。"
"hjb-junior-ds-v2-s2-376","S2","一次函数","multiple-choice","Core","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","y = 2.4(x - 3) + 10","选项C和D等价，均为y=2.4(x-3)+10，但D化简为y=2.4x+2.8，与C相同。题干要求选择正确的函数解析式，但C和D均正确，导致多个正确选项。","某市出租车收费标准如下：起步价10元（含3千米），超过3千米的部分每千米加收2.4元。设行驶路程为x千米（x≥3），应付车费为y元。下列y关于x的函数解析式正确的是（ ）。"
"hjb-junior-ds-v2-s2-419","S2","一次函数","fill-in","Core","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","1","根据条件 m-2<0 且 3-m>0 得 m<2 且 m<3，即 m<2。m 为整数，则 m 可以是 1, 0, -1, ... 等，并非唯一确定的值 1。标准答案 1 不唯一，题目要求整数 m 的值，但未限定范围，导致多解。","已知一次函数y=(m-2)x+3-m的图象经过第一、二、四象限，则整数m的值为______。"
"hjb-junior-ds-v2-s2-424","S2","一次函数","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","(0,3)","标准答案为 (0,3)，但解析中称 'C. 2→-1，正确' 且 '只有(2,-1)满足'，而选项 D 为 (2,-1)。检查各点：A (0,3) 代入得 3=3，正确；B (1,1) 代入得 1=1，正确；C (-1,5) 代入得 5=5，正确；D (2,-1) 代入得 -1=-1，正确。所有点均满足 y=-2x+3，因此有多个正确选项，但标准答案只选了 (0,3)。解析错误地认为只有 (2,-1) 满足，且选项标注混乱。","下列各点中，在一次函数y=-2x+3的图像上的是（ ）"
"hjb-junior-ds-v2-s2-440","S2","反比例函数","multiple-choice","Core","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","图像关于原点对称","选项C和D均正确。反比例函数 y = -4/x 中 k<0，图像在二、四象限，在每个象限内 y 随 x 增大而增大，且图像关于原点对称。因此C和D都是正确说法，但题目为单选题，存在多个正确选项。","对于反比例函数 y = -4/x，下列说法正确的是："
"hjb-junior-ds-v2-s2-448","S2","反比例函数","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","C. y2 < y1 < y3","解析中得出 y2 > y1 > y3，但结论写为 y2 < y1 < y3，与大小关系矛盾。正确的大小关系应为 y3 < y1 < y2，对应选项 D。","已知点 A(-2, y1)、B(-1, y2)、C(1, y3) 都在反比例函数 y = -4/x 的图像上，则 y1、y2、y3 的大小关系是（ ）"
"hjb-junior-ds-v2-s2-476","S2","反比例函数","multiple-choice","Core","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","(2, -6)","点(-3,4)和(2,-6)均满足xy=-12，因此有两个正确选项，但题目为单选题。","已知反比例函数 y = k/x 的图像经过点 (3, -4)，则下列哪个点也在此函数图像上？"
"hjb-junior-ds-v2-s3-003","S3","相似三角形","short-answer","Challenge","P1","wrong-answer | explanation-mismatch","medium","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","证明：若AB∥CD，则OA/OC=OB/OD，但2/6≠3/4，故AB与CD不平行。","题干要求证明AB与CD不平行，但标准答案和解析使用了平行线分线段成比例定理，该定理在四边形对角线交点处不直接适用。正确判定应基于三角形相似或比例关系，但当前推理有误。","在四边形ABCD中，对角线AC与BD相交于点O。已知OA=2，OC=6，OB=3，OD=4。求证：AB与CD不平行。"
"hjb-junior-ds-v2-s3-009","S3","相似三角形","short-answer","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","3","标准答案为3，但根据解析，由△ADE∽△ACB得AD/AC=AE/AB，即2/9=AE/6，解得AE=4/3，并非3。答案与解析矛盾，且解析推导正确，故答案错误。","在△ABC中，AB=6，AC=9，点D在AB上，AD=2，点E在AC上，且∠ADE=∠C。求AE的长。"
"hjb-junior-ds-v2-s3-019","S3","相似三角形","multiple-choice","Challenge","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","AQ=1.5 cm，QR=7.5 cm","标准答案和解析矛盾。解析中先算出AQ=1.5 cm，然后说QR=2.5 cm，但又说QR=7.5 cm，最终选项为AQ=1.5 cm，QR=7.5 cm。但根据相似比，QR应为2.5 cm，不是7.5 cm。选项A中QR=7.5 cm错误，选项C中QR=6 cm也不对。实际上，由PQ∥BC，△APQ∽△ABC，相似比AP/AB=2/8=1/4，所以PQ/BC=1/4，PQ=2.5 cm。但QR是PR的一部分，R在BC延长线上，无法直接得到QR=7.5 cm。题目可能意图是求PR，但选项给的是QR。需要重新审题。","在△ABC中，AB=8 cm，AC=6 cm，BC=10 cm。点P在边AB上，AP=2 cm，过点P作直线交AC于点Q，交BC的延长线于点R。若PQ∥BC，则下列结论正确的是："
"hjb-junior-ds-v2-s3-022","S3","相似三角形","multiple-choice","Exam","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","AB/DE=BC/EF=AC/DF","选项C和D都能判定相似。C是三边成比例，D是两角对应相等（∠A=∠D，∠B=∠F，则∠C=∠E，所以相似）。题目要求选择一个能判定的条件，但有两个正确选项。","下列条件中，能判定△ABC与△DEF相似的是（ ）"
"hjb-junior-ds-v2-s3-055","S3","相似三角形","multiple-choice","Challenge","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","AD/DB=AE/EC","选项D 'AD/DB=AE/EC' 实际上可以推出DE∥BC，从而△ADE∽△ABC，因此该条件也能使两三角形相似，与题干'不能使相似'矛盾。四个选项均能使△ADE∽△ABC，题目无正确选项。","在△ABC中，点D在边AB上，点E在边AC上，添加下列哪个条件不能使△ADE与△ABC相似？"
"hjb-junior-ds-v2-s3-062","S3","相似三角形","fill-in","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","①②","解析认为③DE∥BC不是判定定理，但平行线分线段成比例定理的逆定理可判定相似，且题干要求“能判定△ADE∽△ABC的条件”，③显然能判定，故正确答案应为①②③。标准答案遗漏③。","在△ABC中，点D在边AB上，点E在边AC上，连接DE。给出下列条件：①∠ADE=∠B；②AD/AB=AE/AC；③DE∥BC。其中能判定△ADE∽△ABC的条件是______（填写所有正确条件的序号）。"
"hjb-junior-ds-v2-s3-073","S3","相似三角形","multiple-choice","Core","P1","no-correct-option","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","AB/DE=BC/EF，且∠A=∠D","选项A：AB/DE=BC/EF，且∠A=∠D。但∠A是AB和BC的夹角吗？在△ABC中，AB和BC的夹角是∠B，不是∠A。所以选项A不满足两边对应成比例且夹角相等。选项B：AB/DF=AC/DE，且∠A=∠D，但对应边关系混乱。选项C：AB/DE=BC/DF，且∠B=∠E，但∠B是AB和BC的夹角，对应△DEF中DE和DF的夹角是∠D，不是∠E。选项D：AB/EF=AC/DF，且∠A=∠D，但∠A是AB和AC的夹角，对应△DEF中EF和DF的夹角是∠F，不是∠D。所有选项均不能判定相似，无正确选项。","下列条件中，能判定△ABC∽△DEF的是（ ）"
"hjb-junior-ds-v2-s3-089","S3","锐角的三角比","fill-in","Core","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","16.5","标准答案16.5米与独立计算值16.4米不一致。解析中方程正确，但代入tan35°≈0.700和tan50°≈1.192后，解得x≈16.4，而非16.5。","某数学兴趣小组测量学校旗杆的高度。他们在旗杆正前方水平地面上选择一点A，用测角仪测得旗杆顶端C的仰角为35°；然后向旗杆方向前进12米到达点B，再次测得旗杆顶端C的仰角为50°。已知测角仪的高度为1.5米，点A、B与旗杆底部D在同一竖直平面内，且A、B、D在同一直线上。求旗杆CD的高度。（结果精确到0.1米，参考数据：sin35°≈0.574，cos35°≈0.819，tan35°≈0.700；sin50°≈0.766，cos50°≈0.643，tan50°≈1.192）"
"hjb-junior-ds-v2-s3-090","S3","锐角的三角比","short-answer","Exam","P1","wrong-answer","high","repair-required","重生成或改条件；A点数据给出高度约16.8米，B点数据给出高度约15.0米，两次观测互相冲突。","Codex trigonometry recomputation found inconsistent measurement data.","16.8米","标准答案16.8米与独立计算值不一致。解析中勾股定理应用错误：OA、OB、AB不构成直角三角形，因为A在正东，B在正北，O为旗杆底部，OA和OB是斜边，AB是直角边，但OA²+AB²=OB²不成立，因为O、A、B三点不共线，且角OAB不是直角。正确关系应为：OA²+OB²-2*OA*OB*cos∠AOB = AB²，但∠AOB未知。实际上，O、A、B构成直角三角形吗？A在正东，B在正北，所以OA沿正东，OB沿正北？不，O是旗杆底部，A在O正东24米，B在A正北10米，所以O、A、B构成直角三角形，直角在A？因为OA是正东，AB是正北，所以OA⊥AB，因此OB²=OA²+AB²。解析中写的是OA²+AB²=OB²，这正确。但计算：OA=h/0.700，OB=h/0.577，AB=10，所以(h/0.700)²+10²=(h/0.577)²。解得h²(1/0.577² - 1/0.700²)=100。1/0.577²≈1/0.332929≈3.0036，1/0.700²=1/0.49≈2.0408，差≈0.9628，h²≈100/0.9628≈103.86，h≈10.19米。但解析说h²≈282.24，h≈16.8，这明显错误。可能他们误用了tan30°和tan35°的值？tan30°=1/√3≈0.57735，tan35°≈0.7002，但题目给定了tan35°≈0.700，tan30°≈0.577。如果h=16.8，OA=16.8/0.700=24，OB=16.8/0.577≈29.12，则OA²+AB²=24²+10²=576+100=676，OB²≈848，不相等。所以答案错误。正确高度约为10.2米。","某校数学兴趣小组利用周末测量学校旗杆的高度。他们在旗杆底部正东方向24米处的地面上选取观测点A，测得旗杆顶端P的仰角为35°；然后从A点向正北方向移动10米到达观测点B，在B点测得旗杆顶端P的仰角为30°。已知观测点A、B与旗杆底部O在同一水平面上，且旗杆PO垂直于地面。求旗杆的高度（结果精确到0.1米）。参考数据：sin35°≈0.574，cos35°≈0.819，tan35°≈0.700，sin30°=0.5，cos30°≈0.866，tan30°≈0.577。"
"hjb-junior-ds-v2-s3-091","S3","锐角的三角比","multiple-choice","Challenge","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","13.9米","标准答案13.9米与独立计算值不一致。解析中设AD=h/tan30°=h√3，BD=AD-10=h√3-10，tanα=h/(h√3-10)=5/12，解得h=50/(12√3-5)。计算12√3≈20.784，减5得15.784，50/15.784≈3.167，不是13.9。可能解析中方程列错：应为tanα=CD/BD，但BD是B到D的水平距离。A在D正东24米，B在A正东10米，所以B在D正东34米？题目说“在旗杆底部正东方向24米处的地面点A”，然后“沿正东方向继续走10米到达点B”，所以B在D正东24+10=34米处。因此AD=24，BD=34。解析错误地用了AD=h/tan30°=h√3，但AD已知为24，所以h=24/√3≈13.856，约13.9米。但题目又给了tanα=5/12，这多余且可能矛盾。检查：如果h=13.856，则BD=34，tanα=13.856/34≈0.4075，而5/12≈0.4167，不相等。所以题目条件矛盾。正确做法：由A点：tan30°=h/24，得h=24*tan30°=24*√3/3=8√3≈13.856。由B点：tanα=h/34，但tanα给定为5/12，则h=34*(5/12)=170/12≈14.167，矛盾。所以题目有多余条件且不一致。可能题目本意是A点仰角30°，AB=10，但未给AD距离，而是通过tanα求h。但题干明确写了“在旗杆底部正东方向24米处的地面点A”，所以AD=24固定。因此题目条件冲突。","某数学兴趣小组测量学校旗杆的高度。他们在旗杆底部正东方向24米处的地面点A测得旗杆顶端C的仰角为30°，然后沿正东方向继续走10米到达点B，此时测得旗杆顶端C的仰角为α。已知tan α = 5/12，旗杆垂直于地面，底部为点D。求旗杆CD的高度（精确到0.1米）。"
"hjb-junior-ds-v2-s3-102","S3","锐角的三角比","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","12.5","标准答案为12.5，但解析中计算h=16/(1/tan20°-1/tan35°)≈12.5米，但未给出tan20°和tan35°的近似值，且未说明如何得到12.5。若使用tan20°≈0.3640，tan35°≈0.7002，则1/tan20°≈2.7473，1/tan35°≈1.4281，差为1.3192，16/1.3192≈12.13，并非12.5。若使用tan20°≈0.36397，tan35°≈0.70021，则16/(1/0.36397-1/0.70021)=16/(2.7475-1.4281)=16/1.3194≈12.13。若使用tan20°=0.3640，tan35°=0.7002，得12.13。若使用tan20°=0.3639，tan35°=0.7002，得12.13。若使用tan20°=0.364，tan35°=0.700，得16/(1/0.364-1/0.700)=16/(2.74725-1.42857)=16/1.31868≈12.13。均不是12.5。可能解析中使用了不同的近似值或计算错误。标准答案12.5可能错误。","某校数学兴趣小组在校园内测量旗杆的高度。他们在旗杆底部正东方向24米处的地面点A测得旗杆顶端C的仰角为35°，然后沿正东方向继续前进16米到达点B，此时测得旗杆顶端C的仰角为20°。已知测量点A、B与旗杆底部D在同一水平面内，且点A、B、D在同一直线上。求旗杆的高度（结果精确到0.1米）。"
"hjb-junior-ds-v2-s3-138","S3","锐角的三角比","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","9.9米","题干未提供tan35°的参考值，解析中使用tan35°≈0.7002，但标准答案9.9米与使用常见近似值0.700计算的结果10.0米不一致。若使用0.700，则高度为1.5+12×0.700=9.9米，但0.7002并非标准近似值，且题干未指定，导致答案不确定。","某校数学兴趣小组在校园内测量旗杆的高度。他们在离旗杆底部水平距离12米处，用测角仪测得旗杆顶端的仰角为35°。已知测角仪的高度为1.5米，求旗杆的高度（精确到0.1米）。"
"hjb-junior-ds-v2-s3-139","S3","锐角的三角比","multiple-choice","Challenge","P1","wrong-answer | explanation-mismatch | missing-condition","high","repair-required","修复题干条件/图形依赖/唯一性；无法修复则剔除或重生成。","Missing-condition or ambiguous-prompt issues are content blockers for a generated bank.","9.0米","题干中给出tanα=0.75，但未明确α是哪个角。解析中假设在Rt△AOC中tanα=h/12，但α是点B处的仰角，并非点A处的角。解析中混淆了角度，且使用了两种方法，但第一种方法错误地使用了tanα。正确解法应利用点B处的仰角α和距离OB。此外，解析中称∠OBC=30°，但题干中未给出该条件，应为∠OAC=30°。条件矛盾，无法唯一求解。","某数学兴趣小组测量学校旗杆的高度。在旗杆底部正东方向24米处的地面点A，测得旗杆顶端C的仰角为30°；在点A正北方向10米处的地面点B，测得旗杆顶端C的仰角为α。已知tan α = 0.75，求旗杆的高度（精确到0.1米）。"
"hjb-junior-ds-v2-s3-146","S3","锐角的三角比","fill-in","Exam","P1","ambiguous-prompt | missing-condition","high","repair-required","修复题干条件/图形依赖/唯一性；无法修复则剔除或重生成。","Missing-condition or ambiguous-prompt issues are content blockers for a generated bank.","5.6米","题干中“观测点到旗杆底部的水平距离等于影长”与“同时测得旗杆顶端仰角为35°”存在矛盾：若观测点与旗杆底部在同一水平面且水平距离等于影长8米，则仰角应为arctan(旗杆高度/8)，但题干未给出旗杆高度，却要求用仰角求高度，形成循环。此外，影长通常用于太阳高度角测量，与仰角测量无关，条件可能冗余或混淆。","某校旗杆在阳光下影长8米，同时测得旗杆顶端仰角为35°。若观测点与旗杆底部在同一水平面，且观测点到旗杆底部的水平距离等于影长，求旗杆高度（精确到0.1米，sin35°≈0.574，cos35°≈0.819，tan35°≈0.700）。"
"hjb-junior-ds-v2-s3-153","S3","锐角的三角比","short-answer","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","13.95","标准答案 13.95 与解析矛盾。解析使用 sin35°≈0.5736 计算得 8/0.5736≈13.95，但 sin35° 更精确值为 0.573576，8/0.573576≈13.947，四舍五入到两位小数应为 13.95，但若使用更精确值可能得 13.95 或 13.94。解析中写 sin35°≈0.5736 不准确，且答案给出 13.95 和 13.94 两个 acceptedAnswers，但解析只支持 13.95。需确认精确度要求。","在Rt△ABC中，∠C=90°，∠B=35°，AC=8。求AB的长（精确到0.01）。"
"hjb-junior-ds-v2-s3-166","S3","锐角的三角比","multiple-choice","Challenge","P1","wrong-answer","medium","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","约58米","标准答案约58米与独立计算不符。独立计算：设塔高h，A点距塔底d，则tan35°=h/d，tan25°=h/(d+40)。由d=h/tan35°，代入得h/(h/tan35°+40)=tan25°，解得h=40*tan25°*tan35°/(tan35°-tan25°)≈40*0.466*0.700/(0.700-0.466)=40*0.3262/0.234≈55.76，四舍五入约56米，而非58米。解析中计算为55.8，四舍五入约58米，但55.8四舍五入应为56米。解析错误。正确计算：0.466*0.700=0.3262，0.700-0.466=0.234，0.3262/0.234≈1.39316，40*1.39316=55.7264，约55.7米，四舍五入55.7米，最接近选项52米或58米？55.7更接近56，但选项无56，最接近58？差距2.3米，而52差距3.7米，所以58更接近？但55.7四舍五入到十位为60？题目问“最接近下列哪个值”，选项为约52、58、64、70。55.7与58差2.3，与52差3.7，所以58更接近。但解析中55.8四舍五入约58米，但55.8四舍五入到十位是60，不是58。解析说“四舍五入约58米”不合理。正确计算55.7，最接近58？需检查精度：使用更精确的tan值：tan25°=0.466307658，tan35°=0.700207538，则h=40*0.466307658*0.700207538/(0.700207538-0.466307658)=40*0.326529/(0.23389988)=40*1.3959=55.836，四舍五入55.8米。最接近58？55.8与58差2.2，与52差3.8，所以58更接近。但解析说“四舍五入约58米”是错误的，因为55.8四舍五入到整数是56，不是58。题目要求“最接近下列哪个值”，选项是约52、58、64、70，55.8最接近58，所以答案选58米合理。但解析中的“四舍五入约58米”表述不当，应说“最接近58米”。因此答案正确，但解析有瑕疵。然而，作为QA，需检查答案是否正确。答案选“约58米”正确。但解析中计算55.8，然后说四舍五入约58米，这是错误的四舍五入。但最终答案正确。可能标记为explanation-mismatch。","某测量小组要测量一座垂直于地面的信号塔的高度。他们在与塔底同一水平面上的A点测得塔顶的仰角为35°，然后沿着与塔底连线方向后退40米到达B点，再次测得塔顶的仰角为25°。若测量仪器的高度忽略不计，则信号塔的高度最接近下列哪个值？（参考数据：sin25°≈0.423，cos25°≈0.906，tan25°≈0.466；sin35°≈0.574，cos35°≈0.819，tan35°≈0.700）"
