questionId,status,decision,reviewNotes,grade,family,needLevel,illustrationKind,priority,imagePath,promptZhHans,imageBriefZhHans
pep-primary-p6-u-mc-007,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-007.png,浩浩有90张练习卡，完成了20%。完成了多少张？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：浩浩有90张练习卡，完成了20%。完成了多少张？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-008,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-008.png,阅读区准备110个材料，其中50%已经分类。已经分类多少个？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：阅读区准备110个材料，其中50%已经分类。已经分类多少个？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-009,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-009.png,一份调查共有130人参加，20%选择了A项。选择A项的有多少人？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：一份调查共有130人参加，20%选择了A项。选择A项的有多少人？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-010,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-010.png,晨晨有150张练习卡，完成了50%。完成了多少张？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：晨晨有150张练习卡，完成了50%。完成了多少张？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-011,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-011.png,第11小组：190的50%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第11小组：190的50%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-012,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-012.png,第12小组：80的10%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第12小组：80的10%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-013,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-013.png,第13小组：90的20%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第13小组：90的20%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-014,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-014.png,第14小组：100的25%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第14小组：100的25%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-015,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-015.png,第15小组：110的50%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第15小组：110的50%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-016,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-016.png,第16小组：120的10%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第16小组：120的10%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-017,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-017.png,第17小组：130的20%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第17小组：130的20%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-018,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-018.png,第18小组：140的25%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第18小组：140的25%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-019,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-019.png,第19小组：150的50%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第19小组：150的50%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-020,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-020.png,第20小组：160的10%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第20小组：160的10%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-021,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-021.png,美术柜准备180个材料，其中25%已经分类。已经分类多少个？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：美术柜准备180个材料，其中25%已经分类。已经分类多少个？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-022,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-022.png,第22小组：180的25%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第22小组：180的25%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-023,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-023.png,第23小组：190的50%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第23小组：190的50%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-024,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-024.png,第24小组：80的10%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第24小组：80的10%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-025,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-025.png,第25小组：90的20%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第25小组：90的20%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-026,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-026.png,第26小组：100的25%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第26小组：100的25%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-027,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-027.png,第27小组：110的50%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第27小组：110的50%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-028,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-028.png,第28小组：120的10%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第28小组：120的10%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-029,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-029.png,第29小组：130的20%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第29小组：130的20%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-030,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-030.png,第30小组：140的25%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第30小组：140的25%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-031,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-031.png,第31小组：150的50%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第31小组：150的50%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-032,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-032.png,第32小组：160的10%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第32小组：160的10%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-033,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-033.png,第33小组：170的20%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第33小组：170的20%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-034,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-034.png,第34小组：180的25%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第34小组：180的25%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-035,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-035.png,第35小组：190的50%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第35小组：190的50%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-036,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-036.png,第36小组：80的10%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第36小组：80的10%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-037,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-037.png,第37小组：90的20%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第37小组：90的20%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-038,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-038.png,第38小组：100的25%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第38小组：100的25%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-039,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-039.png,第39小组：110的50%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第39小组：110的50%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-040,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-040.png,第40小组：120的10%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第40小组：120的10%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-041,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-041.png,一份调查共有150人参加，50%选择了A项。选择A项的有多少人？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：一份调查共有150人参加，50%选择了A项。选择A项的有多少人？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-042,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-042.png,第42小组：140的25%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第42小组：140的25%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-043,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-043.png,第43小组：150的50%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第43小组：150的50%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-044,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-044.png,第44小组：160的10%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第44小组：160的10%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-045,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-045.png,第45小组：170的20%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第45小组：170的20%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-046,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-046.png,第46小组：180的25%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第46小组：180的25%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-047,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-047.png,第47小组：190的50%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第47小组：190的50%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-048,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-048.png,第48小组：80的10%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第48小组：80的10%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-049,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-049.png,第49小组：90的20%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第49小组：90的20%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-u-mc-050,missing,,,P6,percent-fractions,recommended,percent-model,P2,candidates/P6/percent-fractions/pep-primary-p6-u-mc-050.png,第50小组：100的25%是多少？,为人教版小学数学“分数运算与百分数”题目生成一张百分数模型/百格/扇形占比题目插图。题干：第50小组：100的25%是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-101,pending,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-101.png,乐乐把30升饮料按2:3分成两份，较大的那份是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：乐乐把30升饮料按2:3分成两份，较大的那份是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-102,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-102.png,运动场有15米彩带，按2:3剪成两段，较长的一段是多少米？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：运动场有15米彩带，按2:3剪成两段，较长的一段是多少米？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-103,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-103.png,婷婷把25个奖章按2:3分给两组，人数多的一组分到多少个？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：婷婷把25个奖章按2:3分给两组，人数多的一组分到多少个？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-104,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-104.png,第104小组：把30升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第104小组：把30升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-105,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-105.png,第105小组：把10升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第105小组：把10升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-106,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-106.png,第106小组：把15升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第106小组：把15升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-107,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-107.png,第107小组：把20升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第107小组：把20升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-108,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-108.png,第108小组：把25升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第108小组：把25升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-109,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-109.png,第109小组：把30升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第109小组：把30升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-110,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-110.png,第110小组：把10升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第110小组：把10升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-111,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-111.png,浩浩把20升饮料按2:3分成两份，较大的那份是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：浩浩把20升饮料按2:3分成两份，较大的那份是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-112,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-112.png,第112小组：把20升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第112小组：把20升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-113,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-113.png,第113小组：把25升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第113小组：把25升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-114,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-114.png,第114小组：把30升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第114小组：把30升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-115,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-115.png,第115小组：把10升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第115小组：把10升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-116,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-116.png,第116小组：把15升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第116小组：把15升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-117,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-117.png,第117小组：把20升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第117小组：把20升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p6-l-fi-118,missing,,,P6,ratio-proportion,recommended,ratio-bar,P2,candidates/P6/ratio-proportion/pep-primary-p6-l-fi-118.png,第118小组：把25升饮料按2:3分成两部分，较大的部分是多少升？,为人教版小学数学“比、比例与比例尺”题目生成一张比/比例/线段图题目插图。题干：第118小组：把25升饮料按2:3分成两部分，较大的部分是多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
