id,grade,semester,type,difficulty,topicId,unitTitle,status,severity,issueTags,correctedAnswer,rationale,answer,promptZhHans
bnu-primary-ds-v1-p5-141,P5,lower,short-answer,Core,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,pass,none,,,表面积计算正确，符合实际应用。,392,一个长方体纸盒，长12厘米，宽8厘米，高5厘米。制作这个纸盒至少需要多少平方厘米的硬纸板？（不考虑接口处）
bnu-primary-ds-v1-p5-142,P5,lower,multiple-choice,Foundation,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,pass,none,,,正方体表面积计算正确，选项无误。,96,一个正方体的棱长是4厘米，它的表面积是多少平方厘米？
bnu-primary-ds-v1-p5-143,P5,lower,fill-in,Challenge,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,pass,none,,,棱长总和转换正确，高计算无误。,5,用一根铁丝刚好可以焊接成一个棱长总和为60厘米的正方体框架。如果将这根铁丝改焊成一个长7厘米、宽3厘米的长方体框架，这个长方体框架的高是______厘米。
bnu-primary-ds-v1-p5-144,P5,lower,short-answer,Core,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,pass,none,,,贴瓷砖面积计算正确，符合生活实际。,390,一个长方体游泳池，长25米，宽10米，深2米。现在要在游泳池的四周和底面贴上瓷砖，贴瓷砖的面积是多少平方米？
bnu-primary-ds-v1-p5-145,P5,lower,multiple-choice,Foundation,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,pass,none,,,棱长总和公式应用正确。,36厘米,一个长方体的长、宽、高分别是4厘米、3厘米、2厘米，它的棱长总和是多少厘米？
bnu-primary-ds-v1-p5-146,P5,lower,fill-in,Challenge,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,pass,none,,,增加表面积最大情况分析正确。,96,一个长方体木块，长8厘米，宽6厘米，高4厘米。如果把它切成两个完全相同的长方体，表面积最多增加______平方厘米。
bnu-primary-ds-v1-p5-147,P5,lower,short-answer,Core,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,pass,none,,,由表面积反推棱长，计算正确。,25；5,一个正方体的表面积是150平方厘米，它的一个面的面积是多少平方厘米？棱长是多少厘米？
bnu-primary-ds-v1-p5-148,P5,lower,multiple-choice,Foundation,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,pass,none,,,棱长总和计算正确，选项无误。,48,一个长方体相交于一个顶点的三条棱的长度分别是5厘米、4厘米、3厘米，这个长方体的棱长总和是多少厘米？
bnu-primary-ds-v1-p5-149,P5,lower,fill-in,Challenge,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,pass,none,,,底面周长求边长，再算表面积，过程正确。,170,一个长方体纸箱，底面是周长为20分米的正方形，高是6分米。这个纸箱的表面积是______平方分米。
bnu-primary-ds-v1-p5-150,P5,lower,short-answer,Core,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,pass,none,,,粉刷面积计算正确，扣除门窗合理。,126,一间教室长9米，宽6米，高3米。现在要粉刷教室的顶面和四面墙壁，扣除门窗面积18平方米。粉刷的面积是多少平方米？
bnu-primary-ds-v1-p5-151,P5,lower,multiple-choice,Foundation,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,分数乘法应用正确，答案无误。,4块,一盒巧克力有12块，小华吃了其中的1/3，小丽吃了剩下的1/2。小丽吃了多少块巧克力？
bnu-primary-ds-v1-p5-152,P5,lower,fill-in,Challenge,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,分数连乘求面积，计算正确。,12/25,一个长方形的长是4/5米，宽是长的3/4。这个长方形的面积是多少平方米？请用分数表示。
bnu-primary-ds-v1-p5-153,P5,lower,short-answer,Core,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,题目清晰，计算正确，答案与解释一致。,3/10升,一瓶果汁有3/4升，小明喝了这瓶果汁的2/5。他喝了多少升果汁？请写出计算过程。
bnu-primary-ds-v1-p5-154,P5,lower,multiple-choice,Foundation,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,选项明确，答案正确，解释合理。,5/6 × 2/3,下面哪个算式的积小于第一个因数？
bnu-primary-ds-v1-p5-155,P5,lower,fill-in,Core,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,计算正确，答案与解释一致。,2,一根绳子长8米，第一次用去它的1/4，第二次用去剩下的1/3。第二次用去了多少米？
bnu-primary-ds-v1-p5-156,P5,lower,short-answer,Foundation,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,计算正确，约分过程清晰，答案最简。,1/6,计算：3/8 × 4/9。请写出约分过程并给出最简分数。
bnu-primary-ds-v1-p5-157,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,选项唯一正确，计算无误。,24页,一本故事书有120页，小红第一天看了全书的1/5，第二天看了剩下的1/4。第二天看了多少页？
bnu-primary-ds-v1-p5-158,P5,lower,fill-in,Foundation,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,周长计算正确，答案与解释一致。,3,一个正方形的边长是3/4分米，它的周长是多少分米？
bnu-primary-ds-v1-p5-159,P5,lower,short-answer,Core,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,计算过程正确，答案准确。,5/18吨,学校食堂运来5/6吨大米，第一周用去总数的1/3，第二周用去剩下的1/2。第二周用去多少吨大米？请写出计算过程。
bnu-primary-ds-v1-p5-160,P5,lower,multiple-choice,Foundation,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,选项正确，乘法交换律应用恰当。,2/5 × 3/4,下面哪个算式的计算结果与3/4 × 2/5相等？
bnu-primary-ds-v1-p5-161,P5,lower,fill-in,Core,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,计算正确，答案带单位，解释清晰。,3/10 千克,一桶食用油净重 3/4 千克。妈妈做饭用去了这桶油的 2/5。用去的油有多少千克？
bnu-primary-ds-v1-p5-162,P5,lower,short-answer,Foundation,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,计算正确，过程合理。,30 人,学校合唱队有 48 人，其中女生人数占 5/8。女生有多少人？请写出计算过程。
bnu-primary-ds-v1-p5-163,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,选项唯一正确，解释合理。,3/4 × 4/5,下面哪个算式的积小于 3/4？
bnu-primary-ds-v1-p5-164,P5,lower,fill-in,Foundation,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,计算正确，答案准确。,5/18 米,一根绳子长 5/6 米，截去它的 1/3，截去了多少米？
bnu-primary-ds-v1-p5-165,P5,lower,short-answer,Core,bnu-primary-p5-lower-fraction-multiplication,分数乘法,pass,none,,,计算正确，答案形式多样，解释清晰。,3/2 平方米,一块长方形菜地，长 3/2 米，宽是长的 2/3。这块菜地的面积是多少平方米？请写出计算过程。
bnu-primary-ds-v1-p5-166,P5,lower,multiple-choice,Foundation,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,体积计算正确，选项唯一。,64 立方厘米,一个正方体纸盒的棱长是 4 厘米，它的体积是多少？
bnu-primary-ds-v1-p5-167,P5,lower,fill-in,Core,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,容积计算正确，单位换算合理。,60 升,一个长方体水箱，从里面量长 5 分米，宽 4 分米，高 3 分米。这个水箱的容积是多少升？
bnu-primary-ds-v1-p5-168,P5,lower,short-answer,Foundation,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,体积计算正确，思考过程合理。,36 个,用棱长 1 厘米的小正方体搭成一个长方体，长 6 厘米，宽 3 厘米，高 2 厘米。一共用了多少个小正方体？请写出思考过程。
bnu-primary-ds-v1-p5-169,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,选项贴近生活，答案正确。,一个粉笔盒,下面哪个物体的体积最接近 1 立方分米？
bnu-primary-ds-v1-p5-170,P5,lower,fill-in,Foundation,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,体积计算正确，答案准确。,160 立方厘米,一个长方体木块，长 8 厘米，宽 5 厘米，高 4 厘米。它的体积是______立方厘米。
bnu-primary-ds-v1-p5-171,P5,lower,short-answer,Core,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,题目正确，答案准确，解释清晰。,30000立方厘米，合30升,一个长方体纸箱，从里面量长40厘米、宽30厘米、高25厘米。这个纸箱的容积是多少立方厘米？合多少升？
bnu-primary-ds-v1-p5-172,P5,lower,multiple-choice,Foundation,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,题目正确，选项唯一，答案无误。,125立方厘米,一个正方体的棱长是5厘米，它的体积是多少？
bnu-primary-ds-v1-p5-173,P5,lower,fill-in,Core,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,题目正确，答案准确。,192,一个长方体的长是8分米，宽是6分米，高是4分米，它的体积是______立方分米。
bnu-primary-ds-v1-p5-174,P5,lower,short-answer,Foundation,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,题目正确，单位换算无误。,3000升,一个长方体水箱，从里面量长2米、宽1.5米、高1米。这个水箱最多能装水多少升？
bnu-primary-ds-v1-p5-175,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,题目正确，计算无误。,64立方厘米,一个正方体木块的棱长总和是48厘米，它的体积是多少？
bnu-primary-ds-v1-p5-176,P5,lower,fill-in,Foundation,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,题目正确，单位选择合理。,立方分米,填上合适的单位：一台微波炉的体积大约是40______。
bnu-primary-ds-v1-p5-177,P5,lower,short-answer,Core,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,题目正确，答案准确。,6立方米,一个长方体沙坑，长5米、宽3米、深0.4米。填满这个沙坑需要多少立方米的沙子？
bnu-primary-ds-v1-p5-178,P5,lower,multiple-choice,Foundation,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,题目正确，计算无误。,3厘米,一个长方体的体积是240立方厘米，它的长是10厘米，宽是8厘米，高是多少？
bnu-primary-ds-v1-p5-179,P5,lower,fill-in,Core,bnu-primary-p5-lower-cuboid-volume,长方体（二）,pass,none,,,题目正确，答案准确。,3,一个正方体的体积是27立方厘米，它的棱长是______厘米。
bnu-primary-ds-v1-p5-180,P5,lower,short-answer,Foundation,bnu-primary-p5-lower-cuboid-volume,长方体（二）,fail,blocker,math_error|answer_mismatch,20厘米,水深计算错误：6升=6000立方厘米，底面积300平方厘米，水深应为6000÷300=20厘米，但容器高仅10厘米，水会溢出，实际水深只能为10厘米。答案20厘米不符合实际。,20厘米,一个长方体容器，从里面量长20厘米、宽15厘米、高10厘米。将6升水倒入容器，水深多少厘米？
bnu-primary-ds-v1-p5-181,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,题目正确，选项唯一。,5/6 ÷ 4,把一根长 5/6 米的绳子平均分成 4 段，每段长多少米？正确的算式是（ ）。
bnu-primary-ds-v1-p5-182,P5,lower,fill-in,Foundation,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,题目正确，答案准确。,16,一个数的 3/4 是 12，这个数是（ ）。
bnu-primary-ds-v1-p5-183,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,题目正确，选项唯一。,4/5 ÷ 3/4,下面算式中，商大于被除数的是（ ）。
bnu-primary-ds-v1-p5-184,P5,lower,fill-in,Foundation,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,题目正确，答案准确。,8/3,3/8 的倒数是（ ）。
bnu-primary-ds-v1-p5-185,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,题目正确，选项唯一。,3/2 ÷ 3/25,一辆汽车行驶 3/2 千米耗油 3/25 升，照这样计算，1 升汽油可以行驶多少千米？正确的算式是（ ）。
bnu-primary-ds-v1-p5-186,P5,lower,fill-in,Foundation,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,题目正确，答案准确。,1/9,把 5/9 千克糖果平均分给 5 个小朋友，每个小朋友分得（ ）千克。
bnu-primary-ds-v1-p5-187,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,题目正确，选项唯一。,6/7 ÷ 2/3,下面算式中，结果最大的是（ ）。
bnu-primary-ds-v1-p5-188,P5,lower,fill-in,Foundation,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,题目正确，答案准确。,1/5,一个正方形的周长是 4/5 米，它的边长是（ ）米。
bnu-primary-ds-v1-p5-189,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,数学正确，算式与解释一致，选项合理，适合P5分数除法。,2 ÷ 2/3,小明 2/3 小时走了 2 千米，照这样计算，他 1 小时可以走多少千米？正确的算式是（ ）。
bnu-primary-ds-v1-p5-190,P5,lower,fill-in,Core,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,方程求解正确，答案6/5，接受1又1/5，符合要求。,6/5,解方程：3/4 x = 9/10，x =（ ）。
bnu-primary-ds-v1-p5-191,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,平均分用除法，列式正确，选项无歧义。,5/8 ÷ 5,把一根长 5/8 米的绳子平均剪成 5 段，每段长多少米？下面列式正确的是（ ）。
bnu-primary-ds-v1-p5-192,P5,lower,fill-in,Core,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,计算正确，结果1/8，最简分数。,1/8,计算：3/4 ÷ 6 = （ ）/（ ）。请将结果写成最简分数，分子填在第一个括号，分母填在第二个括号。
bnu-primary-ds-v1-p5-193,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,求1升油行驶路程，用路程除以油量，列式正确。,3/2 ÷ 3/10,一辆汽车行驶 3/2 千米用了 3/10 升汽油，照这样计算，1 升汽油可以行驶多少千米？下面列式正确的是（ ）。
bnu-primary-ds-v1-p5-194,P5,lower,fill-in,Core,bnu-primary-p5-lower-fraction-division,分数除法,pass,none,,,解方程正确，结果2/3，最简分数。,2/3,解方程：2/5 x = 4/15。x = （ ）/（ ）。请将结果写成最简分数，分子填在第一个括号，分母填在第二个括号。
bnu-primary-ds-v1-p5-195,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,观测点互换，方向相反，答案正确。,学校在书店南偏西30°方向400米处,以学校为观测点，书店在学校北偏东30°方向400米处。下面描述正确的是（ ）。
bnu-primary-ds-v1-p5-196,P5,lower,fill-in,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,返回路线方向相反，答案正确，接受多种格式。,南偏西40° 300 西 200,小明从家出发，先向东走200米到超市，再向北偏东40°方向走300米到公园。小明从公园回家，应先向（ ）偏（ ）（ ）°方向走（ ）米到超市，再向（ ）走（ ）米到家。请按顺序填写方向、角度和距离。
bnu-primary-ds-v1-p5-197,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,方向相反，答案西偏北25°，正确。,灯塔在渔船西偏北25°方向15千米处,以灯塔为观测点，渔船在灯塔东偏南25°方向15千米处。下面描述正确的是（ ）。
bnu-primary-ds-v1-p5-198,P5,lower,fill-in,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,返回路线方向相反，答案正确。,东 300 北偏东50° 400,小红从学校出发，先向南偏西50°方向走400米到图书馆，再向西走300米到家。小红从家到学校，应先向（ ）走（ ）米到图书馆，再向（ ）偏（ ）（ ）°方向走（ ）米到学校。请按顺序填写。
bnu-primary-ds-v1-p5-199,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,北偏西反方向南偏东，答案正确。,广场在电影院南偏东60°方向800米处,以广场为观测点，电影院在广场北偏西60°方向800米处。下面描述正确的是（ ）。
bnu-primary-ds-v1-p5-200,P5,lower,fill-in,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,返回路线方向相反，答案正确。,西偏北30° 600 南 500,小刚从家出发，先向北走500米到邮局，再向东偏南30°方向走600米到学校。小刚从学校回家，应先向（ ）偏（ ）（ ）°方向走（ ）米到邮局，再向（ ）走（ ）米到家。请按顺序填写。
bnu-primary-ds-v1-p5-201,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,观测点互换，方向相反，答案正确。,学校大门在图书馆南偏西40°方向300米处,以学校大门为观测点，图书馆在学校大门北偏东40°方向300米处。下面哪种说法是正确的？
bnu-primary-ds-v1-p5-202,P5,lower,fill-in,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,综合路线计算正确，方向与距离合理，保留整数。,东偏北约25°方向，约304米,小华从家出发，先向东走200米到达超市，再向东偏北60°方向走150米到达书店。书店在小华家的什么方向？大约多少米？（结果保留整数）
bnu-primary-ds-v1-p5-203,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,南偏西反方向北偏东，答案正确。,北偏东30°方向400米处,以公园为观测点，学校在公园南偏西30°方向400米处。以学校为观测点，公园在学校的什么方向？
bnu-primary-ds-v1-p5-204,P5,lower,fill-in,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,综合路线计算正确，方向与距离合理。,西偏北约6°方向，约361米,小明从学校出发，先向北偏西50°方向走300米到达图书馆，再向南偏西40°方向走200米到达体育馆。体育馆在学校的什么方向？大约多少米？（结果保留整数）
bnu-primary-ds-v1-p5-205,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,东偏南反方向西偏北，答案正确。,西偏北35°方向20千米处,以灯塔为观测点，渔船在灯塔东偏南35°方向20千米处。以渔船为观测点，灯塔在渔船的什么方向？
bnu-primary-ds-v1-p5-206,P5,lower,fill-in,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,综合路线计算正确，方向与距离合理。,东偏北约7°方向，约500米,小芳从家出发，先向东偏南30°方向走400米到达邮局，再向东偏北60°方向走300米到达书店。书店在小芳家的什么方向？大约多少米？（结果保留整数）
bnu-primary-ds-v1-p5-207,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,方向互换正确，角度和距离不变，答案与解释一致。,东偏南25°方向500米处,以科技馆为观测点，博物馆在科技馆西偏北25°方向500米处。以博物馆为观测点，科技馆在博物馆的什么方向？
bnu-primary-ds-v1-p5-208,P5,lower,fill-in,Core,bnu-primary-p5-lower-position,确定位置,pass,none,,,向量合成计算正确，方向与距离合理，答案与解释一致。,东偏南约1°方向，约401米,小刚从家出发，先向北偏东45°方向走200米到达公园，再向东偏南30°方向走300米到达体育馆。体育馆在小刚家的什么方向？大约多少米？（结果保留整数）
bnu-primary-ds-v1-p5-209,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，选项唯一，符合题意。,x + 3x = 480,学校图书馆有科技书和故事书共480本，科技书的本数是故事书的3倍。科技书和故事书各有多少本？设故事书有x本，下面哪个方程是正确的？
bnu-primary-ds-v1-p5-210,P5,lower,fill-in,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程与求解正确，答案与解释一致。,x=50,果园里桃树和梨树共有180棵，桃树的棵数比梨树的2倍多30棵。梨树有多少棵？设梨树有x棵，列出方程并求解。
bnu-primary-ds-v1-p5-211,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，选项唯一，符合题意。,x + 3x = 48,哥哥和弟弟共有48张邮票，哥哥的邮票张数是弟弟的3倍。如果设弟弟有x张邮票，下面哪个方程是正确的？
bnu-primary-ds-v1-p5-212,P5,lower,fill-in,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，acceptedAnswers覆盖合理。,5×60 + 8y = 540,学校买来5个篮球和8个排球，一共花了540元。每个篮球60元，每个排球y元。根据总价相等的关系，列出方程：__________________。
bnu-primary-ds-v1-p5-213,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，选项唯一，符合题意。,x + (2x - 30) = 180,果园里桃树和梨树共180棵，桃树比梨树的2倍少30棵。设梨树有x棵，下面哪个方程是正确的？
bnu-primary-ds-v1-p5-214,P5,lower,fill-in,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，acceptedAnswers覆盖合理。,4x - x = 27,妈妈今年的年龄是小明的4倍，妈妈比小明大27岁。设小明今年x岁，根据“妈妈年龄－小明年龄＝27”列出方程：__________________。
bnu-primary-ds-v1-p5-215,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，选项唯一，符合题意。,(55 + 45)x = 1200,两个工程队合修一条长1200米的公路，甲队每天修55米，乙队每天修45米。设两队合修x天完成，下面哪个方程是正确的？
bnu-primary-ds-v1-p5-216,P5,lower,fill-in,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，acceptedAnswers覆盖合理。,(2x + x) × 2 = 36,一个长方形的周长是36厘米，长是宽的2倍。设宽为x厘米，根据“（长＋宽）×2＝周长”列出方程：__________________。
bnu-primary-ds-v1-p5-217,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，选项唯一，符合题意。,x + (3x + 30) = 450,图书室有科技书和故事书共450本，科技书的本数比故事书的3倍还多30本。设故事书有x本，下面哪个方程是正确的？
bnu-primary-ds-v1-p5-218,P5,lower,fill-in,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，acceptedAnswers覆盖合理。,x + 1.5x = 80,食堂运来大米和面粉共80袋，大米袋数是面粉的1.5倍。设面粉有x袋，根据总袋数关系列出方程：__________________。
bnu-primary-ds-v1-p5-219,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，选项唯一，符合题意。,(80 + 70)x = 300,甲、乙两地相距300千米，一辆客车和一辆货车同时从两地相对开出，客车每小时行80千米，货车每小时行70千米。设两车x小时后相遇，下面哪个方程是正确的？
bnu-primary-ds-v1-p5-220,P5,lower,fill-in,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，acceptedAnswers覆盖合理。,4 × 4.5 + 6n = 36,小华买了4支钢笔和6本笔记本，一共花了36元。每支钢笔4.5元，每本笔记本n元。根据总价相等的关系，列出方程：__________________。
bnu-primary-ds-v1-p5-221,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，选项唯一，符合题意。,4x - x = 27,妈妈今年的年龄是小明的4倍，妈妈比小明大27岁。如果设小明今年x岁，下面哪个方程是正确的？
bnu-primary-ds-v1-p5-222,P5,lower,fill-in,Core,bnu-primary-p5-lower-equations,用方程解决问题,pass,none,,,方程正确，acceptedAnswers覆盖合理。,x + 3x = 360,学校图书馆有故事书和科技书共360本，故事书的本数是科技书的3倍。设科技书有x本，列出方程：______。
bnu-primary-ds-v1-p5-223,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,统计图选择正确，解释合理。,条形统计图,下表是四（1）班同学最喜欢的水果情况统计表：苹果18人，香蕉12人，橘子10人，葡萄8人。要直观比较喜欢每种水果的人数，最适合用哪种统计图？
bnu-primary-ds-v1-p5-224,P5,lower,fill-in,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,平均数计算正确，答案与解释一致。,35,小华记录了一周每天阅读的页数：周一20页，周二25页，周三30页，周四35页，周五40页，周六45页，周日50页。这一周他平均每天阅读______页。
bnu-primary-ds-v1-p5-225,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,数学正确，选项清晰，符合五年级数据分析要求。,这周最高气温是32℃,下面是某地一周每天的最高气温记录：周一28℃，周二30℃，周三32℃，周四31℃，周五29℃，周六27℃，周日26℃。下面哪种说法是正确的？
bnu-primary-ds-v1-p5-226,P5,lower,fill-in,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,计算正确，平均数为45，符合要求。,45,下面是五年级三个班在植树节种树的数量：五（1）班种了45棵，五（2）班种了50棵，五（3）班种了40棵。平均每个班种树______棵。
bnu-primary-ds-v1-p5-227,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,选项分析正确，唯一正确答案明确。,喜欢篮球的人数比乒乓球多2人,小东调查了本班同学最喜欢的运动项目，结果如下：足球15人，篮球12人，乒乓球10人，羽毛球8人。下面哪个说法是正确的？
bnu-primary-ds-v1-p5-228,P5,lower,fill-in,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,计算正确，答案8.3，保留一位小数合理。,8.3,"下面是某商店一周内两种饮料的销售数量统计表（单位：瓶）：\n周一：可乐30，雪碧25；周二：可乐35，雪碧28；周三：可乐40，雪碧32；周四：可乐38，雪碧30；周五：可乐45，雪碧35；周六：可乐50，雪碧40；周日：可乐55，雪碧45。\n这一周可乐平均每天比雪碧大约多卖______瓶。（结果保留一位小数）"
bnu-primary-ds-v1-p5-229,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,平均数约138.7，四舍五入139，选项合理。,139厘米,"下面是四（2）班第一小组同学的身高数据（单位：厘米）：135, 140, 138, 142, 136, 139, 141。这组数据的平均数是多少？"
bnu-primary-ds-v1-p5-230,P5,lower,fill-in,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,计算正确，约27.9，答案表述清晰。,约27.9,小丽记录了自己一周每天做作业的时间（单位：分钟）：周一30，周二35，周三40，周四30，周五25，周六20，周日15。她这一周平均每天做作业______分钟。
bnu-primary-ds-v1-p5-231,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,比较数量用条形统计图，符合教学要求。,条形统计图,"下面是五年级一班同学最喜欢的水果统计表。\n苹果：12人\n香蕉：8人\n橘子：10人\n葡萄：6人\n如果要直观地比较喜欢每种水果的人数，最适合用哪种统计图？"
bnu-primary-ds-v1-p5-232,P5,lower,fill-in,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,平均数124，计算正确。,124,下面是某小组5名同学的跳绳成绩（单位：下/分）：120、135、110、125、130。这组数据的平均数是多少？
bnu-primary-ds-v1-p5-233,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,最高气温34℃，选项分析无误。,这周最高气温是34℃,"下面是某地一周每天的最高气温记录：\n周一：28℃\n周二：30℃\n周三：29℃\n周四：31℃\n周五：32℃\n周六：33℃\n周日：34℃\n根据以上数据，下面哪种说法是正确的？"
bnu-primary-ds-v1-p5-234,P5,lower,fill-in,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,总人数40，计算正确。,40,"下面是某班同学参加兴趣小组的情况：\n美术组：8人\n音乐组：10人\n体育组：15人\n科技组：7人\n参加兴趣小组的同学一共有多少人？"
bnu-primary-ds-v1-p5-235,P5,lower,multiple-choice,Core,bnu-primary-p5-lower-data-analysis,数据的表示和分析,pass,none,,,变化趋势用折线统计图，正确。,折线统计图,"下面是某书店一周的图书销售量统计表。\n周一：50本\n周二：60本\n周三：45本\n周四：70本\n周五：80本\n周六：100本\n周日：90本\n要表示这一周图书销售量的变化趋势，最适合用哪种统计图？"
