id,batch,grade,semester,topicId,unitTitle,volume,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,assessmentPatternCardIds,paperPatternCardIds,sourceDistanceStatus,mathQaStatus,terminologyQaStatus,manualQaStatus,reviewNotes
bnu-primary-ds-v2-p5-144,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,五年级下册,cuboid-cube-features | nets | surface-area | spatial-visualization | 长方体 | 正方体,Core,short-answer,一个无盖的长方体玻璃鱼缸，长8分米，宽4分米，高5分米。制作这个鱼缸至少需要多少平方分米的玻璃？,,152,152 | 152平方分米,无盖鱼缸只有5个面：底面8×4=32，前后8×5×2=80，左右4×5×2=40，总面积32+80+40=152平方分米。,bnu-primary-p5-lower-cuboid-introduction,bnu-primary-p5-lower-assessment-cuboid-introduction-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-145,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,五年级下册,cuboid-cube-features | nets | surface-area | spatial-visualization | 长方体 | 正方体,Foundation,multiple-choice,下面哪个图形不能围成一个正方体？,由六个正方形组成的十字形，中间四个连成一排，上下各一个分别连在中间排的左起第二个和第三个正方形上 | 由六个正方形排成两排，每排三个 | 由六个正方形排成三排，第一排一个，第二排四个，第三排一个，且第二排的四个正方形连成一排，第一排和第三排的正方形分别连在第二排的左起第二个和第三个正方形上 | 由六个正方形排成三排，第一排两个，第二排两个，第三排两个，且上下对齐,由六个正方形排成三排，第一排两个，第二排两个，第三排两个，且上下对齐,由六个正方形排成三排，第一排两个，第二排两个，第三排两个，且上下对齐,三排每排两个且上下对齐的图形是2×3的长方形排列，折叠时会有两个面重叠，无法围成正方体。,bnu-primary-p5-lower-cuboid-introduction,bnu-primary-p5-lower-assessment-cuboid-introduction-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-146,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,五年级下册,cuboid-cube-features | nets | surface-area | spatial-visualization | 长方体 | 正方体,Challenge,fill-in,一个长方体的长、宽、高分别扩大到原来的2倍，它的表面积扩大到原来的______倍。,,4,4,"设原长宽高为a,b,c，原表面积2(ab+ac+bc)。扩大后为2(2a·2b+2a·2c+2b·2c)=2×4(ab+ac+bc)=4倍原表面积。",bnu-primary-p5-lower-cuboid-introduction,bnu-primary-p5-lower-assessment-cuboid-introduction-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-147,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,五年级下册,cuboid-cube-features | nets | surface-area | spatial-visualization | 长方体 | 正方体,Core,short-answer,一个正方体的表面积是150平方厘米，它的棱长是多少厘米？,,5,5,正方体一个面的面积=150÷6=25平方厘米，棱长=5厘米。,bnu-primary-p5-lower-cuboid-introduction,bnu-primary-p5-lower-assessment-cuboid-introduction-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-148,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,五年级下册,cuboid-cube-features | nets | surface-area | spatial-visualization | 长方体 | 正方体,Foundation,multiple-choice,一个长方体长12厘米，宽8厘米，高5厘米。计算它的表面积时，下面哪个算式是正确的？,(12+8+5)×4 | 12×8+12×5+8×5 | (12×8+12×5+8×5)×2 | 12×8×2+12×5×2+8×5,(12×8+12×5+8×5)×2,(12×8+12×5+8×5)×2,长方体表面积=(长×宽+长×高+宽×高)×2，只有选项C符合公式。,bnu-primary-p5-lower-cuboid-introduction,bnu-primary-p5-lower-assessment-cuboid-introduction-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-149,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,五年级下册,cuboid-cube-features | nets | surface-area | spatial-visualization | 长方体 | 正方体,Challenge,fill-in,用一根长96厘米的铁丝焊接成一个正方体框架，这个正方体的表面积是______平方厘米。,,384,384,棱长=96÷12=8厘米，表面积=6×8×8=384平方厘米。,bnu-primary-p5-lower-cuboid-introduction,bnu-primary-p5-lower-assessment-cuboid-introduction-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-150,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-introduction,长方体（一）,五年级下册,cuboid-cube-features | nets | surface-area | spatial-visualization | 长方体 | 正方体,Core,short-answer,一个长方体饼干盒，长20厘米，宽15厘米，高10厘米。如果在它的四周贴一圈商标纸（上、下面不贴），这张商标纸的面积至少是多少平方厘米？,,700,700 | 700平方厘米,四周面积=侧面积=(20×10+15×10)×2=(200+150)×2=700平方厘米。,bnu-primary-p5-lower-cuboid-introduction,bnu-primary-p5-lower-assessment-cuboid-introduction-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-151,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Foundation,multiple-choice,一盒巧克力有20块，小华吃了这盒巧克力的2/5。小华吃了多少块巧克力？,4块 | 8块 | 10块 | 12块,8块,8块,求一个数的几分之几用乘法。20的2/5是20×2/5=8，所以小华吃了8块。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-152,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Challenge,fill-in,一根绳子长3/4米，用去了它的2/3。用去了多少米？请用分数表示，并约分成最简分数。,,1/2米,1/2米 | 1/2,用去的长度是3/4米的2/3，列式3/4×2/3。分子3×2=6，分母4×3=12，得6/12，约分后是1/2米。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-153,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Core,short-answer,一个长方形，长是3/5米，宽是长的1/2。这个长方形的面积是多少平方米？请列式计算，结果用分数表示。,,9/50平方米,9/50平方米 | 9/50,宽=3/5×1/2=3/10米。面积=长×宽=3/5×3/10=9/50平方米。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-154,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Foundation,multiple-choice,下面哪个算式的计算结果小于1？,3/4 × 2 | 5/6 × 3/2 | 2/3 × 3/4 | 4/5 × 5/4,2/3 × 3/4,2/3 × 3/4,2/3×3/4=6/12=1/2<1。其他选项：3/4×2=1.5>1；5/6×3/2=15/12=1.25>1；4/5×5/4=1。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-155,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Core,fill-in,学校食堂运来5/8吨大米，第一周吃了总量的2/5。第一周吃了多少吨大米？请用分数表示，并约分成最简分数。,,1/4吨,1/4吨 | 1/4,5/8×2/5=10/40=1/4吨。计算时分子5×2=10，分母8×5=40，约分后得1/4。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-156,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Foundation,short-answer,一袋面粉重15千克，做蛋糕用去了这袋面粉的3/5。用去了多少千克？,,9千克,9千克 | 9,15的3/5是15×3/5=9千克。整数乘分数，用整数与分子相乘作分子，分母不变，15×3=45，45/5=9。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-157,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Core,multiple-choice,下面哪个算式的计算结果最大？,6/7 × 1/2 | 6/7 × 2/3 | 6/7 × 3/4 | 6/7 × 5/6,6/7 × 5/6,6/7 × 5/6,四个算式都是6/7乘一个真分数，乘数越大积越大。5/6最大，所以6/7×5/6的积最大。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-158,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Foundation,fill-in,一本故事书有120页，小丽第一天看了全书的1/4，第二天看了全书的1/3。两天一共看了多少页？,,70页,70页 | 70,第一天：120×1/4=30页；第二天：120×1/3=40页；一共30+40=70页。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-159,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Core,short-answer,一块菜地，其中1/3种黄瓜，剩下的种西红柿。种西红柿的面积占这块地的几分之几？如果这块地有90平方米，种西红柿的面积是多少平方米？,,2/3，60平方米,2/3，60平方米 | 2/3 60平方米,西红柿占1-1/3=2/3。面积：90×2/3=60平方米。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-160,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Foundation,multiple-choice,一个正方形的边长是2/3米，它的周长是多少米？,2/3米 | 4/3米 | 8/3米 | 16/9米,8/3米,8/3米,正方形周长=边长×4，所以2/3×4=8/3米。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-161,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Core,fill-in,一盒巧克力有12块，小宇吃了这盒巧克力的2/3。他吃了多少块？,,8块,8块 | 8,求12的2/3是多少，用乘法：12 × 2/3 = 24/3 = 8（块）。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-162,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Foundation,short-answer,学校图书室有故事书240本，科技书的本数是故事书的3/5。科技书有多少本？请写出计算过程。,,144本,144本 | 144,求240的3/5是多少，列式240 × 3/5 = 720/5 = 144（本）。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-163,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Core,multiple-choice,下面哪个算式的积小于7/8？,7/8 × 3/2 | 7/8 × 1 | 7/8 × 5/4 | 7/8 × 2/3,7/8 × 2/3,7/8 × 2/3,一个数乘小于1的分数，积小于原数。2/3<1，所以7/8×2/3<7/8。其余乘数均≥1，积不小于7/8。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-164,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Foundation,fill-in,一瓶果汁有3/4升，小雅喝了这瓶果汁的1/2。她喝了多少升？,,3/8升,3/8升 | 3/8,求3/4的1/2是多少，列式3/4 × 1/2 = 3/8（升）。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-165,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-fraction-multiplication,分数乘法,五年级下册,fraction-multiplication | part-of-part | scaling | area-model-fractions | 分数乘法,Core,short-answer,一块长方形菜地的长是15米，宽是长的2/5。这块菜地的宽是多少米？请列式计算。,,6米,6米 | 6,宽是长的2/5，即15 × 2/5 = 30/5 = 6（米）。,bnu-primary-p5-lower-fraction-multiplication,bnu-primary-p5-lower-assessment-fraction-multiplication-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-166,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Foundation,multiple-choice,一个正方体纸箱的棱长是5分米，它的体积是多少立方分米？,25立方分米 | 100立方分米 | 125立方分米 | 150立方分米,125立方分米,125立方分米,正方体体积=棱长×棱长×棱长，5×5×5=125（立方分米）。注意区分体积和表面积。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-167,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Core,fill-in,一个长方体鱼缸，从里面量长8分米、宽4分米、高5分米。这个鱼缸的容积是多少立方分米？,,160立方分米,160立方分米 | 160,容积=长×宽×高，8×4×5=160（立方分米）。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-168,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Foundation,short-answer,把一块体积为240立方厘米的长方体橡皮泥捏成一个底面积是60平方厘米的长方体，它的高是多少厘米？请写出计算过程。,,4厘米,4厘米 | 4,体积不变，高=体积÷底面积，240÷60=4（厘米）。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-169,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Core,multiple-choice,一个长方体的长、宽、高分别是6厘米、4厘米、3厘米，下面哪个说法是正确的？,它的体积是72立方厘米 | 它的表面积是72平方厘米 | 它的体积是24立方厘米 | 它的表面积是108平方厘米,它的体积是72立方厘米,它的体积是72立方厘米,体积=6×4×3=72立方厘米；表面积=(6×4+6×3+4×3)×2=108平方厘米。只有体积72正确。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-170,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Foundation,fill-in,一个正方体的棱长总和是48厘米，它的体积是多少立方厘米？,,64立方厘米,64立方厘米 | 64,正方体有12条棱，棱长=48÷12=4厘米，体积=4×4×4=64立方厘米。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-171,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Core,short-answer,一个长方体木块，长8厘米，宽5厘米，高4厘米。把它锯成棱长1厘米的小正方体，一共可以锯成多少个？,,160个,160个 | 160,先求大长方体体积：8×5×4=160（立方厘米）。每个小正方体体积是1×1×1=1（立方厘米）。所以可锯成160÷1=160（个）。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-172,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Foundation,multiple-choice,一个正方体的棱长是5分米，它的体积是多少？,25立方分米 | 125立方分米 | 100立方分米 | 150立方分米,125立方分米,125立方分米,正方体体积=棱长×棱长×棱长，即5×5×5=125（立方分米）。选项25是表面积，100和150是错误计算。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-173,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Core,fill-in,一个长方体水箱，从里面量长6分米，宽4分米，深5分米。这个水箱的容积是（ ）升。,,120,120 | 120升,容积=长×宽×深=6×4×5=120（立方分米）。1立方分米=1升，所以容积是120升。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-174,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Foundation,short-answer,用体积是1立方厘米的小正方体摆成一个长6厘米、宽3厘米、高2厘米的长方体，需要多少个小正方体？,,36个,36个 | 36,长方体体积=6×3×2=36（立方厘米）。每个小正方体体积1立方厘米，所以需要36个。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-175,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Core,multiple-choice,一个长方体的长是12厘米，宽是10厘米，高是5厘米。它的体积是多少立方厘米？,600立方厘米 | 460立方厘米 | 600平方厘米 | 460平方厘米,600立方厘米,600立方厘米,体积=长×宽×高=12×10×5=600（立方厘米）。460是错误计算，平方厘米是面积单位。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-176,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Foundation,fill-in,一个正方体的棱长总和是36厘米，它的体积是（ ）立方厘米。,,27,27 | 27立方厘米,正方体有12条棱，棱长=36÷12=3（厘米）。体积=3×3×3=27（立方厘米）。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p5-177,bnu-primary-v2,P5,lower,bnu-primary-p5-lower-cuboid-volume,长方体（二）,五年级下册,volume | cuboid-volume | cube-volume | volume-units | capacity-connection | 长方体体积,Core,short-answer,一个长方体容器，底面是边长4分米的正方形，高6分米。它的容积是多少升？,,96升,96升 | 96,容积=底面积×高=4×4×6=96（立方分米）。1立方分米=1升，所以是96升。,bnu-primary-p5-lower-cuboid-volume,bnu-primary-p5-lower-assessment-cuboid-volume-unit | bnu-primary-p5-lower-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
