"id","grade","semester","topicId","unitTitle","type","difficulty","promptZhHans","optionsZhHans","answer","acceptedAnswers","explanationZhHans","reviewReason"
"hjb-primary-ds-v1-p4-193","P4","lower","hjb-primary-p4-lower-line-statistics","统计","multiple-choice","Core","小亚记录了某植物一周内每天的高度，并制成折线统计图。横轴表示星期一到星期日，纵轴表示高度（厘米），每格代表2厘米。数据点：星期一6厘米，星期二8厘米，星期三10厘米，星期四10厘米，星期五12厘米，星期六14厘米，星期日14厘米。根据统计图，下列说法正确的是（ ）。","星期二到星期三高度增加了4厘米 | 星期四到星期五高度没有变化 | 星期五到星期六高度增加了2厘米 | 星期日的高度是星期一的3倍","星期五到星期六高度增加了2厘米","星期五到星期六高度增加了2厘米","星期五12厘米，星期六14厘米，增加2厘米，选项C正确。A错误，星期二8厘米到星期三10厘米增加2厘米。B错误，星期四10厘米到星期五12厘米增加2厘米。D错误，星期日14厘米不是星期一6厘米的3倍（18厘米）。","grade-pass-sample"
"hjb-primary-ds-v1-p4-202","P4","lower","hjb-primary-p4-lower-line-statistics","统计","fill-in","Foundation","小丁记录了连续5天每天上午8时的室外温度，并绘制成折线统计图。数据如下：第1天12℃，第2天15℃，第3天14℃，第4天18℃，第5天20℃。请填空：温度上升最快的是从第____天到第____天。","","3,4","3,4 | 3 4 | 第3天到第4天 | 3到4","计算相邻两天温差：1-2天3℃，2-3天-1℃(下降)，3-4天4℃，4-5天2℃。其中3-4天上升4℃最大，故上升最快的是从第3天到第4天。","grade-pass-sample"
"hjb-primary-ds-v1-p4-205","P4","lower","hjb-primary-p4-lower-line-statistics","统计","multiple-choice","Core","下面是某城市一周内每天最高气温的折线统计图数据：周一22℃，周二24℃，周三23℃，周四26℃，周五28℃，周六27℃，周日25℃。根据这些数据，以下哪个说法是正确的？","这一周气温一直在上升。 | 这一周气温先上升后下降，最高气温出现在周五。 | 这一周气温先下降后上升，最高气温出现在周四。 | 这一周气温变化没有规律。","这一周气温先上升后下降，最高气温出现在周五。","这一周气温先上升后下降，最高气温出现在周五。","气温从周一的22℃升至周五的28℃，然后周六降至27℃，周日25℃，总体先升后降。最高28℃出现在周五，故选项B正确。","grade-pass-sample"
"hjb-primary-ds-v1-p4-208","P4","lower","hjb-primary-p4-lower-vertical-parallel-lines","几何小实践","fill-in","Foundation","用三角尺画一条直线L的垂线时，应该把三角尺的一条（    ）边与直线L重合，然后沿另一条直角边画线。","","直角","直角 | 直角边","画垂线要用三角尺的直角，一条直角边与已知直线重合，沿另一条直角边画出的直线就是已知直线的垂线。","grade-pass-sample"
"hjb-primary-ds-v1-p4-209","P4","lower","hjb-primary-p4-lower-vertical-parallel-lines","几何小实践","multiple-choice","Core","下面哪组直线是互相平行的？\nA. 两条直线相交成60°角。\nB. 两条直线之间的距离处处相等。\nC. 两条直线相交成90°角。\nD. 两条直线有无数个交点。","A. 两条直线相交成60°角。 | B. 两条直线之间的距离处处相等。 | C. 两条直线相交成90°角。 | D. 两条直线有无数个交点。","B. 两条直线之间的距离处处相等。","B. 两条直线之间的距离处处相等。","平行线的特征是同一平面内不相交，且距离处处相等。A和C是相交，D是重合，只有B符合平行线的性质。","grade-pass-sample"
"hjb-primary-ds-v1-p4-211","P4","lower","hjb-primary-p4-lower-vertical-parallel-lines","几何小实践","multiple-choice","Core","下面哪组直线互相垂直？\nA. 两条直线相交成85°角\nB. 两条直线相交成90°角\nC. 两条直线相交成95°角\nD. 两条直线没有交点","A | B | C | D","B","B","垂直的定义是两条直线相交成直角（90°）。选项B是90°，所以互相垂直。A和C不是直角，D没有交点，是平行或异面，都不垂直。","grade-pass-sample"
"hjb-primary-ds-v1-p4-219","P4","lower","hjb-primary-p4-lower-vertical-parallel-lines","几何小实践","multiple-choice","Core","下面说法正确的是哪一个？","两条直线只要不相交就互相平行 | 两条直线相交就一定互相垂直 | 互相垂直的两条直线一定相交成直角 | 互相平行的两条直线有时会相交","互相垂直的两条直线一定相交成直角","互相垂直的两条直线一定相交成直角","垂直的定义就是相交成直角。A错在缺少“同一平面内”，B错在相交不一定成直角，D错在平行线永不相交。","grade-pass-sample"
"hjb-primary-ds-v1-p4-228","P4","lower","hjb-primary-p4-lower-vertical-parallel-lines","几何小实践","fill-in","Core","在同一平面内，有两条直线a和b。已知直线a与直线b互相垂直，且直线b与直线c互相平行。那么直线a与直线c的位置关系是什么？请填写“垂直”或“平行”。","","垂直","垂直","因为a⊥b，b∥c，根据垂直与平行的性质，如果一条直线垂直于两条平行线中的一条，那么它也垂直于另一条，所以a⊥c。","grade-pass-sample"
"hjb-primary-ds-v1-p4-234","P4","lower","hjb-primary-p4-lower-review-integration","四年级下册整理与提高","fill-in","Core","小丁丁站在点(3,5)处，他先向东走2格，再向北走3格，最后到达点______。","","(5,8)","(5,8) | 5,8","向东走2格，列数加2，3+2=5；向北走3格，行数加3，5+3=8。所以到达点(5,8)。","grade-pass-sample"
"hjb-primary-ds-v1-p4-237","P4","lower","hjb-primary-p4-lower-review-integration","四年级下册整理与提高","multiple-choice","Core","下面哪一组中的两条直线互相平行？","两条直线相交成直角 | 两条直线相交成锐角 | 两条直线无论怎样延长都不相交 | 两条直线延长后相交","两条直线无论怎样延长都不相交","两条直线无论怎样延长都不相交","同一平面内不相交的两条直线互相平行。选项C描述正确。A是垂直，B和D都相交。","grade-pass-sample"
"hjb-primary-ds-v1-p4-246","P4","lower","hjb-primary-p4-lower-review-integration","四年级下册整理与提高","multiple-choice","Core","小马虎用“五舍六入”法将一个小数保留一位小数后得到 3.5。下面哪个数可能是原来的小数？","3.44 | 3.55 | 3.62 | 3.66","3.55","3.55","五舍六入保留一位小数，看百分位。3.55百分位是5，舍去后得3.5；3.44得3.4，3.62得3.6，3.66得3.7。","grade-pass-sample"
"hjb-primary-ds-v1-p4-247","P4","lower","hjb-primary-p4-lower-review-integration","四年级下册整理与提高","multiple-choice","Core","下面哪一组直线互相平行？","直线a与直线b相交成直角 | 直线c与直线d在同一平面内，且它们之间的距离处处相等 | 直线e与直线f有且只有一个交点 | 直线g与直线h相交成60°角","直线c与直线d在同一平面内，且它们之间的距离处处相等","直线c与直线d在同一平面内，且它们之间的距离处处相等","平行线定义：同一平面内不相交的两条直线，且它们之间的距离处处相等。选项B符合。A是垂直，C是相交，D是相交成60°。","grade-pass-sample"
"hjb-primary-ds-v1-p4-248","P4","lower","hjb-primary-p4-lower-review-integration","四年级下册整理与提高","multiple-choice","Core","学校气象小组记录了一周每天上午8时的气温，并制成折线统计图。从图中看出，气温整体呈上升趋势，且周三到周四上升最快。下面哪组数据符合这个描述？","周一18℃，周二19℃，周三20℃，周四22℃，周五21℃ | 周一20℃，周二21℃，周三22℃，周四23℃，周五24℃ | 周一22℃，周二21℃，周三20℃，周四19℃，周五18℃ | 周一18℃，周二20℃，周三21℃，周四25℃，周五26℃","周一18℃，周二20℃，周三21℃，周四25℃，周五26℃","周一18℃，周二20℃，周三21℃，周四25℃，周五26℃","整体上升，排除C（下降）。周三到周四上升最快，计算差值：A周四-周三=2℃，B=1℃，D=4℃，D上升最快，且整体上升，符合。","grade-pass-sample"
"hjb-primary-ds-v1-p4-250","P4","lower","hjb-primary-p4-lower-review-integration","四年级下册整理与提高","multiple-choice","Core","下面哪个小数在“五舍六入”保留一位小数后是 2.0？","1.95 | 2.14 | 1.96 | 2.15","1.96","1.96","五舍六入保留一位小数，看百分位。1.96百分位是6，十分位9入1后向个位进1，得2.0。其他选项分别得1.9、2.1、2.1。","grade-pass-sample"
"hjb-primary-ds-v1-p5-011","P5","upper","hjb-primary-p5-upper-decimal-operations","小数乘除法与估算","fill-in","Challenge","小杰在计算一道小数除法时，将被除数 4.56 错看成了 45.6，除数不变，得到的商是 3.8。请你先估算正确的商大约是多少，再计算出正确的商，并说明你的估算方法。","","正确的商是 0.38。估算方法：被除数 4.56 约是 4.5，除数不变，商应约为 4.5 ÷ 12 = 0.375，接近 0.38。","正确的商是 0.38。估算方法：被除数 4.56 约是 4.5，除数不变，商应约为 4.5 ÷ 12 = 0.375，接近 0.38。 | 0.38 | 0.38，估算：4.56≈4.5，除数12，4.5÷12=0.375≈0.38","先求除数：45.6 ÷ 3.8 = 12。正确商：4.56 ÷ 12 = 0.38。估算时把4.56看作4.5，4.5÷12=0.375，与0.38接近，说明小数点位置正确。","grade-pass-sample"
"hjb-primary-ds-v1-p5-020","P5","upper","hjb-primary-p5-upper-decimal-operations","小数乘除法与估算","fill-in","Exam","一种大豆每千克可榨油0.18千克。现有大豆850千克，大约可榨油多少千克？请先估算，再计算，并把结果保留整数。\n估算：850×0.18≈______千克\n计算：850×0.18=______千克≈______千克（保留整数）","","170; 153; 153","170; 153; 153 | 170, 153, 153 | 170 153 153","估算：850×0.2=170千克。精确计算：850×0.18=153千克。保留整数仍为153千克。","grade-pass-sample"
"hjb-primary-ds-v1-p5-027","P5","upper","hjb-primary-p5-upper-decimal-operations","小数乘除法与估算","short-answer","Challenge","一个长方形的面积是 8.64 平方米，宽是 2.4 米。它的长是多少米？先估算再计算，并说明估算方法。","","3.6","3.6","长 = 面积 ÷ 宽 = 8.64 ÷ 2.4。估算：8.64 ≈ 9，2.4 ≈ 2.5，9 ÷ 2.5 = 3.6。计算：同时乘10，86.4 ÷ 24 = 3.6。结果与估算一致。","grade-pass-sample"
"hjb-primary-ds-v1-p5-040","P5","upper","hjb-primary-p5-upper-equations-relationships","用字母表示数与简易方程","multiple-choice","Exam","水果店运来苹果和梨共120千克，苹果的质量比梨的2倍少30千克。设梨的质量为x千克，下面哪个方程是正确的？","x + (2x - 30) = 120 | x + (2x + 30) = 120 | 2x - 30 = 120 | x + 2x = 120 - 30","x + (2x - 30) = 120","x + (2x - 30) = 120","梨为x千克，苹果比梨的2倍少30千克，即(2x-30)千克。总质量120千克，方程为x+(2x-30)=120。","grade-pass-sample"
"hjb-primary-ds-v1-p5-041","P5","upper","hjb-primary-p5-upper-equations-relationships","用字母表示数与简易方程","fill-in","Core","学校图书馆有故事书和科技书共360本，其中故事书的本数是科技书的3倍。设科技书有x本，可以列出方程：______。","","x + 3x = 360","x + 3x = 360 | 3x + x = 360 | x+3x=360 | 3x+x=360","设科技书有x本，则故事书有3x本。根据总本数360，得x+3x=360。","grade-pass-sample"
"hjb-primary-ds-v1-p5-044","P5","upper","hjb-primary-p5-upper-equations-relationships","用字母表示数与简易方程","fill-in","Exam","一个数的4倍减去8等于这个数的2倍加上6，设这个数为x，可以列出方程：______。","","4x - 8 = 2x + 6","4x - 8 = 2x + 6 | 4x-8=2x+6","这个数的4倍减8是4x-8，这个数的2倍加6是2x+6，两者相等得4x-8=2x+6。","grade-pass-sample"
"hjb-primary-ds-v1-p5-045","P5","upper","hjb-primary-p5-upper-equations-relationships","用字母表示数与简易方程","short-answer","Core","解方程：3x - 7 = 20，并检验。","","x = 9","x = 9 | x=9","3x-7=20，两边加7得3x=27，两边除以3得x=9。检验：3×9-7=27-7=20，符合。","grade-pass-sample"
"hjb-primary-ds-v1-p5-047","P5","upper","hjb-primary-p5-upper-equations-relationships","用字母表示数与简易方程","fill-in","Challenge","一个数的5倍加上12等于47。设这个数为x，列出方程并求出x的值。方程是______，x=______。","","5x+12=47,7","5x+12=47,7 | 5x+12=47，7","根据题意列出方程5x+12=47，两边减12得5x=35，两边除以5得x=7。","grade-pass-sample"
"hjb-primary-ds-v1-p5-049","P5","upper","hjb-primary-p5-upper-equations-relationships","用字母表示数与简易方程","multiple-choice","Core","方程2x - 6 = 10的解是（  ）。","x = 2 | x = 8 | x = 16 | x = 32","x = 8","x = 8","2x-6=10，两边加6得2x=16，两边除以2得x=8。","grade-pass-sample"
"hjb-primary-ds-v1-p5-051","P5","upper","hjb-primary-p5-upper-equations-relationships","用字母表示数与简易方程","short-answer","Challenge","学校图书馆购买了一批新书，其中故事书有a本，科技书比故事书的3倍少12本。图书馆购买的故事书和科技书一共有多少本？请用含有字母的式子表示。","","4a - 12","4a - 12 | 4a-12 | a + 3a - 12","故事书有a本，科技书比故事书的3倍少12本，即科技书有(3a - 12)本。总数为a + (3a - 12) = 4a - 12本。","grade-pass-sample"
"hjb-primary-ds-v1-p5-067","P5","upper","hjb-primary-p5-upper-plane-figure-area","平面图形面积","multiple-choice","Challenge","一个梯形的上底是5厘米，下底是9厘米，高是4厘米。如果把这个梯形分成一个平行四边形和一个三角形，平行四边形的面积是多少平方厘米？","20 | 28 | 18 | 36","20","20","沿梯形上底一端作下底的平行线，得到一个平行四边形和一个三角形。平行四边形底为5厘米，高为4厘米，面积=5×4=20平方厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p5-070","P5","upper","hjb-primary-p5-upper-plane-figure-area","平面图形面积","multiple-choice","Foundation","一个平行四边形的两条邻边分别是7厘米和5厘米，其中一条边上的高是4厘米。这个平行四边形的面积可能是多少平方厘米？","28 | 20 | 35 | 28或20","28或20","28或20","若高4厘米在7厘米底边上，面积=7×4=28平方厘米；若在5厘米底边上，面积=5×4=20平方厘米。两种情况都可能，所以面积可能是28或20平方厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p5-071","P5","upper","hjb-primary-p5-upper-plane-figure-area","平面图形面积","fill-in","Challenge","一个梯形，上底长8厘米，下底长12厘米。如果它的面积是80平方厘米，那么它的高是多少厘米？","","8","8 | 8厘米","梯形面积=(上底+下底)×高÷2，所以高=面积×2÷(上底+下底)=80×2÷(8+12)=160÷20=8（厘米）。","grade-pass-sample"
"hjb-primary-ds-v1-p5-073","P5","upper","hjb-primary-p5-upper-plane-figure-area","平面图形面积","multiple-choice","Foundation","一个三角形的面积是24平方厘米，底是6厘米。它的高是多少厘米？","4厘米 | 8厘米 | 12厘米 | 16厘米","8厘米","8厘米","三角形面积=底×高÷2，所以高=面积×2÷底=24×2÷6=8（厘米）。","grade-pass-sample"
"hjb-primary-ds-v1-p5-075","P5","upper","hjb-primary-p5-upper-plane-figure-area","平面图形面积","short-answer","Core","一个三角形和一个平行四边形等底等高。已知平行四边形的面积是36平方分米，那么三角形的面积是多少平方分米？","","18","18 | 18平方分米","等底等高的三角形面积是平行四边形面积的一半，所以三角形面积=36÷2=18（平方分米）。","grade-pass-sample"
"hjb-primary-ds-v1-p5-077","P5","upper","hjb-primary-p5-upper-plane-figure-area","平面图形面积","fill-in","Challenge","一个三角形的底是12分米，高是5分米。与它等底等高的平行四边形的面积是多少平方分米？","","60","60 | 60平方分米","三角形面积=底×高÷2=12×5÷2=30平方分米。等底等高的平行四边形面积是三角形面积的2倍，即30×2=60平方分米。","grade-pass-sample"
"hjb-primary-ds-v1-p5-084","P5","upper","hjb-primary-p5-upper-plane-figure-area","平面图形面积","short-answer","Core","一块平行四边形菜地，底边长25米，高16米。如果每平方米收白菜8千克，这块地一共可以收白菜多少千克？","","3200","3200 | 3200千克","平行四边形面积=25×16=400平方米。总产量=400×8=3200千克。注意面积与单位要对应。","grade-pass-sample"
"hjb-primary-ds-v1-p5-085","P5","upper","hjb-primary-p5-upper-plane-figure-area","平面图形面积","multiple-choice","Foundation","一个梯形的上底是4分米，下底是8分米，面积是36平方分米。它的高是多少分米？","3 | 6 | 9 | 12","6","6","梯形面积=(上底+下底)×高÷2，所以高=面积×2÷(上底+下底)=36×2÷(4+8)=72÷12=6分米。","grade-pass-sample"
"hjb-primary-ds-v1-p5-086","P5","upper","hjb-primary-p5-upper-plane-figure-area","平面图形面积","fill-in","Challenge","一个梯形的上底是8厘米，下底是12厘米。如果把这个梯形分成一个平行四边形和一个三角形，平行四边形的面积是48平方厘米。那么原来梯形的面积是多少平方厘米？","","60","60 | 60平方厘米","平行四边形面积=底×高，底为8厘米，面积48平方厘米，所以高=48÷8=6厘米。三角形底为12-8=4厘米，高也是6厘米，面积=4×6÷2=12平方厘米。梯形面积=48+12=60平方厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p5-090","P5","upper","hjb-primary-p5-upper-plane-figure-area","平面图形面积","short-answer","Core","一块平行四边形菜地的底是15米，高是8米。如果每平方米收白菜12千克，这块地一共可以收白菜多少千克？","","1440","1440 | 1440千克","平行四边形面积=15×8=120平方米。总收成=120×12=1440千克。","grade-pass-sample"
"hjb-primary-ds-v1-p5-091","P5","upper","hjb-primary-p5-upper-plane-figure-area","平面图形面积","multiple-choice","Foundation","一个平行四边形的底是8厘米，高是5厘米，与它等底等高的三角形的面积是多少平方厘米？","40平方厘米 | 20平方厘米 | 80平方厘米 | 10平方厘米","20平方厘米","20平方厘米","平行四边形面积=底×高=8×5=40平方厘米。等底等高的三角形面积是平行四边形的一半，所以40÷2=20平方厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p5-092","P5","upper","hjb-primary-p5-upper-plane-figure-area","平面图形面积","fill-in","Challenge","一个梯形的上底是4厘米，下底是10厘米，面积是42平方厘米。这个梯形的高是多少厘米？","","6","6 | 6厘米","梯形面积=(上底+下底)×高÷2，所以高=面积×2÷(上底+下底)=42×2÷(4+10)=84÷14=6厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p5-099","P5","upper","hjb-primary-p5-upper-data-average","数据整理与平均数","short-answer","Core","下面是四（1）班第一小组5名同学1分钟跳绳的成绩记录（单位：下）：\n小杰：132  小雅：145  小宇：128  小婷：150  小浩：135\n\n（1）这5名同学1分钟跳绳的平均成绩是多少下？\n（2）根据平均成绩，你认为这个小组的跳绳水平怎么样？请用数据说明你的结论。","","（1）138下。（2）这个小组的跳绳水平整体较好，因为平均成绩138下，超过了130下，且大部分同学的成绩都在130下以上。","（1）138下。（2）这个小组的跳绳水平整体较好，因为平均成绩138下，超过了130下，且大部分同学的成绩都在130下以上。 | （1）138下。（2）这个小组的跳绳水平整体较好，因为平均成绩138下，超过了130下，且大部分同学的成绩都在130下以上","（1）平均成绩 = (132+145+128+150+135)÷5 = 690÷5 = 138（下）。（2）平均138下，超过130下，且5人中有4人成绩在130下以上，说明整体水平较好。","grade-pass-sample"
"hjb-primary-ds-v1-p5-114","P5","upper","hjb-primary-p5-upper-data-average","数据整理与平均数","short-answer","Core","下面是某水果店连续5天卖出苹果数量的统计表：\n第一天：30千克，第二天：35千克，第三天：28千克，第四天：32千克，第五天：40千克。\n（1）这5天卖出苹果的平均数是多少千克？\n（2）哪几天卖出的苹果数量高于平均数？","","（1）33千克；（2）第二天和第五天。","（1）33千克；（2）第二天和第五天。","（1）总和=30+35+28+32+40=165千克，平均数=165÷5=33千克。（2）比较每天数量：35>33，40>33，所以第二天和第五天高于平均数。","grade-pass-sample"
"hjb-primary-ds-v1-p5-126","P5","upper","hjb-primary-p5-upper-data-average","数据整理与平均数","short-answer","Core","下面是五年级一班第一小组6名同学1分钟跳绳的成绩（单位：下）：145、138、152、140、148、155。\n（1）这组数据的平均数是多少？\n（2）这个平均数表示什么？","","（1）146下 （2）这个平均数表示第一小组6名同学1分钟跳绳的整体水平。","（1）146下 （2）这个平均数表示第一小组6名同学1分钟跳绳的整体水平。 | （1）146 （2）这个平均数表示第一小组6名同学1分钟跳绳的整体水平。 | （1）146下 （2）表示第一小组6名同学1分钟跳绳的整体水平。 | （1）146 （2）表示第一小组6名同学1分钟跳绳的整体水平。","（1）平均数=总成绩÷人数，(145+138+152+140+148+155)÷6=878÷6≈146.33，通常保留整数为146下。（2）平均数反映一组数据的集中趋势，代表整体水平。","grade-pass-sample"
"hjb-primary-ds-v1-p5-128","P5","lower","hjb-primary-p5-lower-factors-multiples","因数、倍数与数的结构","fill-in","Challenge","两个质数的和是20，积是91，这两个质数分别是（ ）和（ ）。","","7和13","7和13 | 13和7 | 7,13 | 13,7","设两个质数为a和b，a+b=20，a×b=91。91=7×13，且7+13=20，符合条件。其他质数组合如3+17=20但3×17=51≠91。","grade-pass-sample"
"hjb-primary-ds-v1-p5-130","P5","lower","hjb-primary-p5-lower-factors-multiples","因数、倍数与数的结构","multiple-choice","Foundation","下面哪个数既是质数又是奇数？","1 | 2 | 9 | 11","11","11","质数只有1和本身两个因数。1不是质数；2是质数但是偶数；9有因数1,3,9，是合数；11是质数且是奇数。","grade-pass-sample"
"hjb-primary-ds-v1-p5-137","P5","lower","hjb-primary-p5-lower-factors-multiples","因数、倍数与数的结构","fill-in","Challenge","一个两位数，十位数字与个位数字都是质数，且它们的和是 10。这个两位数最大是______。","","73","73","一位质数有 2,3,5,7。和为 10 的组合有 (3,7) 和 (5,5)。组成的两位数有 37,73,55。最大是 73。","grade-pass-sample"
"hjb-primary-ds-v1-p5-140","P5","lower","hjb-primary-p5-lower-factors-multiples","因数、倍数与数的结构","fill-in","Challenge","两个数的最大公因数是 6，最小公倍数是 72。如果其中一个数是 18，那么另一个数是______。","","24","24","两数积等于最大公因数乘最小公倍数，即 6×72=432。已知一数为 18，另一数为 432÷18=24。","grade-pass-sample"
"hjb-primary-ds-v1-p5-141","P5","lower","hjb-primary-p5-lower-factors-multiples","因数、倍数与数的结构","short-answer","Core","五（1）班有36人，五（2）班有48人。如果把两个班的同学分别分成人数相等的小组，且每个小组的人数相同，每个小组最多可以有多少人？","","12","12 | 12人","求每个小组最多人数，就是求36和48的最大公因数。36的因数有1,2,3,4,6,9,12,18,36；48的因数有1,2,3,4,6,8,12,16,24,48。它们的公因数有1,2,3,4,6,12，其中最大是12，所以每组最多12人。","grade-pass-sample"
"hjb-primary-ds-v1-p5-146","P5","lower","hjb-primary-p5-lower-factors-multiples","因数、倍数与数的结构","fill-in","Challenge","有甲、乙两个数，甲数的最大因数是18，乙数的最小倍数是24。甲、乙两数的最大公因数是多少？","","6","6","甲数的最大因数是18，说明甲数就是18。乙数的最小倍数是24，说明乙数就是24。18和24的最大公因数是6。","grade-pass-sample"
"hjb-primary-ds-v1-p5-155","P5","lower","hjb-primary-p5-lower-factors-multiples","因数、倍数与数的结构","fill-in","Core","把24个苹果和36个橘子全部平均分给一些小朋友，每个小朋友分到的苹果个数相同，橘子个数也相同，且全部分完。最多可以分给几个小朋友？","","12","12 | 12个","要求最多小朋友人数，就是求24和36的最大公因数。24的因数有1,2,3,4,6,8,12,24；36的因数有1,2,3,4,6,9,12,18,36。公因数有1,2,3,4,6,12，最大是12。所以最多分给12个小朋友。","grade-pass-sample"
"hjb-primary-ds-v1-p5-160","P5","lower","hjb-primary-p5-lower-fractions-equivalence-operations","分数意义、性质与加减","multiple-choice","Foundation","下面哪个分数与2/3相等？","4/9 | 6/9 | 3/4 | 5/6","6/9","6/9","分数的分子和分母同时乘或除以相同的数（0除外），分数大小不变。2/3分子分母同乘3得6/9，所以6/9与2/3相等。","grade-pass-sample"
"hjb-primary-ds-v1-p5-164","P5","lower","hjb-primary-p5-lower-fractions-equivalence-operations","分数意义、性质与加减","fill-in","Foundation","把18/24化成最简分数。","","3/4","3/4 | 四分之三","分子分母同时除以最大公因数6，18÷6=3，24÷6=4，得3/4。","grade-pass-sample"
"hjb-primary-ds-v1-p5-166","P5","lower","hjb-primary-p5-lower-fractions-equivalence-operations","分数意义、性质与加减","multiple-choice","Foundation","把一根绳子对折一次后，再对折一次，然后从中间剪开。剪开后较短的一段是原来绳子长度的几分之几？","1/2 | 1/4 | 1/8 | 1/16","1/8","1/8","对折一次变成2层，再对折变成4层。从中间剪开，每层都被剪断，共得到8段，其中两端是较短的两段，每段是原长的1/8。","grade-pass-sample"
"hjb-primary-ds-v1-p5-170","P5","lower","hjb-primary-p5-lower-fractions-equivalence-operations","分数意义、性质与加减","fill-in","Foundation","把12/18化成最简分数。","","2/3","2/3","分子分母同时除以它们的最大公因数6，12÷6=2，18÷6=3，得到2/3。","grade-pass-sample"
"hjb-primary-ds-v1-p5-181","P5","lower","hjb-primary-p5-lower-fractions-equivalence-operations","分数意义、性质与加减","multiple-choice","Core","小杰把一张长方形纸对折三次，展开后纸被平均分成了几份？他将其中的5份涂上颜色，涂色部分占这张纸的几分之几？下列分数中，与涂色部分相等的是哪一个？","5/8 | 5/6 | 10/16 | 15/24","10/16","10/16","对折三次平均分成8份，涂色5份是5/8。根据分数基本性质，分子分母同时乘2得10/16，与5/8相等。","grade-pass-sample"
"hjb-primary-ds-v1-p5-184","P5","lower","hjb-primary-p5-lower-fractions-equivalence-operations","分数意义、性质与加减","fill-in","Foundation","在括号里填上适当的数，使等式成立：3/4 = ( )/12 = 15/( )。","","9, 20","9, 20 | 9 20 | 9和20","3/4分子分母同时乘3得9/12；同时乘5得15/20。利用分数的基本性质，分子分母乘相同的数，分数大小不变。","grade-pass-sample"
"hjb-primary-ds-v1-p5-186","P5","lower","hjb-primary-p5-lower-fractions-equivalence-operations","分数意义、性质与加减","fill-in","Foundation","把一根长3米的彩带平均分成8段，每段长多少米？用分数表示。","","3/8","3/8 | 3/8米 | 八分之三 | 八分之三米","把3米平均分成8份，求每份长度用除法：3÷8=3/8（米）。分数3/8表示把单位“1”平均分成8份，取其中的3份，这里单位“1”是1米，所以每段长3/8米。","grade-pass-sample"
"hjb-primary-ds-v1-p5-189","P5","lower","hjb-primary-p5-lower-cuboid-cube","长方体、正方体与体积","multiple-choice","Core","一个长方体形状的鱼缸，从里面量长 60 厘米、宽 30 厘米、高 40 厘米。现在鱼缸里装有 54 升水，水面离鱼缸口还有多少厘米？","10 厘米 | 15 厘米 | 20 厘米 | 30 厘米","10 厘米","10 厘米","54 升 = 54000 立方厘米。鱼缸底面积 = 60×30 = 1800 平方厘米。水的高度 = 54000÷1800 = 30 厘米。鱼缸高 40 厘米，所以水面离缸口 40−30 = 10 厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p5-200","P5","lower","hjb-primary-p5-lower-cuboid-cube","长方体、正方体与体积","fill-in","Core","一个正方体的表面积是96平方厘米，它的体积是多少立方厘米？","","64","64 | 64立方厘米","正方体一个面的面积=96÷6=16平方厘米，棱长=4厘米，体积=4×4×4=64立方厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p5-202","P5","lower","hjb-primary-p5-lower-cuboid-cube","长方体、正方体与体积","fill-in","Core","用棱长1厘米的小正方体搭成一个长4厘米、宽3厘米、高2厘米的长方体。一共用了______块小正方体。","","24","24 | 24块","长方体体积=长×宽×高=4×3×2=24立方厘米，每个小正方体体积1立方厘米，所以需要24块。","grade-pass-sample"
"hjb-primary-ds-v1-p5-209","P5","lower","hjb-primary-p5-lower-cuboid-cube","长方体、正方体与体积","multiple-choice","Core","用棱长1厘米的小正方体搭成一个长方体，长5厘米，宽3厘米，高2厘米。搭成这个长方体需要多少个小正方体？","30 | 15 | 10 | 20","30","30","所需小正方体个数等于长方体体积：5×3×2=30（立方厘米），即30个。注意不要误算表面积。","grade-pass-sample"
"hjb-primary-ds-v1-p5-210","P5","lower","hjb-primary-p5-lower-cuboid-cube","长方体、正方体与体积","fill-in","Core","一个正方体的棱长总和是48厘米，它的体积是多少立方厘米？","","64","64 | 64立方厘米","正方体有12条棱，棱长=48÷12=4（厘米）。体积=4×4×4=64（立方厘米）。先求棱长再算体积。","grade-pass-sample"
"hjb-primary-ds-v1-p5-213","P5","lower","hjb-primary-p5-lower-cuboid-cube","长方体、正方体与体积","multiple-choice","Core","一个长方体金鱼缸，从里面量长6分米、宽4分米、高5分米。倒入96升水后，水面离缸口还有多少分米？","1分米 | 2分米 | 3分米 | 4分米","1分米","1分米","96升=96立方分米，底面积=6×4=24平方分米，水深=96÷24=4分米，离缸口=5-4=1分米。","grade-pass-sample"
