questionId,grade,volume,unitTitle,questionType,difficulty,needTier,needLevel,priority,visualCategory,family,illustrationKind,needsDeterministicOverlay,assetStatus,imagePath,reason,promptZhHans,imageBriefZhHans
hjb-primary-ds-v1-p3-196,P3,三年级下册,面积与周长,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-196.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,用边长1厘米的小正方形铺满一个长方形，每行铺6个，铺了4行。这个长方形的面积是____平方厘米。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-198,P3,三年级下册,面积与周长,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-198.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,一个正方形手帕的边长是15厘米，它的面积是____平方厘米。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-200,P3,三年级下册,面积与周长,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-200.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,一个长方形桌面长90厘米，宽60厘米。要给桌面配一块同样大小的玻璃，玻璃的面积是____平方厘米。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-203,P3,三年级下册,面积与周长,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-203.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,一张长方形纸，长20厘米，宽15厘米。从这张纸上剪下一个最大的正方形，这个正方形的面积是多少？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-204,P3,三年级下册,面积与周长,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-204.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,一个正方形手帕的周长是36厘米，它的面积是____平方厘米。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-206,P3,三年级下册,面积与周长,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-206.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,用边长1厘米的小正方形铺满一个长方形，每行铺8个，铺了5行。这个长方形的面积是______平方厘米。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-208,P3,三年级下册,面积与周长,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-208.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,一个正方形手帕的边长是25厘米，它的面积是______平方厘米。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-209,P3,三年级下册,面积与周长,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-209.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,用一根铁丝围成一个长10厘米、宽6厘米的长方形框架，这根铁丝的长度是（ ）。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-210,P3,三年级下册,面积与周长,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-210.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,一块长方形菜地长12米、宽8米，它的周长是______米。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-212,P3,三年级下册,面积与周长,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-212.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,用边长1厘米的小正方形铺一个长6厘米、宽4厘米的长方形，一共需要（ ）个小正方形，这个长方形的面积是（ ）平方厘米。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-243,P3,三年级下册,三年级下册数学广场与整理复习,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-243.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,学校要给一块正方形草坪围上篱笆，草坪的面积是49平方米。小亚说：“篱笆的长度就是49米。”小丁说：“不对，要先求出边长再算周长。”谁说得对？为什么？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-244,P3,三年级下册,三年级下册数学广场与整理复习,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-244.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,老师让同学们整理本学期学过的内容。小丁把“比较小数大小”归到了“数与运算”，把“计算长方形面积”归到了“图形与几何”。小胖把“统计天气情况”归到了“图形与几何”。谁归错了？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-245,P3,三年级下册,三年级下册数学广场与整理复习,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-245.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,在数学广场活动中，老师给出了一组图形：第一个图形由1个小正方形组成，第二个由4个小正方形组成，第三个由9个小正方形组成。按照这个规律，第5个图形由多少个小正方形组成？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p3-246,P3,三年级下册,三年级下册数学广场与整理复习,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p3-246.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,小丁在整理复习时写了两句话：① 小数都比整数小。② 边长4米的正方形，它的周长和面积相等。他写得对吗？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-024,P4,四年级上册,数与量,short-answer,Exam,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-024.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,一个大型仓库的占地面积约为50000平方米，合多少平方千米？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-044,P4,四年级上册,数与量,fill-in,Exam,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-044.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,在括号里填上合适的单位。 （1）一个标准足球场的面积约是7000（ ）。 （2）一瓶矿泉水的容量约是550（ ）。 （3）一头大象的体重约是5（ ）。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-094,P4,四年级上册,几何小实践,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-094.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,下列说法正确的是哪一个？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-095,P4,四年级上册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-095.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,一个周角等于______个平角，等于______个直角。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-098,P4,四年级上册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-098.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,一个角的两条边都是射线，角的大小与边的长短无关，只与两条边______的大小有关。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-099,P4,四年级上册,几何小实践,short-answer,Challenge,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-099.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,小圆用量角器量一个角时，把量角器的中心与角的顶点重合，0°刻度线与角的一条边重合，角的另一条边指向130°。小圆说这个角是130°。小方用同样的方法量同一个角，却得到50°。谁对？为什么？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-101,P4,四年级上册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-101.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,从一点引出两条（ ）所组成的图形叫做角。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-102,P4,四年级上册,几何小实践,short-answer,Challenge,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-102.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,用一副三角尺可以拼出多少个不同的钝角？请写出所有可能拼出的钝角的度数。（三角尺上各个角的度数分别为30°、60°、90°和45°、45°、90°）,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-104,P4,四年级上册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-104.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,线段有（ ）个端点，射线有（ ）个端点。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-105,P4,四年级上册,几何小实践,short-answer,Challenge,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-105.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,已知∠1和∠2组成一个平角，∠1的度数是∠2的3倍，求∠1和∠2的度数。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-107,P4,四年级上册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-107.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,手电筒射出的光线可以看作一条（ ）。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-108,P4,四年级上册,几何小实践,short-answer,Challenge,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-108.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,小胖用量角器量一个角时，把量角器的中心与角的顶点重合，0°刻度线与角的一条边重合，角的另一条边指向内圈刻度135°。小丁量同一个角时，也把中心和顶点重合，0°刻度线与角的一条边重合，但他看的是外圈刻度。请问小丁看到的外圈刻度是多少度？请写出你的思考过程。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-110,P4,四年级上册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-110.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,经过两点可以画（ ）条直线。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-113,P4,四年级上册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-113.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,一个周角等于______个平角，也等于______个直角。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-114,P4,四年级上册,几何小实践,short-answer,Challenge,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-114.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,小胖画了一个三角形ABC，其中∠A=50°，∠B=60°。他用量角器量出∠C的度数后，发现三角形三个内角的和是180°。请计算∠C的度数，并说明你用的推理方法。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-115,P4,四年级上册,几何小实践,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-115.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,下列说法中，哪一项是正确的？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-116,P4,四年级上册,四年级上册整理与提高,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-116.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,把 3849600 四舍五入到万位，得到的近似数是（ ）万。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-117,P4,四年级上册,四年级上册整理与提高,short-answer,Challenge,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-117.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,一个数由5个千万、3个十万、8个万和6个千组成。写出这个数，并把它四舍五入到十万位。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-125,P4,四年级上册,四年级上册整理与提高,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-125.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,估测一下，你所在教室黑板的面积大约是多少？请写出你估测的方法和结果。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-126,P4,四年级上册,四年级上册整理与提高,short-answer,Challenge,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-126.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,学校图书馆有藏书 384 592 本。请你把这个数分别用“四舍五入法”和“去尾法”凑整到万位，并写出两个结果。然后想一想：如果图书馆计划再购买一些新书，使藏书总数达到 40 万本，至少需要购买多少本？请写出你的计算过程。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-128,P4,四年级上册,四年级上册整理与提高,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-128.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,一个数由 5 个百万、3 个万和 6 个千组成，这个数写作 ________。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-130,P4,四年级上册,四年级上册整理与提高,multiple-choice,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-130.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,小胖在计算 125 × 24 时，想到了两种不同的方法。方法一：125 × 24 = 125 × 8 × 3 = 1000 × 3 = 3000。方法二：125 × 24 = 125 × (20 + 4) = 125 × 20 + 125 × 4 = 2500 + 500 = 3000。这两种方法分别运用了什么运算定律？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-131,P4,四年级上册,四年级上册整理与提高,fill-in,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-131.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,把 384720 四舍五入到万位，得到的近似数是______万。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-208,P4,四年级下册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-208.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,用三角尺画一条直线L的垂线时，应该把三角尺的一条（ ）边与直线L重合，然后沿另一条直角边画线。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-210,P4,四年级下册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-210.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,在同一平面内，如果直线a垂直于直线b，直线b垂直于直线c，那么直线a和直线c互相（ ）。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-212,P4,四年级下册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-212.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,用三角尺画一条直线L的垂线时，三角尺的直角边应该与直线L怎样放置？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-214,P4,四年级下册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-214.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,在同一平面内，如果直线a与直线b互相垂直，直线b与直线c互相垂直，那么直线a与直线c的位置关系是______。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-215,P4,四年级下册,几何小实践,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-215.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,用三角尺和直尺画平行线时，第一步应该做什么？ A. 用三角尺的一条直角边贴住直尺 B. 用三角尺画一条直线 C. 用直尺画一条直线 D. 把三角尺和直尺分开,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-216,P4,四年级下册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-216.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,在同一平面内，如果两条直线相交成直角，就说这两条直线互相______。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-218,P4,四年级下册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-218.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,用三角尺画垂线时，需要将三角尺的一条直角边与已知直线______。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-220,P4,四年级下册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-220.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,在同一平面内，过直线外一点可以画______条直线与已知直线平行。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-222,P4,四年级下册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-222.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,在同一平面内，不相交的两条直线叫做（ ）。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-224,P4,四年级下册,几何小实践,fill-in,Foundation,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-224.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,过直线外一点画已知直线的平行线，一般需要用到（ ）和三角尺。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-228,P4,四年级下册,几何小实践,fill-in,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-228.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,在同一平面内，有两条直线a和b。已知直线a与直线b互相垂直，且直线b与直线c互相平行。那么直线a与直线c的位置关系是什么？请填写“垂直”或“平行”。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-231,P4,四年级下册,四年级下册整理与提高,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-231.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,在计算一道小数加法时，小马虎把其中一个加数3.68看成了3.86，得到的和是7.95。正确的和应该是多少？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-232,P4,四年级下册,四年级下册整理与提高,fill-in,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-232.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,把4.596精确到百分位，得到的近似数是______。,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-236,P4,四年级下册,四年级下册整理与提高,fill-in,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-236.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,小胖用“五舍六入”法将一个小数保留一位小数后得到 3.5。这个小数最大可能是多少？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
hjb-primary-ds-v1-p4-239,P4,四年级下册,四年级下册整理与提高,multiple-choice,Core,B_strong_recommended,recommended,P2,plane_geometry,plane-geometry,geometry-diagram,true,not-generated,candidates/hjb-primary-ds-v1-p4-239.png,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,小亚在计算 12.56 + 7.4 时，得到的和是 20.00。她算得对吗？,表现线段、角、圆、长方形、正方形、三角形、组合图形或面积周长示意，精确尺寸和文字后续叠加。
