"id","grade","volume","chapter","topicTitleZhHans","type","difficulty","remediationReason","mandatoryOriginalP2","adjacentOverusedFamily","promptZhHans","answer","acceptedAnswers","reviewNotes"
"hjb-high-ds-v3-s6-079","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Foundation","mandatory-original-p2-remediation","yes","no","V3修复变式1079：选择：从 4 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","6","6","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-080","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Exam","adjacent-overused-template-family","no","yes","V3修复变式1080：填空：从 13 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","858","858","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-081","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Core","adjacent-overused-template-family","no","yes","V3修复变式1081：解答：从 8 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","28","28","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-082","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1082：选择：从 4 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","12","12","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-083","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Foundation","mandatory-original-p2-remediation","yes","no","V3修复变式1083：填空：从 11 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","55","55","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-084","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Exam","mandatory-original-p2-remediation","yes","no","V3修复变式1084：解答：从 9 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","252","252","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-085","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式1085：选择：从 13 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","78","78","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-086","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1086：填空：从 5 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","30","30","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-087","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1087：解答：从 7 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","21","21","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-088","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Exam","adjacent-overused-template-family","no","yes","V3修复变式1088：选择：从 9 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","252","252","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-089","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式1089：填空：从 10 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","45","45","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-090","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1090：解答：从 13 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","858","858","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-091","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1091：选择：从 5 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","10","10","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-092","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Exam","adjacent-overused-template-family","no","yes","V3修复变式1092：填空：从 10 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","360","360","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-093","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Core","adjacent-overused-template-family","no","yes","V3修复变式1093：解答：从 13 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","78","78","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-094","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1094：选择：从 5 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","30","30","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-095","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1095：填空：从 11 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","55","55","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-096","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Exam","adjacent-overused-template-family","no","yes","V3修复变式1096：解答：从 8 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","168","168","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-097","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式1097：选择：从 11 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","55","55","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-098","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1098：填空：从 6 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","60","60","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-099","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Foundation","mandatory-original-p2-remediation","yes","no","V3修复变式1099：解答：从 3 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","3","3","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-100","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Exam","adjacent-overused-template-family","no","yes","V3修复变式1100：选择：从 3 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","3","3","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-101","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式1101：填空：从 11 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","55","55","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-102","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1102：解答：从 8 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","168","168","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-103","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1103：选择：从 14 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","91","91","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-104","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Exam","adjacent-overused-template-family","no","yes","V3修复变式1104：填空：从 13 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","858","858","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-105","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Core","adjacent-overused-template-family","no","yes","V3修复变式1105：解答：从 10 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","45","45","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-106","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1106：选择：从 4 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","12","12","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-107","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Foundation","mandatory-original-p2-remediation","yes","no","V3修复变式1107：填空：从 8 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","28","28","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-108","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Exam","adjacent-overused-template-family","no","yes","V3修复变式1108：解答：从 7 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","105","105","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-109","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式1109：选择：从 14 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","91","91","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-110","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1110：填空：从 5 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","30","30","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-111","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1111：解答：从 7 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","21","21","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-112","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Exam","adjacent-overused-template-family","no","yes","V3修复变式1112：选择：从 3 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","3","3","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-113","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Core","mandatory-original-p2-remediation","yes","no","V3修复变式1113：填空：从 13 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","78","78","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-114","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1114：解答：从 13 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","858","858","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-115","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1115：选择：从 6 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","15","15","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-116","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Exam","adjacent-overused-template-family","no","yes","V3修复变式1116：填空：从 7 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","105","105","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-117","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Core","adjacent-overused-template-family","no","yes","V3修复变式1117：解答：从 3 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","3","3","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-118","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1118：选择：从 8 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","168","168","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-119","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1119：填空：从 13 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","78","78","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-120","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Exam","adjacent-overused-template-family","no","yes","V3修复变式1120：解答：从 14 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","1092","1092","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-121","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式1121：选择：从 5 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","10","10","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-122","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1122：填空：从 13 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","858","858","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-123","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1123：解答：从 13 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","78","78","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-124","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Exam","adjacent-overused-template-family","no","yes","V3修复变式1124：选择：从 5 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","30","30","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-125","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式1125：填空：从 14 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","91","91","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-126","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1126：解答：从 8 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","168","168","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-127","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1127：选择：从 12 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","66","66","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-128","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Exam","adjacent-overused-template-family","no","yes","V3修复变式1128：填空：从 3 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","3","3","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-129","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Core","adjacent-overused-template-family","no","yes","V3修复变式1129：解答：从 11 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","55","55","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-130","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1130：选择：从 7 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","105","105","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-131","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1131：填空：从 4 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","6","6","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-132","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Exam","adjacent-overused-template-family","no","yes","V3修复变式1132：解答：从 11 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","495","495","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-133","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式1133：选择：从 12 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","66","66","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-134","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Challenge","mandatory-original-p2-remediation","yes","no","V3修复变式1134：填空：从 6 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","60","60","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-135","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1135：解答：从 10 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","45","45","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-136","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Exam","adjacent-overused-template-family","no","yes","V3修复变式1136：选择：从 14 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","1092","1092","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-137","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式1137：填空：从 5 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","10","10","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-138","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1138：解答：从 9 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","252","252","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-139","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1139：选择：从 7 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","21","21","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-140","S6","选择性必修 第二册","计数原理","计数原理","fill-in","Exam","adjacent-overused-template-family","no","yes","V3修复变式1140：填空：从 9 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","252","252","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-141","S6","选择性必修 第二册","计数原理","计数原理","short-answer","Core","adjacent-overused-template-family","no","yes","V3修复变式1141：解答：从 4 个不同元素中选 2 个组成一个无序组合，共有多少种选法？","6","6","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-142","S6","选择性必修 第二册","计数原理","计数原理","multiple-choice","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1142：选择：从 10 个不同元素中先选 2 个组成无序小组，再从余下元素中选 1 个作观察员，共有多少种安排？","360","360","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
