"questionId","grade","volume","chapter","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"bnu-high-ds-v1-s6-300","S6","选择性必修 第二册","导数及其应用","fill-in","Core","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-301","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","4","4","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 891 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-302","S6","选择性必修 第二册","导数及其应用","short-answer","Core","(-1, 3)","(-1, 3) | (-1,3)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-303","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","y = -x + 1","y = -x + 1 | y=-x+1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-304","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","-2","-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-305","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","a = -3, b = -9, c = 5","a = -3, b = -9, c = 5 | a=-3,b=-9,c=5","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-306","S6","选择性必修 第二册","导数及其应用","fill-in","Core","3","3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-307","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","a ≥ 3","a ≥ 3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-308","S6","选择性必修 第二册","导数及其应用","short-answer","Core","极大值 10，极小值 -22","极大值 10，极小值 -22 | 极大值10，极小值-22","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-309","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-310","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-311","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","最大值为 10，最小值为 -22","最大值为 10，最小值为 -22 | 最大值10，最小值-22 | max=10, min=-22","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-312","S6","选择性必修 第二册","导数及其应用","fill-in","Core","y = x - 1","y = x - 1 | y=x-1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-313","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","[-1, 1]","[-1, 1]","needs-review","P1","duplicate-mc-options","duplicate-mc-options: duplicate options","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-314","S6","选择性必修 第二册","导数及其应用","short-answer","Core","最大值为 10/3，最小值为 2","最大值为 10/3，最小值为 2 | 最大值10/3，最小值2 | max=10/3, min=2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-315","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","-3","-3","needs-review","P0","long-explanation | source-original | self-contradiction-wording","long-explanation: 311 chars | source-original: source/reference wording detected | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-316","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-317","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","a ≤ 0","a ≤ 0 | (-∞, 0]","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-318","S6","选择性必修 第二册","导数及其应用","fill-in","Core","1/e","1/e","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-319","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-320","S6","选择性必修 第二册","导数及其应用","short-answer","Core","极大值为 4，极小值为 0","极大值为 4，极小值为 0 | 极大值4，极小值0 | max=4, min=0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-321","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","6","6","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-322","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","-1","-1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-323","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","(-1, 3)","(-1, 3) | (-1,3)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-324","S6","选择性必修 第二册","导数及其应用","fill-in","Core","-1","-1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-325","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","-3","-3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-326","S6","选择性必修 第二册","导数及其应用","short-answer","Core","最大值为 10，最小值为 -22","最大值为 10，最小值为 -22 | 最大值为10，最小值为-22 | 最大值10，最小值-22 | 最大值为10,最小值为-22","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-327","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","0 或 9/4","0 或 9/4 | 0或9/4 | 0,9/4 | 0，9/4","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-328","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-329","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","18 m²","18 m² | 18平方米 | 18m² | 18","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-330","S6","选择性必修 第二册","导数及其应用","fill-in","Core","3","3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-331","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","3","3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-332","S6","选择性必修 第二册","导数及其应用","short-answer","Core","最大值为10，最小值为-22","最大值为10，最小值为-22 | 最大值10，最小值-22","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-333","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","y = -2","y = -2 | y=-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-334","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","[-1, 1]","[-1, 1]","needs-review","P1","duplicate-mc-options","duplicate-mc-options: duplicate options","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-335","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","a = -3, b = -9, c = 2","a = -3, b = -9, c = 2 | a=-3,b=-9,c=2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-336","S6","选择性必修 第二册","导数及其应用","fill-in","Core","-1","-1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-337","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","a ≤ 3","a ≤ 3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-338","S6","选择性必修 第二册","导数及其应用","short-answer","Core","极大值为4，极小值为0","极大值为4，极小值为0 | 极大值4，极小值0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-339","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","0","0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-340","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-341","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","最大值为 10，最小值为 -22","最大值为 10，最小值为 -22 | 最大值10，最小值-22 | 最大值是10，最小值是-22 | max=10, min=-22","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-342","S6","选择性必修 第二册","导数及其应用","fill-in","Core","y = x - 1","y = x - 1 | y=x-1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-343","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","C. 2","C. 2 | C | 2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-344","S6","选择性必修 第二册","导数及其应用","short-answer","Core","(1, 2)","(1, 2) | 1 < x < 2 | 递减区间为(1,2)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-345","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-346","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","A. -3","A. -3 | A | -3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-347","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","极大值点 x = -1，极小值点 x = 3","极大值点 x = -1，极小值点 x = 3 | x=-1极大，x=3极小 | 极大值点-1，极小值点3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-348","S6","选择性必修 第二册","导数及其应用","fill-in","Core","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-349","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","A. -2","A. -2 | A | -2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-350","S6","选择性必修 第二册","导数及其应用","short-answer","Core","(-∞, -1) 和 (3, +∞)","(-∞, -1) 和 (3, +∞) | (-∞,-1)∪(3,+∞) | x<-1或x>3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-351","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","32","32","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-352","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-353","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","a = -3, b = -9, c = 2","a = -3, b = -9, c = 2 | a=-3,b=-9,c=2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-354","S6","选择性必修 第二册","导数及其应用","fill-in","Core","y = 0","y = 0 | y=0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-355","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","a ≤ 3","a ≤ 3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-356","S6","选择性必修 第二册","导数及其应用","short-answer","Core","(-1, 3)","(-1, 3) | (-1,3)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-357","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","-7","-7","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 223 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-358","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","-15","-15","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-359","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","1.8 m³","1.8 m³ | 1.8","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 784 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-360","S6","选择性必修 第二册","导数及其应用","fill-in","Core","-2","-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-361","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","2","2","needs-review","P2","long-explanation","long-explanation: 750 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-362","S6","选择性必修 第二册","导数及其应用","short-answer","Core","最大值为 5，最小值为 1","最大值为 5，最小值为 1 | 最大值5，最小值1 | 5和1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-363","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","y = -2","y = -2 | y=-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-364","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","a = -3, b = 3","a = -3, b = 3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-365","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","(-1, 3)","(-1, 3) | (-1,3) | 递减区间为(-1,3)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-366","S6","选择性必修 第二册","导数及其应用","fill-in","Core","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-367","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","-3","-3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-368","S6","选择性必修 第二册","导数及其应用","short-answer","Core","极大值为 2，极小值为 -2","极大值为 2，极小值为 -2 | 极大值2，极小值-2 | 2和-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-369","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-370","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","(-∞, -1) 和 (1, +∞)","(-∞, -1) 和 (1, +∞)","needs-review","P1","duplicate-mc-options","duplicate-mc-options: duplicate options","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-371","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","最大值为 10，最小值为 -22","最大值为 10，最小值为 -22 | 最大值10，最小值-22 | 10 和 -22","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-372","S6","选择性必修 第二册","导数及其应用","fill-in","Core","y = x - 1","y = x - 1 | y=x-1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-373","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","3","3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-374","S6","选择性必修 第二册","导数及其应用","short-answer","Core","(1, 3)","(1, 3) | 1 < x < 3 | 区间(1,3)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-375","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-376","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","3","3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-377","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","a = 0, b = -3","a = 0, b = -3 | a=0, b=-3 | a=0,b=-3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-378","S6","选择性必修 第二册","导数及其应用","fill-in","Core","-2","-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-379","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","(-∞, -1] 和 [3, +∞)","(-∞, -1] 和 [3, +∞)","needs-review","P1","duplicate-mc-options","duplicate-mc-options: duplicate options","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-380","S6","选择性必修 第二册","导数及其应用","short-answer","Core","极大值为 1，极小值为 -3","极大值为 1，极小值为 -3 | 极大值1，极小值-3 | 极大值 1，极小值 -3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-381","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","5","5","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-382","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","(-1, 1)","(-1, 1)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-383","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","极大值 10，极小值 -22","极大值 10，极小值 -22 | 极大值为10，极小值为-22","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-384","S6","选择性必修 第二册","导数及其应用","fill-in","Core","-1","-1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-385","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","-1","-1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-386","S6","选择性必修 第二册","导数及其应用","short-answer","Core","最大值 10，最小值 1","最大值 10，最小值 1 | 最大值为10，最小值为1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-387","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","y = -2","y = -2 | y=-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-388","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-389","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","20","20","needs-review","P0","long-explanation | source-original | self-contradiction-wording","long-explanation: 303 chars | source-original: source/reference wording detected | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-390","S6","选择性必修 第二册","导数及其应用","fill-in","Core","-2","-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-391","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","f(x) 在 x = -1 处取得极大值","f(x) 在 x = -1 处取得极大值","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-392","S6","选择性必修 第二册","导数及其应用","short-answer","Core","最大值为 5，最小值为 1","最大值为 5，最小值为 1 | 最大值 5，最小值 1 | max=5, min=1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-393","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","y = 5x - 8","y = 5x - 8 | y=5x-8","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-394","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-395","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","a = -3, b = -9, c = 5","a = -3, b = -9, c = 5 | a=-3, b=-9, c=5","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-396","S6","选择性必修 第二册","导数及其应用","fill-in","Core","(0, 2)","(0, 2) | 0 < x < 2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-397","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","x = 3","x = 3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-398","S6","选择性必修 第二册","导数及其应用","short-answer","Core","y = -2","y = -2 | y=-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-399","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","-2","-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-400","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","(-∞, -1) 和 (1, +∞)","(-∞, -1) 和 (1, +∞)","needs-review","P1","duplicate-mc-options","duplicate-mc-options: duplicate options","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-401","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","a = 2","a = 2 | 2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-402","S6","选择性必修 第二册","导数及其应用","fill-in","Core","y = -2","y = -2 | y=-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-403","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","10","10","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-404","S6","选择性必修 第二册","导数及其应用","short-answer","Core","(-1, 3)","(-1, 3) | (-1,3)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-405","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","-3","-3","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 265 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-406","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-407","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","最大值为 10，最小值为 -22","最大值为 10，最小值为 -22 | 最大值10，最小值-22","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-408","S6","选择性必修 第二册","导数及其应用","fill-in","Core","-3","-3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-409","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","(-∞, -1) 和 (3, +∞)","(-∞, -1) 和 (3, +∞)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-410","S6","选择性必修 第二册","导数及其应用","short-answer","Core","y = 9x - 16","y = 9x - 16 | y=9x-16","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-411","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","4","4","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-412","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","[-1, 1]","[-1, 1]","needs-review","P1","duplicate-mc-options","duplicate-mc-options: duplicate options","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-413","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","最大值为 10，最小值为 -22","最大值为 10，最小值为 -22 | 最大值10，最小值-22","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-414","S6","选择性必修 第二册","导数及其应用","fill-in","Core","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-415","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","-3","-3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-416","S6","选择性必修 第二册","导数及其应用","short-answer","Core","(-∞, 0) 和 (2, +∞)","(-∞, 0) 和 (2, +∞) | (-∞,0)和(2,+∞) | (-∞,0)∪(2,+∞)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-417","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","-1","-1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-418","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-419","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","长为 6 m，宽为 3 m，最大面积为 18 m²","长为 6 m，宽为 3 m，最大面积为 18 m² | 长6m，宽3m，最大面积18m² | 长6米，宽3米，最大面积18平方米","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-420","S6","选择性必修 第二册","导数及其应用","fill-in","Core","3","3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-421","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","a = 2","a = 2","needs-review","P1","long-explanation | self-contradiction-wording | self-contradiction-wording","long-explanation: 2654 chars | self-contradiction-wording: contradiction wording detected | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-422","S6","选择性必修 第二册","导数及其应用","short-answer","Core","(-1, 3)","(-1, 3) | (-1,3) | 递减区间为(-1,3)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-423","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","y = -x + 1","y = -x + 1 | y=-x+1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-424","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-425","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","a = -3, b = -9, c = 2","a = -3, b = -9, c = 2 | a=-3,b=-9,c=2","needs-review","P2","long-explanation","long-explanation: 661 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-426","S6","选择性必修 第二册","导数及其应用","fill-in","Core","0","0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-427","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","a = 3","a = 3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-428","S6","选择性必修 第二册","导数及其应用","short-answer","Core","极大值 10，极小值 -22","极大值 10，极小值 -22 | 极大值10，极小值-22","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-429","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","0","0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-430","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","(-∞, 0) 和 (2, +∞)","(-∞, 0) 和 (2, +∞)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-431","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","a = 5","a = 5 | a=5 | 5","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-432","S6","选择性必修 第二册","导数及其应用","fill-in","Core","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-433","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-434","S6","选择性必修 第二册","导数及其应用","short-answer","Core","(-1, 3)","(-1, 3) | (-1,3) | x∈(-1,3)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-435","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","-2","-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-436","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","(-∞, -1) 和 (1, +∞)","(-∞, -1) 和 (1, +∞)","needs-review","P1","duplicate-mc-options","duplicate-mc-options: duplicate options","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s6-437","S6","选择性必修 第二册","导数及其应用","short-answer","Exam","最大值为 2，最小值为 -2","最大值为 2，最小值为 -2 | 最大值2，最小值-2 | max=2, min=-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-438","S6","选择性必修 第二册","导数及其应用","fill-in","Core","y = -2","y = -2 | y=-2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-439","S6","选择性必修 第二册","导数及其应用","multiple-choice","Exam","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-440","S6","选择性必修 第二册","导数及其应用","short-answer","Core","18 m²","18 m² | 18平方米 | 18","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-441","S6","选择性必修 第二册","导数及其应用","fill-in","Exam","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s6-442","S6","选择性必修 第二册","导数及其应用","multiple-choice","Core","(-1, 1)","(-1, 1)","pass","none","","","Include in S18 pass-sample review before app integration."
