"id","batch","grade","volume","chapter","topicTitleZhHans","type","difficulty","verdict","solvable","answerMatches","severity","issueCodes","issueDetailsZhHans","independentAnswerZhHans","answer","acceptedAnswers","answerCheckZhHans","recommendedActionZhHans","confidence","promptZhHans"
"hjb-high-ds-v4-s4-222","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","pass","true","true","none","","","58","58","58","标准答案 58 与独立计算一致，acceptedAnswers 包含 58，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0222：解答：已知 f(x)=5x+13，求 f(9)。"
"hjb-high-ds-v4-s4-223","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","pass","true","true","none","","","64","64","64","标准答案 64 与独立计算一致，acceptedAnswers 包含 64，解析正确，且只有一个正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0223：选择：已知 f(x)=8x+10，若 f(t)=f(4)+2×8，求 t+f(t)。"
"hjb-high-ds-v4-s4-224","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","pass","true","true","none","","","41","41","41","标准答案 41 与独立计算一致，acceptedAnswers 包含 41，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0224：填空：已知 f(x)=3x+2，求 f(13)。"
"hjb-high-ds-v4-s4-225","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","pass","true","true","none","","","83","83","83","标准答案 83 与独立计算一致，acceptedAnswers 包含 83，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0225：解答：已知 f(x)=7x+6，求 f(11)。"
"hjb-high-ds-v4-s4-226","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","pass","true","true","none","","","93","93","93","标准答案 93 与独立计算一致，acceptedAnswers 包含 93，解析正确，且只有一个正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0226：选择：已知 f(x)=5x+9，若 f(t)=f(12)+2×5，求 t+f(t)。"
"hjb-high-ds-v4-s4-227","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","pass","true","true","none","","","69","69","69","标准答案 69 与独立计算一致，acceptedAnswers 包含 69，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0227：填空：已知 f(x)=4x+1，求 f(17)。"
"hjb-high-ds-v4-s4-228","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","pass","true","true","none","","","101","101","101","标准答案 101 与独立计算一致，acceptedAnswers 包含 101，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0228：解答：已知 f(x)=6x+11，求 f(15)。"
"hjb-high-ds-v4-s4-229","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","pass","true","true","none","","","81","81","81","标准答案 81 与独立计算一致，acceptedAnswers 包含 81，解析正确，且只有一个正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0229：选择：已知 f(x)=6x+11，若 f(t)=f(8)+2×6，求 t+f(t)。"
"hjb-high-ds-v4-s4-230","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","pass","true","true","none","","","39","39","39","标准答案 39 与独立计算一致，acceptedAnswers 包含 39，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0230：填空：已知 f(x)=2x+13，求 f(13)。"
"hjb-high-ds-v4-s4-231","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","pass","true","true","none","","","88","88","88","标准答案 88 与独立计算一致，acceptedAnswers 包含 88，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0231：解答：已知 f(x)=5x+8，求 f(16)。"
"hjb-high-ds-v4-s4-232","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","pass","true","true","none","","","37","37","37","标准答案 37 与独立计算一致，acceptedAnswers 包含 37，解析正确，且只有一个正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0232：选择：已知 f(x)=2x+1，若 f(t)=f(10)+2×2，求 t+f(t)。"
"hjb-high-ds-v4-s4-233","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","pass","true","true","none","","","110","110","110","标准答案 110 与独立计算一致，acceptedAnswers 包含 110，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0233：填空：已知 f(x)=7x+12，求 f(14)。"
"hjb-high-ds-v4-s4-234","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","pass","true","true","none","","","57","57","57","标准答案 57 与独立计算一致，acceptedAnswers 包含 57，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0234：解答：已知 f(x)=5x+7，求 f(10)。"
"hjb-high-ds-v4-s4-235","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","pass","true","true","none","","","104","104","104","标准答案 104 与独立计算一致，acceptedAnswers 包含 104，解析正确，且只有一个正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0235：选择：已知 f(x)=7x+8，若 f(t)=f(10)+2×7，求 t+f(t)。"
"hjb-high-ds-v4-s4-236","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","pass","true","true","none","","","103","103","103","标准答案 103 与独立计算一致，acceptedAnswers 包含 103，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0236：填空：已知 f(x)=10x+3，求 f(10)。"
"hjb-high-ds-v4-s4-237","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","pass","true","true","none","","","93","93","93","标准答案 93 与独立计算一致，acceptedAnswers 包含 93，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0237：解答：已知 f(x)=5x+3，求 f(18)。"
"hjb-high-ds-v4-s4-238","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","pass","true","true","none","","","225","225","225","标准答案 225 与独立计算一致，acceptedAnswers 包含 225，解析正确，且只有一个正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0238：选择：已知 f(x)=12x+4，若 f(t)=f(15)+2×12，求 t+f(t)。"
"hjb-high-ds-v4-s4-239","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","pass","true","true","none","","","62","62","62","标准答案 62 与独立计算一致，acceptedAnswers 包含 62，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0239：填空：已知 f(x)=6x+2，求 f(10)。"
"hjb-high-ds-v4-s4-240","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","pass","true","true","none","","","57","57","57","标准答案 57 与独立计算一致，acceptedAnswers 包含 57，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0240：解答：已知 f(x)=4x+1，求 f(14)。"
"hjb-high-ds-v4-s4-241","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","pass","true","true","none","","","76","76","76","标准答案76，解析正确，选项唯一。","无需修改；进入人工抽样复核即可。","high","V4修复变式0241：选择：已知 f(x)=8x+13，若 f(t)=f(5)+2×8，求 t+f(t)。"
"hjb-high-ds-v4-s4-242","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","pass","true","true","none","","","70","70","70","标准答案70，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0242：填空：已知 f(x)=12x+10，求 f(5)。"
"hjb-high-ds-v4-s4-243","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","pass","true","true","none","","","79","79","79","标准答案79，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0243：解答：已知 f(x)=4x+11，求 f(17)。"
"hjb-high-ds-v4-s4-244","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","pass","true","true","none","","","216","216","216","标准答案216，解析正确，选项唯一。","无需修改；进入人工抽样复核即可。","high","V4修复变式0244：选择：已知 f(x)=12x+8，若 f(t)=f(14)+2×12，求 t+f(t)。"
"hjb-high-ds-v4-s4-245","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","pass","true","true","none","","","85","85","85","标准答案85，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0245：填空：已知 f(x)=12x+13，求 f(6)。"
"hjb-high-ds-v4-s4-246","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","pass","true","true","none","","","107","107","107","标准答案107，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0246：解答：已知 f(x)=5x+7，求 f(20)。"
"hjb-high-ds-v4-s4-247","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","pass","true","true","none","","","75","75","75","标准答案75，解析正确，选项唯一。","无需修改；进入人工抽样复核即可。","high","V4修复变式0247：选择：已知 f(x)=2x+9，若 f(t)=f(20)+2×2，求 t+f(t)。"
"hjb-high-ds-v4-s4-248","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","pass","true","true","none","","","157","157","157","标准答案157，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0248：填空：已知 f(x)=8x+13，求 f(18)。"
"hjb-high-ds-v4-s4-249","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","pass","true","true","none","","","42","42","42","标准答案42，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0249：解答：已知 f(x)=3x+9，求 f(11)。"
"hjb-high-ds-v4-s4-250","hjb-v4-remediated","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","pass","true","true","none","","","142","142","142","标准答案142，解析正确，选项唯一。","无需修改；进入人工抽样复核即可。","high","V4修复变式0250：选择：已知 f(x)=9x+2，若 f(t)=f(12)+2×9，求 t+f(t)。"
"hjb-high-ds-v4-s4-251","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","40√3","40√3","40√3","标准答案40√3，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0251：填空：在三角形 ABC 中，AB=10，AC=16，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-252","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","36√3","36√3","36√3","标准答案36√3，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0252：解答：在三角形 ABC 中，AB=8，AC=18，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-253","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","219","219","219","标准答案219，解析正确，选项唯一。","无需修改；进入人工抽样复核即可。","high","V4修复变式0253：选择：在三角形 ABC 中，AB=10，AC=17，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-254","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","33√3/2","33√3/2","33√3/2","标准答案33√3/2，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0254：填空：在三角形 ABC 中，AB=6，AC=11，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-255","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","209√3/4","209√3/4","209√3/4","标准答案209√3/4，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0255：解答：在三角形 ABC 中，AB=11，AC=19，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-256","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","19","19","19","标准答案19，解析正确，选项唯一。","无需修改；进入人工抽样复核即可。","high","V4修复变式0256：选择：在三角形 ABC 中，AB=2，AC=5，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-257","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","9√3/2","9√3/2","9√3/2","标准答案9√3/2，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0257：填空：在三角形 ABC 中，AB=2，AC=9，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-258","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","15√3/4","15√3/4","15√3/4","标准答案15√3/4，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0258：解答：在三角形 ABC 中，AB=3，AC=5，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-259","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","75","75","75","标准答案75，解析正确，选项唯一。","无需修改；进入人工抽样复核即可。","high","V4修复变式0259：选择：在三角形 ABC 中，AB=10，AC=5，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-260","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","99√3/4","99√3/4","99√3/4","标准答案99√3/4，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0260：填空：在三角形 ABC 中，AB=9，AC=11，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-261","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","63√3/2","63√3/2","63√3/2","标准答案 63√3/2 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0261：解答：在三角形 ABC 中，AB=7，AC=18，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-262","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","63","63","63","标准答案 63 与独立计算结果一致，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0262：选择：在三角形 ABC 中，AB=3，AC=9，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-263","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","30√3","30√3","30√3","标准答案 30√3 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0263：填空：在三角形 ABC 中，AB=6，AC=20，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-264","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","9√3","9√3","9√3","标准答案 9√3 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0264：解答：在三角形 ABC 中，AB=3，AC=12，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-265","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","67","67","67","标准答案 67 与独立计算结果一致，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0265：选择：在三角形 ABC 中，AB=2，AC=9，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-266","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","32√3","32√3","32√3","标准答案 32√3 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0266：填空：在三角形 ABC 中，AB=8，AC=16，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-267","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","95√3/4","95√3/4","95√3/4","标准答案 95√3/4 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0267：解答：在三角形 ABC 中，AB=5，AC=19，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-268","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","76","76","76","标准答案 76 与独立计算结果一致，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0268：选择：在三角形 ABC 中，AB=4，AC=10，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-269","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","121√3/4","121√3/4","121√3/4","标准答案 121√3/4 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0269：填空：在三角形 ABC 中，AB=11，AC=11，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-270","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","57√3/2","57√3/2","57√3/2","标准答案 57√3/2 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0270：解答：在三角形 ABC 中，AB=6，AC=19，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-271","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","49","49","49","标准答案 49 与独立计算结果一致，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0271：选择：在三角形 ABC 中，AB=8，AC=5，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-272","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","33√3","33√3","33√3","标准答案 33√3 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0272：填空：在三角形 ABC 中，AB=11，AC=12，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-273","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","27√3/2","27√3/2","27√3/2","标准答案 27√3/2 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0273：解答：在三角形 ABC 中，AB=6，AC=9，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-274","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","109","109","109","标准答案 109 与独立计算结果一致，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0274：选择：在三角形 ABC 中，AB=5，AC=12，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-275","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","21√3/2","21√3/2","21√3/2","标准答案 21√3/2 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0275：填空：在三角形 ABC 中，AB=3，AC=14，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-276","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","35√3/2","35√3/2","35√3/2","标准答案 35√3/2 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0276：解答：在三角形 ABC 中，AB=10，AC=7，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-277","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","73","73","73","标准答案 73 与独立计算结果一致，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0277：选择：在三角形 ABC 中，AB=9，AC=8，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-278","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","18√3","18√3","18√3","标准答案 18√3 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0278：填空：在三角形 ABC 中，AB=9，AC=8，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-279","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","45√3","45√3","45√3","标准答案 45√3 与独立计算结果一致，acceptedAnswers 包含该值。","无需修改；进入人工抽样复核即可。","high","V4修复变式0279：解答：在三角形 ABC 中，AB=9，AC=20，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-280","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","192","192","192","标准答案 192 与独立计算结果一致，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0280：选择：在三角形 ABC 中，AB=8，AC=16，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-281","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","15√3","15√3","15√3","标准答案 15√3 与独立计算一致，acceptedAnswers 包含 15√3，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0281：填空：在三角形 ABC 中，AB=4，AC=15，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-282","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","45√3/2","45√3/2","45√3/2","标准答案 45√3/2 与独立计算一致，acceptedAnswers 包含 45√3/2，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0282：解答：在三角形 ABC 中，AB=10，AC=9，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-283","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","21","21","21","标准答案 21 与独立计算一致，acceptedAnswers 包含 21，解析正确，且只有一个正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0283：选择：在三角形 ABC 中，AB=4，AC=5，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-284","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","21√3/2","21√3/2","21√3/2","标准答案 21√3/2 与独立计算一致，acceptedAnswers 包含 21√3/2，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0284：填空：在三角形 ABC 中，AB=3，AC=14，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-285","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","9√3","9√3","9√3","标准答案 9√3 与独立计算一致，acceptedAnswers 包含 9√3，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0285：解答：在三角形 ABC 中，AB=6，AC=6，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-286","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","133","133","133","标准答案 133 与独立计算一致，acceptedAnswers 包含 133，解析正确，且只有一个正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0286：选择：在三角形 ABC 中，AB=9，AC=13，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-287","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","17√3/2","17√3/2","17√3/2","标准答案 17√3/2 与独立计算一致，acceptedAnswers 包含 17√3/2，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0287：填空：在三角形 ABC 中，AB=2，AC=17，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-288","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","28√3","28√3","28√3","标准答案 28√3 与独立计算一致，acceptedAnswers 包含 28√3，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0288：解答：在三角形 ABC 中，AB=7，AC=16，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-289","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","169","169","169","标准答案 169 与独立计算一致，acceptedAnswers 包含 169，解析正确，且只有一个正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0289：选择：在三角形 ABC 中，AB=7，AC=15，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-290","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","45√3","45√3","45√3","标准答案 45√3 与独立计算一致，acceptedAnswers 包含 45√3，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0290：填空：在三角形 ABC 中，AB=9，AC=20，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-291","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","8√3","8√3","8√3","标准答案 8√3 与独立计算一致，acceptedAnswers 包含 8√3，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0291：解答：在三角形 ABC 中，AB=2，AC=16，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-292","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","229","229","229","标准答案 229 与独立计算一致，acceptedAnswers 包含 229，解析正确，且只有一个正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0292：选择：在三角形 ABC 中，AB=5，AC=17，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-293","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","3√3","3√3","3√3","标准答案 3√3 与独立计算一致，acceptedAnswers 包含 3√3，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0293：填空：在三角形 ABC 中，AB=2，AC=6，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-294","hjb-v4-remediated","S4","必修 第二册","三角","三角","short-answer","Core","pass","true","true","none","","","6√3","6√3","6√3","标准答案 6√3 与独立计算一致，acceptedAnswers 包含 6√3，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0294：解答：在三角形 ABC 中，AB=3，AC=8，且 ∠A=60°。求 △ABC 的面积。"
"hjb-high-ds-v4-s4-295","hjb-v4-remediated","S4","必修 第二册","三角","三角","multiple-choice","Challenge","pass","true","true","none","","","196","196","196","标准答案 196 与独立计算一致，acceptedAnswers 包含 196，解析正确，且只有一个正确选项。","无需修改；进入人工抽样复核即可。","high","V4修复变式0295：选择：在三角形 ABC 中，AB=6，AC=16，且 ∠A=60°。求 BC²。"
"hjb-high-ds-v4-s4-296","hjb-v4-remediated","S4","必修 第二册","三角","三角","fill-in","Foundation","pass","true","true","none","","","18√3","18√3","18√3","标准答案 18√3 与独立计算一致，acceptedAnswers 包含 18√3，解析正确。","无需修改；进入人工抽样复核即可。","high","V4修复变式0296：填空：在三角形 ABC 中，AB=8，AC=9，且 ∠A=60°。求 △ABC 的面积。"
