id,grade,semester,type,difficulty,topicId,topicTitleZhHans,volume,chapter,status,severity,confidence,sourceStage,solvableStatus,ragFitStatus,answerMatchStatus,explanationMatchStatus,mcUniquenessStatus,independentAnswer,correctedAnswer,issueTags,qaOutputConcernTags,rationaleZhHans,answer,acceptedAnswers,stageASolvableStatus,stageASeverity,stageAIndependentAnswer,stageBAnswerMatchStatus,stageBExplanationMatchStatus,stageBMcUniquenessStatus,stageBCorrectedAnswer,stageCSeverity,promptZhHans
bnu-high-ds-v1-s6-222,S6,upper,fill-in,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,fail,pass,fail,fail,not_applicable,题目条件矛盾，无法求解,题目条件矛盾，无法求解,math_error|unsolvable|missing_condition,,由等差数列性质 a3+a7=2a5=20 得 a5=10，与已知 a5=9 矛盾，题目条件冲突，无法求解。存储答案 682 基于错误假设，应判定为不可解。,682,682,pass,none,62,fail,fail,not_applicable,题目条件矛盾，无法求解,blocker,在等差数列 {a_n} 中，已知 a_3 + a_7 = 20，且 a_5 = 9。设数列 {b_n} 满足 b_n = 2^{a_n}，则数列 {b_n} 的前 5 项和为 ______。
bnu-high-ds-v1-s6-223,S6,upper,multiple-choice,Core,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,fail,C,A和C均正确，但单选题需唯一答案，题目有缺陷,ambiguous_mc|bad_options|answer_mismatch,,由S_n=n^2+2n得a_n=2n+1 (n≥2)，a1=3符合，故C正确。数列是等差数列，公差为2，A也正确。单选题存在两个正确选项，违反唯一性，题目有缺陷。存储答案仅选C不完整。,C. a_n = 2n + 1,C. a_n = 2n + 1,pass,none,C,fail,fail,fail,A和C均正确，但单选题需唯一答案，题目有缺陷,blocker,已知数列 {a_n} 的前 n 项和 S_n = n^2 + 2n，则下列说法正确的是（　）
bnu-high-ds-v1-s6-224,S6,upper,short-answer,Challenge,bnu-high-s6-数列,数列,选择性必修 第二册,数列,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"(1) a2=2, a3=2, a4=2。 (2) 猜想a_n=2，用数学归纳法证明。",,,,存储答案与独立解一致，解析正确计算并归纳证明。,"(1) a_2=2, a_3=2, a_4=2；(2) 猜想 a_n=2，证明：① n=1 时成立；② 假设 n=k 时 a_k=2，则 a_{k+1}=2^2-2·2+2=2，即 n=k+1 时成立。由①②知对一切正整数 n，a_n=2。","(1) a_2=2, a_3=2, a_4=2；(2) 猜想 a_n=2，证明：① n=1 时成立；② 假设 n=k 时 a_k=2，则 a_{k+1}=2^2-2·2+2=2，即 n=k+1 时成立。由①②知对一切正整数 n，a_n=2。 | (1)a_2=2,a_3=2,a_4=2；(2)猜想a_n=2，证明：①n=1时成立；②假设n=k时a_k=2，则a_{k+1}=2^2-2·2+2=2，即n=k+1时成立。由①②知对一切正整数n，a_n=2。",pass,none,"(1) a2=2, a3=2, a4=2。 (2) 猜想a_n=2，用数学归纳法证明。",pass,pass,not_applicable,,,"已知数列 {a_n} 满足 a_1 = 2，a_{n+1} = a_n^2 - 2a_n + 2。\n(1) 求 a_2, a_3, a_4；\n(2) 猜想数列 {a_n} 的通项公式，并用数学归纳法证明你的猜想。"
bnu-high-ds-v1-s6-225,S6,upper,fill-in,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,3,,,,存储答案3与独立解一致，解析推导正确，无问题。,3,3,pass,none,3,pass,pass,not_applicable,,,"已知等比数列 {a_n} 的各项均为正数，且 3a_1, (1/2)a_3, 2a_2 成等差数列，则数列 {a_n} 的公比为 ______。"
bnu-high-ds-v1-s6-226,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,pass,B,,,,存储答案B与独立解一致，解析正确，选项唯一。,"B. (0, 2)","B. (0, 2)",pass,none,B,pass,pass,pass,,,函数 f(x) = x^3 - 3x^2 + 1 的单调递减区间是（　）
bnu-high-ds-v1-s6-227,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,a ≤ 1,,,,存储答案a≤1与独立解一致，解析正确。,a ≤ 1,a ≤ 1 | a<=1,pass,none,a ≤ 1,pass,pass,not_applicable,,,"已知函数 f(x) = e^x - ax 在区间 [0, +∞) 上单调递增，求实数 a 的取值范围。"
bnu-high-ds-v1-s6-228,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,y = -2,,,,存储答案y=-2与独立解一致，解析正确。,y = -2,y = -2 | y=-2,pass,none,y = -2,pass,pass,not_applicable,,,"曲线 y = x^3 - 3x 在点 (1, -2) 处的切线方程为 ______。"
bnu-high-ds-v1-s6-229,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,pass,B,,,,存储答案B与独立解一致，解析正确，选项唯一。,B. 1,B. 1,pass,none,B,pass,pass,pass,,,函数 f(x) = x^2 - 2ln x 的极小值为（　）
bnu-high-ds-v1-s6-230,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"a=-3, b=-9, c=2",,,,"存储答案a=-3,b=-9,c=2与独立解一致，解析正确。","a = -3, b = -9, c = 2","a = -3, b = -9, c = 2 | a=-3,b=-9,c=2",pass,none,"a=-3, b=-9, c=2",pass,pass,not_applicable,,,"已知函数 f(x) = x^3 + ax^2 + bx + c 在 x = -1 处取得极大值 7，在 x = 3 处取得极小值，求 a, b, c 的值。"
bnu-high-ds-v1-s6-231,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,32,,,,存储答案32与独立解一致，解析正确。,32,32,pass,none,32,pass,pass,not_applicable,,,"已知函数 f(x) = x^3 - 3x^2 - 9x + 5 在闭区间 [-2, 4] 上的最大值为 M，最小值为 m，则 M - m = ______。"
bnu-high-ds-v1-s6-232,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,stage-c,pass,pass,fail,fail,fail,B,B,math_error|answer_mismatch|ambiguous_mc|explanation_contradiction,,"函数f(x)=x^3-3x+1，f'(x)=3x^2-3=3(x-1)(x+1)。令f'(x)<0得-1<x<1，单调递减区间为(-1,1)，对应选项B。存储答案[-1,1]错误，且解析中令f'(x)≤0包含端点，但选项B为开区间，导致答案与选项不匹配，且解析与正确解法矛盾。题目选项同时存在开区间和闭区间，造成歧义，但根据导数与单调性的标准定义，单调区间通常写开区间，因此唯一正确选项为B。","[-1, 1]","[-1, 1]",pass,none,B,fail,fail,fail,B,blocker,函数 f(x) = x^3 - 3x + 1 的单调递减区间是（ ）。
bnu-high-ds-v1-s6-233,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"a=0, b=-12, c=4",,,,"存储答案与独立解一致，解析正确推导出a=0, b=-12, c=4。","a=0, b=-12, c=4","a=0, b=-12, c=4 | a=0,b=-12,c=4",pass,none,"a=0, b=-12, c=4",pass,pass,not_applicable,,,"已知函数 f(x) = x^3 + ax^2 + bx + c 在 x = -2 处取得极大值，在 x = 2 处取得极小值，且 f(-2) = 20，f(2) = -12。求 a, b, c 的值。"
bnu-high-ds-v1-s6-234,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,y = 9x - 16,,,,存储答案与独立解一致，解析正确求得切线方程y=9x-16。,y = 9x - 16,y = 9x - 16 | y=9x-16,pass,none,y = 9x - 16,pass,pass,not_applicable,,,"曲线 y = x^3 - 3x 在点 (2, 2) 处的切线方程为 ______。"
bnu-high-ds-v1-s6-235,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,pass,2,,,,存储答案与独立解一致，解析正确计算最大值为2，选项唯一。,2,2,pass,none,2,pass,pass,pass,,,"函数 f(x) = x^3 - 3x^2 + 2 在区间 [-1, 3] 上的最大值是（ ）。"
bnu-high-ds-v1-s6-236,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,162 m²,,,,存储答案与独立解一致，解析正确求得最大面积162平方米。,162 平方米,162 平方米 | 162 | 162m²,pass,none,162 m²,pass,pass,not_applicable,,,用总长为 36 m 的篱笆围成一个矩形场地，一边靠墙（墙足够长），另外三边用篱笆。求矩形场地的最大面积。
bnu-high-ds-v1-s6-237,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,a ≤ 5/4,,,,存储答案与独立解一致，解析正确推导出a≤5/4。,a ≤ 5/4,"a ≤ 5/4 | a≤5/4 | (-∞, 5/4]",pass,none,a ≤ 5/4,pass,pass,not_applicable,,,"若函数 f(x) = x^3 - 3ax^2 + 3x + 1 在区间 (2, 3) 上单调递增，则实数 a 的取值范围是 ______。"
bnu-high-ds-v1-s6-238,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,pass,32,,,,存储答案与独立解一致，解析正确计算极值差为32，选项唯一。,32,32,pass,none,32,pass,pass,pass,,,函数 f(x) = x^3 - 3x^2 - 9x + 5 的极大值与极小值之差为（ ）。
bnu-high-ds-v1-s6-239,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,a = e - 1,a = e - 1,math_error|answer_mismatch|explanation_contradiction,,题目可解，独立求解得 a = e - 1。存储答案 a = 1 错误，解析中 a > 1 时解得 a = 1 矛盾，且未考虑 a = e - 1 的情况，导致答案与解释均不匹配。,a = 1,a = 1 | a=1 | 1,pass,none,a = e - 1,fail,fail,not_applicable,a = e - 1,blocker,"已知函数 f(x) = e^x - ax 在区间 [0, +∞) 上的最小值为 1，求实数 a 的值。"
bnu-high-ds-v1-s6-240,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,0 < k < 4,,,,存储答案与独立解一致，解析正确得出0<k<4。,0 < k < 4,"0 < k < 4 | (0, 4) | 0<k<4",pass,none,0 < k < 4,pass,pass,not_applicable,,,设函数 f(x) = x^3 - 3x + 2，若关于 x 的方程 f(x) = k 有三个不同的实数根，则实数 k 的取值范围是 ______。
bnu-high-ds-v1-s6-241,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,stage-c,fail,pass,fail,fail,fail,D,D,math_error|answer_mismatch|explanation_contradiction|ambiguous_mc|bad_options,,函数 f(x)=x³-3x²+2，求导得 f'(x)=3x²-6x，f'(1)=-3≠0，故 x=1 不是极值点。选项 D 声称 f'(1)=0，与事实矛盾，导致无正确选项，题目不可解。存储答案与解析均错误。,f'(1) = 0，且 x = 1 不是 f(x) 的极值点,f'(1) = 0，且 x = 1 不是 f(x) 的极值点,pass,none,D,fail,fail,fail,D,blocker,已知函数 f(x) = x³ - 3x² + 2，其导函数为 f'(x)。下列说法正确的是：
bnu-high-ds-v1-s6-242,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"a=0, b=-3",,,,"存储答案 a=0, b=-3 与 Stage A 独立解一致，解析正确。","a = 0, b = -3","a = 0, b = -3 | a=0,b=-3 | a=0，b=-3",pass,none,"a=0, b=-3",pass,pass,not_applicable,,,已知函数 f(x) = x³ + ax² + bx + 1 在 x = 1 处取得极小值，且 f'(0) = -3。求 a 和 b 的值。
bnu-high-ds-v1-s6-243,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,2,,,,存储答案 2 与 Stage A 独立解一致，解析正确。,2,2,pass,none,2,pass,pass,not_applicable,,,"函数 f(x) = x³ - 3x 在区间 [-2, 2] 上的最大值是 ______。"
bnu-high-ds-v1-s6-244,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,pass,A,,,,存储答案 y=-2 与 Stage A 独立解一致，解析正确。,y = -2,y = -2,pass,none,A,pass,pass,pass,,,"曲线 y = x³ - 3x 在点 (1, -2) 处的切线方程是："
bnu-high-ds-v1-s6-245,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,长 6 m，宽 3 m，最大面积 18 m²,,,,存储答案与 Stage A 独立解一致，解析正确。,长为6 m，宽为3 m，最大面积为18 m²,长为6 m，宽为3 m，最大面积为18 m² | 长6m，宽3m，面积18m² | 长6米，宽3米，最大面积18平方米,pass,none,长 6 m，宽 3 m，最大面积 18 m²,pass,pass,not_applicable,,,用总长为 12 m 的篱笆围成一个矩形场地，一边靠墙（墙足够长），如何设计长和宽才能使场地面积最大？求出最大面积。
bnu-high-ds-v1-s6-246,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"(1, +∞)",,,,"存储答案 (1,+∞) 与 Stage A 独立解一致，解析正确。","(1, +∞)","(1, +∞) | (1,+∞) | x>1",pass,none,"(1, +∞)",pass,pass,not_applicable,,,函数 f(x) = x² - 2ln x 的单调递增区间是 ______。
bnu-high-ds-v1-s6-247,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,pass,B,,,,存储答案 x=3 与 Stage A 独立解一致，解析正确。,x = 3,x = 3,pass,none,B,pass,pass,pass,,,函数 f(x) = x³ - 3x² - 9x + 5 的极小值点是：
bnu-high-ds-v1-s6-248,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"[-3, 3]",,,,"存储答案 [-3,3] 与 Stage A 独立解一致，解析正确。","[-3, 3]","[-3, 3] | -3≤a≤3 | a∈[-3,3]",pass,none,"[-3, 3]",pass,pass,not_applicable,,,已知函数 f(x) = x³ - ax² + 3x 在 R 上单调递增，求实数 a 的取值范围。
bnu-high-ds-v1-s6-249,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,5,,,,存储答案5与独立解一致，解析正确。,5,5,pass,none,5,pass,pass,not_applicable,,,"曲线 y = x³ + 2x 在点 (1, 3) 处的切线斜率为 ______。"
bnu-high-ds-v1-s6-250,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,pass,4,,,,存储答案4与独立解一致，解析正确，选项唯一。,4,4,pass,none,4,pass,pass,pass,,,"设函数 f(x) = x³ - 3x，其在区间 [-2, 2] 上的最大值与最小值之差为："
bnu-high-ds-v1-s6-251,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,a=1,,,,存储答案1与独立解一致，解析正确。,1,1,pass,none,a=1,pass,pass,not_applicable,,,"已知函数 \(f(x) = \ln x - ax + 1\)，其中 \(a > 0\)。若 \(f(x)\) 在区间 \([1, e]\) 上的最大值为 \(0\)，求实数 \(a\) 的值。"
bnu-high-ds-v1-s6-252,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,\frac{128}{9},\frac{128}{9},math_error|answer_mismatch|explanation_contradiction,overlong_rationale,导数计算正确，切线方程为 y=9x-16，截距分别为 16/9 和 -16，三角形面积应为 1/2 × (16/9) × 16 = 128/9。提供的答案 8/9 错误，且解析中计算过程得出 128/9 却给出错误答案，自相矛盾。,\frac{8}{9},\frac{8}{9} | 8/9,pass,none,4/9,fail,fail,not_applicable,\frac{128}{9},blocker,"曲线 \(y = x^3 - 3x\) 在点 \((2, 2)\) 处的切线与坐标轴围成的三角形面积为 ______。"
bnu-high-ds-v1-s6-253,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-c,pass,pass,pass,pass,pass,"(-1, 3)",,,,"函数可解，导数 f'(x)=3(x-3)(x+1)，递减区间为 (-1,3)。选项 A 正确且唯一，解析一致，无争议。","(-1, 3)","(-1, 3)",pass,none,"(-1, 3)",pass,pass,pass,,none,函数 \(f(x) = x^3 - 3x^2 - 9x + 5\) 的单调递减区间是
bnu-high-ds-v1-s6-254,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,最大值为 13/6，最小值为 -7/3,最大值为 \frac{13}{6}，最小值为 -\frac{7}{3},math_error|answer_mismatch|explanation_contradiction,,"函数在区间[-2,3]上的最大值为13/6，最小值为-7/3。存储答案最大值13/3错误，且解析中计算f(-1)=13/6却得出13/3，自相矛盾。",最大值为 \frac{13}{3}，最小值为 -\frac{7}{3},最大值为 \frac{13}{3}，最小值为 -\frac{7}{3} | 最大值13/3，最小值-7/3,pass,none,最大值为 7/3，最小值为 -7/3,fail,fail,not_applicable,最大值为 \frac{13}{6}，最小值为 -\frac{7}{3},blocker,"求函数 \(f(x) = \frac{1}{3}x^3 - \frac{1}{2}x^2 - 2x + 1\) 在区间 \([-2, 3]\) 上的最大值与最小值。"
bnu-high-ds-v1-s6-255,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,warn,minor,high,stage-c,pass,pass,pass,weak,not_applicable,-7,,explanation_contradiction,status_rationale_tension,"题目可解，答案-7正确，符合教材范围。解析中错误声称a=4,b=-11时x=1不是极值点，与最终结论矛盾，但未影响答案正确性，故标记为解释瑕疵。",-7,-7,pass,none,-7,pass,weak,not_applicable,,minor,若函数 \(f(x) = x^3 + ax^2 + bx + a^2\) 在 \(x = 1\) 处取得极值 \(10\)，则 \(a + b =\) ______。
bnu-high-ds-v1-s6-256,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,pass,y = 2x + 1,,,,存储答案y=2x+1与独立解一致，解析正确，选项唯一。,y = 2x + 1,y = 2x + 1,pass,none,y = 2x + 1,pass,pass,pass,,,"曲线 \(y = e^x + x\) 在点 \((0, 1)\) 处的切线方程为"
bnu-high-ds-v1-s6-257,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,m = 15,m = 15,math_error|answer_mismatch|explanation_contradiction,,"函数f(x)=x^3-3x^2-9x+m在[-2,2]上最小值为-7，求导得f'(x)=3(x-3)(x+1)，驻点x=-1。计算f(-2)=m-2，f(-1)=m+5，f(2)=m-22，最小值为m-22=-7，解得m=15。原答案3错误，解析中也指出错误但未修正，答案与解析矛盾。",3,3,pass,none,m = 5,fail,fail,not_applicable,m = 15,blocker,"已知函数 \(f(x) = x^3 - 3x^2 - 9x + m\) 在区间 \([-2, 2]\) 上的最小值为 \(-7\)，求实数 \(m\) 的值。"
bnu-high-ds-v1-s6-258,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,18,,,,答案18与独立解一致，解析正确。,18,18,pass,none,18,pass,pass,not_applicable,,,"函数 \(f(x) = x^3 - 3x\) 在区间 \([0, 3]\) 上的最大值为 ______。"
bnu-high-ds-v1-s6-259,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,pass,"(0, 1)",,,,"答案(0,1)与独立解一致，解析正确，选项唯一。","(0, 1)","(0, 1)",pass,none,"(0, 1)",pass,pass,pass,,,函数 \(f(x) = \ln x - x\) 的单调递增区间是
bnu-high-ds-v1-s6-260,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,最大值为11，最小值为2,,,,答案与独立解一致，解析正确。,最大值为 11，最小值为 2,最大值为 11，最小值为 2 | 最大值11，最小值2,pass,none,最大值为11，最小值为2,pass,pass,not_applicable,,,"求函数 \(f(x) = x^4 - 2x^2 + 3\) 在区间 \([-2, 2]\) 上的最大值与最小值。"
bnu-high-ds-v1-s6-261,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,a = 10,a = 10,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合教材范围。独立求解得 a=10，但存储答案为 2，解析虽推导出 a=10 却与答案矛盾，属于严重答案错误和解释矛盾。,2,2,pass,none,a = 10,fail,fail,not_applicable,a = 10,blocker,"已知函数 f(x) = x^3 - 3x^2 + a 在区间 [-1, 3] 上的最大值为 10，求实数 a 的值。"
bnu-high-ds-v1-s6-262,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-c,pass,pass,pass,pass,pass,"(-1, 1)",,,,"函数可解，导数计算正确，单调递减区间为(-1,1)，与选项B一致，解析无误，选项唯一，无任何问题。","(-1, 1)","(-1, 1)",pass,none,"(-1, 1)",pass,pass,pass,,none,函数 f(x) = x^3 - 3x 的单调递减区间是？
bnu-high-ds-v1-s6-263,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,"a = -3, b = -9, c = 0","a = -3, b = -9, c = 0",math_error|answer_mismatch|explanation_contradiction,,"题目可解，符合教材范围。独立求解得 a=-3, b=-9, c=0，但存储答案 c=2，解析中代入 f(-1) 计算错误，导致答案不匹配，属于严重数学错误。","a=-3, b=-9, c=2","a=-3, b=-9, c=2 | a=-3,b=-9,c=2",pass,none,"a = -3, b = -9, c = 0",fail,fail,not_applicable,"a = -3, b = -9, c = 0",blocker,"已知函数 f(x) = x^3 + ax^2 + bx + c 在 x = -1 处取得极大值 5，在 x = 3 处取得极小值，求 a, b, c 的值。"
bnu-high-ds-v1-s6-264,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,0,0,math_error|answer_mismatch|explanation_contradiction,,题目可解，导数计算正确得k=-1，b=1，k+b=0。但存储答案为-1，与正确结果0不符，解析虽得出0却答案字段错误，属于答案错误和解释矛盾，严重性为blocker。,-1,-1,pass,none,0,fail,fail,not_applicable,0,blocker,"曲线 y = x^3 - 2x^2 + 1 在点 (1, 0) 处的切线方程为 y = kx + b，则 k + b = ______。"
bnu-high-ds-v1-s6-265,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,pass,1,,,,存储答案1与独立解一致，解析正确，选项唯一。,1,1,pass,none,1,pass,pass,pass,,,"函数 f(x) = x^3 - 6x^2 + 9x + 1 在区间 [0, 4] 上的最小值是？"
bnu-high-ds-v1-s6-266,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,长 10 m，宽 5 m，最大面积 50 m²,,,,存储答案与独立解一致，解析正确。,长为10 m，宽为5 m，最大面积为50 m²,长为10 m，宽为5 m，最大面积为50 m² | 长10米，宽5米，最大面积50平方米,pass,none,长 10 m，宽 5 m，最大面积 50 m²,pass,pass,not_applicable,,,用总长为 20 m 的篱笆围成一个矩形场地，一边靠墙（墙足够长），如何设计长和宽才能使场地面积最大？最大面积是多少？
bnu-high-ds-v1-s6-267,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"[-3, 3]",,,,"存储答案[-3,3]与独立解一致，解析正确。","[-3, 3]","[-3, 3] | [-3,3]",pass,none,"[-3, 3]",pass,pass,not_applicable,,,若函数 f(x) = x^3 + ax^2 + 3x + 1 在 R 上单调递增，则实数 a 的取值范围是 ______。
bnu-high-ds-v1-s6-268,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,pass,32,,,,存储答案32与独立解一致，解析正确，选项唯一。,32,32,pass,none,32,pass,pass,pass,,,函数 f(x) = x^3 - 3x^2 - 9x + 5 的极大值与极小值之差为？
bnu-high-ds-v1-s6-269,S6,upper,short-answer,Challenge,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,a = 15,a = 15,math_error|answer_mismatch|explanation_contradiction,,题目可解，独立求解得 a=15。存储答案为 a=7，与正确解不符。解析过程正确得出 a=15，但最终答案写为 7，存在数学错误和解释矛盾。,a = 7,a = 7 | a=7 | 7,pass,none,a = 15,fail,fail,not_applicable,a = 15,blocker,"已知函数 f(x) = x^3 - 3x^2 - 9x + a 在区间 [-2, 4] 上的最大值为 20，求 a 的值。"
bnu-high-ds-v1-s6-270,S6,upper,fill-in,Exam,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,1,,,,存储答案1与独立解一致，解析正确。,1,1,pass,none,1,pass,pass,not_applicable,,,"曲线 y = x^3 + ax + b 在点 (1, 2) 处的切线斜率为 4，则 a + b = ______。"
bnu-high-ds-v1-s6-271,S6,upper,multiple-choice,Core,bnu-high-s6-导数及其应用,导数及其应用,选择性必修 第二册,导数及其应用,pass,none,high,stage-b,pass,pass,pass,pass,pass,y = 0,,,,存储答案y=0与独立解一致，解析正确，选项唯一。,y = 0,y = 0,pass,none,y = 0,pass,pass,pass,,,"已知函数 f(x) = x^3 - 3x + 2，则曲线 y = f(x) 在点 (1, f(1)) 处的切线方程为（ ）"
