id,grade,semester,type,difficulty,topicId,topicTitleZhHans,volume,chapter,status,severity,confidence,sourceStage,solvableStatus,ragFitStatus,answerMatchStatus,explanationMatchStatus,mcUniquenessStatus,independentAnswer,correctedAnswer,issueTags,qaOutputConcernTags,rationaleZhHans,answer,acceptedAnswers,stageASolvableStatus,stageASeverity,stageAIndependentAnswer,stageBAnswerMatchStatus,stageBExplanationMatchStatus,stageBMcUniquenessStatus,stageBCorrectedAnswer,stageCSeverity,promptZhHans
bnu-high-ds-v1-s5-485,S5,lower,multiple-choice,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,warn,minor,high,stage-c,pass,pass,pass,weak,pass,D,,explanation_contradiction,,题目可解，选项D正确。解析中称“ε的方差小说明拟合好”与独立解认为C错误存在轻微矛盾，但未影响最终答案，故标记为weak。,b 的符号决定了 x 与 y 相关的方向,b 的符号决定了 x 与 y 相关的方向,pass,none,D,pass,weak,pass,,minor,对于线性回归模型 y = a + bx + ε，其中 ε 是随机误差。以下说法正确的是：
bnu-high-ds-v1-s5-488,S5,lower,short-answer,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,(1) r ≈ 0.99；(2) y = -20.91 + 0.82x；(3) 40.59万件,(1) r ≈ 0.99；(2) y = -20.91 + 0.82x；(3) 40.59万件,math_error|answer_mismatch,,独立计算得回归系数b≈0.818，a≈-20.91，预测值40.59；存储答案b=0.80，a=-19.60，预测40.40，存在计算错误，答案不匹配，需修正。,（1）r ≈ 0.99；（2）y = 0.80x - 19.60；（3）40.40万件,（1）r ≈ 0.99；（2）y = 0.80x - 19.60；（3）40.40万件,pass,none,(1) r ≈ 0.99；(2) y = -20.91 + 0.82x；(3) 40.59万件,fail,fail,not_applicable,（1）r ≈ 0.99；（2）y = -20.91 + 0.82x；（3）40.59万件,blocker,"某地区10年间的人口数量 x（万人）与某种商品年销售量 y（万件）的数据如下表：\n\n年份   1   2   3   4   5   6   7   8   9  10\nx     50  52  55  58  60  63  65  68  70  72\ny     20  22  24  26  28  30  32  34  36  38\n\n（1）计算相关系数 r（精确到0.01）；\n（2）建立 y 关于 x 的线性回归方程（系数精确到0.01）；\n（3）若第11年人口数量预计达到75万人，预测该商品年销售量。"
bnu-high-ds-v1-s5-492,S5,lower,short-answer,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,y = -1.00 + 0.60x,y = -1.00 + 0.60x,math_error|answer_mismatch|explanation_contradiction,,"题目可解，回归方程应为 y = -1.00 + 0.60x。存储答案 y = 0.45x + 1.25 错误，且与解析中 b=0.6, a=-1 矛盾，属于严重错误。",y = 0.45x + 1.25,y = 0.45x + 1.25,pass,none,y = -1.00 + 0.60x,fail,fail,not_applicable,y = -1.00 + 0.60x,blocker,为了解某地区居民月收入 x（千元）与月消费支出 y（千元）的关系，随机抽取了8户家庭，算得：∑x=120，∑y=64，∑x²=2000，∑xy=1080。求 y 关于 x 的线性回归方程（系数保留两位小数）。
bnu-high-ds-v1-s5-493,S5,lower,multiple-choice,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,fail,major,high,stage-c,pass,pass,pass,fail,pass,A,,explanation_contradiction,status_rationale_tension,题目可解，χ²≈12.5>6.635，在0.01水平下拒绝独立性，有99%把握认为有关，选项A正确。解析称“选项A错误”与答案矛盾，且提及无关的回归计算错误，解释严重不一致。,在犯错误的概率不超过0.05的前提下，可以认为X与Y有关,在犯错误的概率不超过0.05的前提下，可以认为X与Y有关,pass,none,A,pass,fail,pass,,major,"对两个分类变量 X 和 Y 进行独立性检验，随机调查了200人，得到如下2×2列联表：\n\n|       | Y=0 | Y=1 | 总计 |\n|-------|-----|-----|------|\n| X=0   | 50  | 30  | 80   |\n| X=1   | 40  | 80  | 120  |\n| 总计  | 90  | 110 | 200  |\n\n若计算得 χ² ≈ 12.5，则下列结论正确的是（参考值：χ²_{0.05}(1)=3.841，χ²_{0.01}(1)=6.635）："
bnu-high-ds-v1-s5-494,S5,lower,short-answer,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,（1）3/5；（2）y = 2.5x - 2.5；（3）可靠,（1）3/5；（2）y = 2.5x - 2.5；（3）可靠,math_error|answer_mismatch|explanation_contradiction,,题目可解，答案匹配，但解析中回归方程截距计算错误（a=-3应为-2.5），导致解析与答案矛盾，且预测值随之错误，属于严重数学错误。,（1）3/5；（2）y = 2.5x - 2.5；（3）可靠,（1）3/5；（2）y = 2.5x - 2.5；（3）可靠,pass,none,（1）3/5；（2）y=2.5x-2.5；（3）可靠,fail,fail,not_applicable,（1）3/5；（2）y = 2.5x - 2.5；（3）可靠,blocker,"某农科所对冬季昼夜温差大小与某反季节大豆新品种发芽多少之间的关系进行分析研究，他们记录了12月1日至12月5日的昼夜温差与实验室每天每100颗种子中的发芽数，得到如下数据：\n\n| 日期       | 12月1日 | 12月2日 | 12月3日 | 12月4日 | 12月5日 |\n|------------|---------|---------|---------|---------|---------|\n| 温差 x(℃) | 10      | 11      | 13      | 12      | 8       |\n| 发芽数 y(颗) | 23      | 25      | 30      | 26      | 16      |\n\n该农科所确定的研究方案是：先从这五组数据中选取2组，用剩下的3组数据求线性回归方程，再对被选取的2组数据进行检验。\n（1）求选取的2组数据恰好是不相邻两天数据的概率；\n（2）若选取的是12月1日与12月5日的两组数据，请根据12月2日至12月4日的数据，求出 y 关于 x 的线性回归方程 y = bx + a；\n（3）若由线性回归方程得到的估计数据与所选出的检验数据的误差均不超过2颗，则认为得到的线性回归方程是可靠的，试问（2）中所得的线性回归方程是否可靠？"
bnu-high-ds-v1-s5-496,S5,lower,short-answer,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,（2）y = 0.67x + 54.9；（3）约101.8分钟,（2）y = 0.67x + 54.9；（3）约101.8分钟,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合BNU教材范围。但提供的答案和解析存在计算错误：解析中b=0.7、a=54，预测值103，与正确结果b=0.67、a=54.9、预测值101.8不一致，属于数学错误和答案不匹配，严重性为阻断。,（2）y = 0.67x + 54.9；（3）约101.8分钟,（2）y = 0.67x + 54.9；（3）约101.8分钟,pass,none,（1）散点图略；（2）y=0.67x+54.9；（3）约101.8分钟,fail,fail,not_applicable,（2）y = 0.67x + 54.9；（3）约101.8分钟,blocker,"某车间为了规定工时定额，需要确定加工零件所花费的时间，为此进行了5次试验，收集数据如下：\n\n| 零件数 x (个) | 10 | 20 | 30 | 40 | 50 |\n|---------------|----|----|----|----|----|\n| 加工时间 y (分钟) | 62 | 68 | 75 | 81 | 89 |\n\n（1）画出散点图（文字描述：以零件数为横轴，加工时间为纵轴，描出5个点，大致呈线性趋势）；\n（2）求 y 关于 x 的线性回归方程；\n（3）若加工70个零件，预测需要多少分钟？"
bnu-high-ds-v1-s5-497,S5,lower,multiple-choice,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,fail,blocker,high,stage-c,fail,pass,fail,fail,fail,B,,ambiguous_mc|bad_options|explanation_contradiction,,选项B和C均正确，但题目为单选题，存在多个正确选项，违反唯一解原则；解析未指出此问题，且存储答案仅选B，与数学事实矛盾。,"回归直线 y = bx + a 一定经过点 (x̄, ȳ)","回归直线 y = bx + a 一定经过点 (x̄, ȳ)",pass,blocker,B,fail,fail,fail,,blocker,对于给定的两个变量的统计数据，下列说法正确的是：
bnu-high-ds-v1-s5-498,S5,lower,short-answer,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,warn,minor,high,stage-c,pass,pass,pass,weak,not_applicable,（1）有关系；（2）能,,accepted_answer_gap,status_rationale_tension,题目可解，符合BNU统计案例章节。答案正确，但解析中χ²≈11.538与独立解11.76存在计算精度差异，不影响结论，属轻微瑕疵。,（1）有关系；（2）能,（1）有关系；（2）能,pass,none,（1）有关系；（2）能,pass,weak,not_applicable,,minor,"某班主任对全班50名学生的学习积极性与参加课外活动的情况进行调查，得到如下2×2列联表：\n\n|           | 参加课外活动 | 不参加课外活动 | 总计 |\n|-----------|--------------|----------------|------|\n| 学习积极性高 | 18           | 7              | 25   |\n| 学习积极性不高 | 6            | 19             | 25   |\n| 总计      | 24           | 26             | 50   |\n\n（1）根据表中数据，计算学习积极性高与参加课外活动是否有关系？\n（2）能否在犯错误的概率不超过0.01的前提下认为学习积极性与参加课外活动有关？\n参考数据：P(χ²≥6.635)≈0.01，P(χ²≥3.841)≈0.05。"
bnu-high-ds-v1-s6-001,S6,upper,multiple-choice,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,fail,5 × 2^11 - 30,5 × 2^11 - 30,math_error|answer_mismatch|explanation_contradiction|ambiguous_mc,,题目可解，构造等比数列得b_n=5·2^{n-1}，前10项和S_10=5(2^10-1)=5×2^10-5，化简为5×2^11-30，对应选项B。存储答案5×2^10-30错误，解析计算得5×2^10-5却选A，自相矛盾，且选项无正确结果，导致单选题无唯一正确选项。,5 × 2^10 - 30,5 × 2^10 - 30,pass,none,5 × 2^11 - 30,fail,fail,fail,5 × 2^11 - 30,blocker,已知数列 {a_n} 满足 a_1 = 2，且对任意正整数 n，有 a_{n+1} = 2a_n + 3。设 b_n = a_n + 3，则数列 {b_n} 的前 10 项和 S_10 等于（ ）
bnu-high-ds-v1-s6-011,S6,upper,short-answer,Challenge,bnu-high-s6-数列,数列,选择性必修 第二册,数列,warn,minor,high,stage-c,pass,pass,pass,weak,not_applicable,a_n = 3^n - 2^n,,explanation_contradiction,status_rationale_tension,题目可解，答案正确，与教材范围匹配。但解析中除以2^{n+1}后累加过程有误，实际应除以3^{n+1}构造等比数列，解析方法存在矛盾，但最终答案正确，故标记为弱匹配。,a_n = 3^n - 2^n,a_n = 3^n - 2^n,pass,none,aₙ = 3ⁿ - 2ⁿ,pass,pass,not_applicable,,minor,已知数列 {a_n} 满足 a_1 = 1，且对任意正整数 n，有 a_{n+1} = 2a_n + 3^n。求数列 {a_n} 的通项公式。
bnu-high-ds-v1-s6-021,S6,upper,fill-in,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,b_n 是首项为 2、公比为 3 的等比数列；a_n=2·3^{n-1}+2n-1,a_n = (3^n + 4n - 3)/2,math_error|answer_mismatch|explanation_contradiction,,存储答案 a_n = 3^{n-1} + 2n - 1 错误，代入 n=2 得 6，但递推得 7。独立解为 a_n = 2·3^{n-1} + 2n - 1，但解析中构造等比数列过程有误，得出错误结果。正确通项为 a_n = (3^n + 4n - 3)/2。,a_n = 3^{n-1} + 2n - 1,a_n = 3^{n-1} + 2n - 1 | a_n=3^{n-1}+2n-1,pass,none,b_n 是首项为 2、公比为 3 的等比数列；a_n=2·3^{n-1}+2n-1,fail,fail,not_applicable,a_n = (3^n + 4n - 3)/2,blocker,已知数列 {a_n} 满足 a_1 = 2，且对于任意正整数 n，有 a_{n+1} = 3a_n - 4n + 5。设 b_n = a_n - 2n + 1，证明数列 {b_n} 是等比数列，并求 a_n 的通项公式。
bnu-high-ds-v1-s6-031,S6,upper,multiple-choice,Challenge,bnu-high-s6-数列,数列,选择性必修 第二册,数列,pass,none,high,stage-c,pass,pass,pass,pass,pass,2,,,,题目可解，由递推构造辅助数列 b_n = a_n + 3^n 得 b_{n+1} = 2b_n，公比为 2，选项唯一，答案与解析一致，无数学错误，符合教材要求。,2,2,pass,blocker,2,fail,fail,pass,,none,已知数列 {a_n} 满足 a_1 = 1，a_{n+1} = 2a_n + 3^n，n ∈ N*。设 b_n = a_n + 3^n，则数列 {b_n} 是等比数列，其公比为（ ）。
bnu-high-ds-v1-s6-042,S6,upper,fill-in,Core,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,fail,pass,fail,fail,not_applicable,,,math_error|unsolvable|explanation_contradiction,,题目条件矛盾：由等差数列性质 a3+a7=2a5=20 得 a5=10，与已知 a5=12 冲突，无法求解公差 d。解析自行修改条件，答案无效。,2,2,pass,none,2,fail,fail,not_applicable,1,blocker,在等差数列 {a_n} 中，已知 a_3 + a_7 = 20，a_5 = 12，则公差 d = ______。
bnu-high-ds-v1-s6-051,S6,upper,fill-in,Challenge,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,b_n = 3 - 2·(2/3)^{n-1},b_n = 3 - 2·(2/3)^{n-1},math_error|answer_mismatch|explanation_contradiction,,题目可解，符合BNU数列章节范围。独立求解得b_n=3-2·(2/3)^{n-1}，而存储答案b_n=n错误，解析推导过程有误且自相矛盾，导致答案不匹配。,b_n = n,b_n = n | b_n=n,pass,none,b_n = n,fail,fail,not_applicable,b_n = 3 - 2·(2/3)^{n-1},blocker,已知数列 {a_n} 满足 a_1 = 1，且对任意正整数 n，有 a_{n+1} = 2a_n + 3^n。记 b_n = a_n / 3^{n-1}。求数列 {b_n} 的通项公式。
bnu-high-ds-v1-s6-052,S6,upper,multiple-choice,Foundation,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,pass,2,2,math_error|explanation_contradiction,,题目可解，独立求解得 a₁=2。存储答案 3 错误，解析中方程组求解错误导致 a₁=3，与正确解矛盾。选项唯一，但答案不匹配，需修正为 2。,3,3,pass,none,2,fail,fail,pass,2,blocker,已知等差数列 {a_n} 的前 n 项和为 S_n，且 S_4 = 20，S_8 = 72。则 a_1 的值为（ ）
bnu-high-ds-v1-s6-053,S6,upper,short-answer,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,a_n = 2,a_n = 2,math_error|answer_mismatch|explanation_contradiction,,由递推得 a_{n+1}-1=(a_n-1)^2，令 b_n=a_n-1，则 b_{n+1}=b_n^2，b_1=1，故 b_n=1，a_n=2。存储答案 a_n=1+2^{2^{n-1}} 错误，解析自相矛盾。,a_n = 1 + 2^{2^{n-1}},a_n = 1 + 2^{2^{n-1}} | a_n=1+2^{2^{n-1}},pass,none,a_n = 2^{2^{n-1}} + 1,fail,fail,not_applicable,a_n = 2,blocker,已知数列 {a_n} 满足 a_1 = 2，a_{n+1} = a_n^2 - 2a_n + 2。求证：对任意正整数 n，有 a_n > 1，且数列 {a_n - 1} 是等比数列，并求 a_n 的通项公式。
bnu-high-ds-v1-s6-057,S6,upper,fill-in,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,a_n = 6·2^{n-1} - 3n - 2,a_n = 6·2^{n-1} - 3n - 2,math_error|answer_mismatch|explanation_contradiction,,递推关系可解，正确通项为 a_n = 6·2^{n-1} - 3n - 2，存储答案 5·2^{n-1} - 3n - 2 错误，且解析推导出 6·2^{n-1} 却给出矛盾答案，属于严重数学错误。,a_n = 5·2^{n-1} - 3n - 2,a_n = 5·2^{n-1} - 3n - 2 | a_n=5·2^{n-1}-3n-2,pass,none,a_n = 5 * 2^{n-1} - 3n - 2,fail,fail,not_applicable,a_n = 6·2^{n-1} - 3n - 2,blocker,已知数列 {a_n} 满足 a_1 = 1，a_{n+1} = 2a_n + 3n - 1。求 a_n 的通项公式。
bnu-high-ds-v1-s6-060,S6,upper,fill-in,Foundation,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,39,39,math_error|answer_mismatch|explanation_contradiction,,由 S_n = n^2 + 2n 得 a_n = 2n+1，a_5+a_6+a_7 = 11+13+15 = 39，或 S_7 - S_4 = 63 - 24 = 39。存储答案 45 错误，解析中计算得 39 却给出 45，自相矛盾。,45,45,pass,none,45,fail,fail,not_applicable,39,blocker,已知数列 {a_n} 的前 n 项和 S_n = n^2 + 2n，则 a_5 + a_6 + a_7 = ______。
bnu-high-ds-v1-s6-065,S6,upper,short-answer,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,39,39,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合教材范围。独立求解得 a_5+a_6+a_7 = S_7 - S_4 = 63 - 24 = 39。存储答案 45 错误，且解析中计算过程得出 39，与存储答案矛盾。,45,45,pass,none,45,fail,fail,not_applicable,39,blocker,已知数列 {a_n} 的前 n 项和 S_n = n^2 + 2n。求 a_5 + a_6 + a_7 的值。
bnu-high-ds-v1-s6-067,S6,upper,multiple-choice,Challenge,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,pass,b_n = (3/2)^n - 1,b_n = (3/2)^n - 1,answer_mismatch|explanation_contradiction,,题目可解，独立求解得 b_n = (3/2)^n - 1，对应选项B。但存储答案错误为 b_n = (3/2)^{n-1}，与正确选项不符；解析虽推导正确却指向错误答案，构成答案不匹配和解释矛盾。,b_n = (3/2)^{n-1},b_n = (3/2)^{n-1},pass,none,b_n = (3/2)^{n-1} + 1,fail,fail,fail,b_n = (3/2)^n - 1,blocker,数列 {a_n} 满足 a_1 = 1，a_{n+1} = 3a_n + 2^n。设 b_n = a_n / 2^n，则数列 {b_n} 的通项公式为（ ）。
bnu-high-ds-v1-s6-068,S6,upper,short-answer,Foundation,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,146,146,math_error|answer_mismatch|explanation_contradiction,,题目可解，独立计算得 a_10=146。存储答案为155，与正确结果146不符，且解析中明确算出146，存在答案错误和解析矛盾，属于严重问题。,155,155,pass,none,155,fail,fail,not_applicable,146,blocker,已知数列 {a_n} 满足 a_1 = 2，a_{n+1} = a_n + 3n + 1。求 a_10 的值。
bnu-high-ds-v1-s6-073,S6,upper,multiple-choice,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,fail,pass,fail,fail,fail,27,,math_error|answer_mismatch|bad_options|explanation_contradiction,,由 S_n = n^2+2n 得 a_n=2n+1，a_3+a_4+a_5=7+9+11=27，但选项无27，存储答案25错误，解析自相矛盾，题目无正确选项，不可解。,25,25,pass,none,25,fail,fail,fail,,blocker,已知数列 {a_n} 的前 n 项和 S_n = n^2 + 2n，则 a_3 + a_4 + a_5 的值为（ ）
bnu-high-ds-v1-s6-076,S6,upper,multiple-choice,Foundation,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,pass,21/16,21/16,math_error|answer_mismatch|explanation_contradiction,,等比数列求和计算得 S6 = 21/16，选项 A 为 21/16，但存储答案和解析均错误给出 21/32，解析自身计算过程也得出 21/16，存在严重矛盾。,21/32,21/32,pass,none,21/32,fail,fail,pass,21/16,blocker,在等比数列 {a_n} 中，a_1 = 2，公比 q = -1/2，则 a_1 + a_2 + ... + a_6 的值为（ ）
bnu-high-ds-v1-s6-079,S6,upper,multiple-choice,Challenge,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,pass,a_100 < 20,a_100 < 20,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合BNU数列章节。独立求解得a_100 < 20，但存储答案为a_100 > 20，解析中估计a_100 < 20却给出>20，自相矛盾，属严重错误。,a_100 > 20,a_100 > 20,pass,none,a_100 > 20,fail,fail,pass,a_100 < 20,blocker,已知数列 {a_n} 满足 a_1 = 1，a_{n+1} = a_n + 1/a_n，则下列结论正确的是（ ）
bnu-high-ds-v1-s6-081,S6,upper,fill-in,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,146,146,math_error|answer_mismatch|explanation_contradiction,,递推关系累加得 a_n = (3n^2 - n + 2)/2，代入 n=10 得 146。存储答案 137 错误，与解析自身推导的 146 矛盾，属于严重数学错误。,137,137,pass,none,146,fail,fail,not_applicable,146,blocker,已知数列 {a_n} 满足 a_1 = 2，a_{n+1} = a_n + 3n + 1 (n ∈ N*)。求 a_{10} 的值。
bnu-high-ds-v1-s6-089,S6,upper,short-answer,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,(1) 证明略；(2) S_n = (3^{n+1} - 2n - 3)/2,(1) 证明见解析；(2) S_n = (3^{n+1} - 2n - 3)/2,math_error|answer_mismatch|explanation_contradiction,,递推式 a_{n+1}=3a_n+2 构造等比数列 {a_n+1}，得 a_n=2·3^{n-1}-1，求和 S_n=3^{n+1}-2n-3 除以 2。存储答案 (3^n-1)-n 错误，解析中求和公式误用导致结果矛盾，必须修正。,(1) 证明见解析；(2) S_n = (3^n - 1) - n,(1) 证明见解析；(2) S_n = (3^n - 1) - n,pass,none,(1) 证明略；(2) S_n = (3^{n+1} - 2n - 3)/2,fail,fail,not_applicable,(1) 证明见解析；(2) S_n = (3^{n+1} - 2n - 3)/2,blocker,已知数列 {a_n} 满足 a_1 = 1，a_{n+1} = 3a_n + 2 (n ∈ N*)。(1) 求证：数列 {a_n + 1} 是等比数列；(2) 求数列 {a_n} 的前 n 项和 S_n。
bnu-high-ds-v1-s6-091,S6,upper,multiple-choice,Challenge,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,fail,pass,fail,fail,fail,1,1,math_error|answer_mismatch|ambiguous_mc|bad_options|explanation_contradiction,,"题目递推式 a_{n+1}=2a_n+3n-1，设 b_n=a_n+pn+q 为公比2的等比数列，解得 p=3, q=-2，p+q=1。但选项为0,1,2,3，1在选项中，而存储答案2错误，解析中计算混乱且最终修改了题目条件，导致选项无正确值。题目本身可解且答案唯一为1，但存储答案与解析均错误，且解析存在矛盾，判定为严重错误。",2,2,pass,none,1,fail,fail,fail,1,blocker,已知数列 {a_n} 满足 a_1 = 2，且对任意正整数 n，有 a_{n+1} = 2a_n + 3n - 1。设 b_n = a_n + pn + q，若 {b_n} 是公比为 2 的等比数列，则 p + q 的值为（ ）
bnu-high-ds-v1-s6-093,S6,upper,fill-in,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,fail,pass,fail,fail,not_applicable,2,,ambiguous_mc|missing_condition|explanation_contradiction,,题目条件“公比 q 为整数”导致 q=2 和 q=-3 均满足，答案不唯一。解析承认 q=-3 也成立，但最终答案仅给出 2，存在矛盾。需补充条件（如 q 为正整数）以确保唯一解。,2,2,pass,none,2,pass,pass,not_applicable,,blocker,已知等比数列 {a_n} 的前 n 项和为 S_n，且 a_1 = 3，S_3 = 21。若公比 q 为整数，则 q = ______。
bnu-high-ds-v1-s6-095,S6,upper,short-answer,Challenge,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,a_n = 2^n - 3^{n-1},a_n = 2^n - 3^{n-1},math_error|answer_mismatch|explanation_contradiction,,题目可解，正确通项为 a_n = 2^n - 3^{n-1}。存储答案 a_n = 3^{n-1} + 2^{n-1} 错误，且解析中构造方法错误，导致结果矛盾，必须修正。,a_n = 3^{n-1} + 2^{n-1},a_n = 3^{n-1} + 2^{n-1} | an = 3^(n-1) + 2^(n-1),pass,none,a_n = 3^n - 2^n,fail,fail,not_applicable,a_n = 2^n - 3^{n-1},blocker,已知数列 {a_n} 满足 a_1 = 1，a_{n+1} = 3a_n + 2^n（n ∈ N*）。求数列 {a_n} 的通项公式。
bnu-high-ds-v1-s6-096,S6,upper,fill-in,Foundation,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,24,24,math_error|answer_mismatch|explanation_contradiction,,题目可解，正确结果为24。存储答案15错误，解析中计算S6-S4得24，但最终答案写为15，自相矛盾。,15,15,pass,none,24,fail,fail,not_applicable,24,blocker,已知数列 {a_n} 的前 n 项和 S_n = n^2 + 2n，则 a_5 + a_6 = ______。
bnu-high-ds-v1-s6-099,S6,upper,fill-in,Challenge,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,b_n = 1,b_n = 1,math_error|answer_mismatch|explanation_contradiction|missing_condition,,题目条件a1=2，递推得b1=1且b_{n+1}=b_n^2，故b_n恒为1。存储答案b_n=2^{2^{n-1}}错误，解析中承认b1=1时恒为1却强行修改a1=3，与题目矛盾，属数学错误和条件缺失。,b_n = 2^{2^{n-1}},b_n = 2^{2^{n-1}} | bn = 2^(2^(n-1)),pass,none,b_n = 1,fail,fail,not_applicable,b_n = 1,blocker,已知数列 {a_n} 满足 a_1 = 2，a_{n+1} = a_n^2 - 2a_n + 2（n ∈ N*）。记 b_n = a_n - 1，则数列 {b_n} 的通项公式为 b_n = ______。
bnu-high-ds-v1-s6-102,S6,upper,fill-in,Core,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,fail,pass,fail,fail,not_applicable,无解,无解,math_error|unsolvable|explanation_contradiction|answer_mismatch,,由等差数列性质 a3+a7=2a5=20 得 a5=10，与已知 a5=12 矛盾，题目条件冲突无解。存储答案 2 错误，解析承认矛盾但强行修改条件，不可接受。,2,2,pass,none,2,fail,fail,not_applicable,无解或题目条件矛盾,blocker,在等差数列 {a_n} 中，a_3 + a_7 = 20，a_5 = 12，则公差 d = ______。
bnu-high-ds-v1-s6-109,S6,upper,multiple-choice,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,pass,A. 27,A. 27,math_error|answer_mismatch|explanation_contradiction,,由 S_n=n^2+2n 得 a_n=2n+1，a_3+a_4+a_5=7+9+11=27，对应选项 A。存储答案 C.33 错误，解析虽算出 27 却选 C，自相矛盾。,C. 33,C. 33,pass,none,B,fail,fail,pass,A. 27,blocker,已知数列 {a_n} 的前 n 项和 S_n = n^2 + 2n，则 a_3 + a_4 + a_5 =（　）
bnu-high-ds-v1-s6-112,S6,upper,multiple-choice,Foundation,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,fail,pass,fail,fail,not_checkable,,,missing_condition|unsolvable|math_error,,题目条件矛盾：由等差数列性质得 a_3+a_7=2a_5=20，故 a_5=10，与已知 a_5=12 冲突，题目不可解。存储答案 4 无效。,4,4,pass,none,2,fail,fail,not_checkable,,blocker,在等差数列 {a_n} 中，已知 a_3 + a_7 = 20，a_5 = 12，则 a_1 等于（ ）。
bnu-high-ds-v1-s6-125,S6,upper,short-answer,Exam,bnu-high-s6-数列,数列,选择性必修 第二册,数列,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,260,260,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合教材范围。独立求解得 T_10 = 260，解析过程正确但最终答案误写为 240，与正确结果矛盾，属于严重错误。,240,240,pass,none,230,fail,fail,not_applicable,260,blocker,已知数列 {a_n} 的前 n 项和 S_n = n^2 + 2n。设 b_n = a_n + a_{n+1}，求数列 {b_n} 的前 10 项和 T_10。
