id,grade,semester,type,difficulty,topicId,unitTitle,status,severity,solvable,answerMatches,issueTags,qaOutputConcernTags,correctedAnswer,confidence,rationale,answer,acceptedAnswers,promptZhHans
bnu-junior-ds-v1-s3-037,S3,upper,multiple-choice,Exam,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,②③④,high,条件②③④：③得平行四边形，②得菱形，④得矩形，但无法推出对角线相等，故不能保证正方形。解释中称“同时满足②③④且对角线相等可得正方形”但条件中无对角线相等，因此答案错误。,②③④,②③④,已知四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB=CD，AD=BC；②AC⊥BD；③OA=OC，OB=OD；④∠ABC=90°。若要使四边形ABCD为正方形，需要同时满足的条件是（ ）
bnu-junior-ds-v1-s3-039,S3,upper,fill-in,Challenge,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,②和③,high,"条件③仅AC⊥BD, OA=OC，未给出OB=OD，无法推出平行四边形，故不能判定菱形或正方形。解释错误，答案②和③不正确。",②和③,②和③|②③|③和②|③②,已知四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB=CD，AD=BC；②∠ABC=90°，AB=BC；③AC⊥BD，OA=OC；④AC=BD，∠BAD=90°。若要使四边形ABCD为正方形，需要同时满足哪两个条件？
bnu-junior-ds-v1-s3-049,S3,upper,multiple-choice,Exam,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,75°,high,tan∠AEB=AB/BE=3，∠AEB≈71.6°，最接近的选项是75°而非60°，答案与解释矛盾。,60°,60°,在正方形ABCD中，点E在边BC上，且BE=1，EC=2。连接AE，则∠AEB的度数最接近下列哪个值？
bnu-junior-ds-v1-s3-051,S3,upper,fill-in,Challenge,bnu-junior-s3-upper-quadratic-equations,一元二次方程,fail,major,true,false,answer_mismatch|explanation_mismatch,rationale_status_tension|answer_match_tension,2,medium,"题目要求k为正整数且方程有两个不等实根，k>2/3且k≠1，k=2满足，但答案仅为2，解释中却写“取最小正整数k=2”，未说明是否唯一，但答案2正确，然而解释中“k≥2”与答案2不完全一致，但答案本身正确，故标记为答案匹配，但解释有歧义。实际上答案2正确，解释合理，但需注意k=2是唯一解吗？k=3,4,...也满足，但题目未要求所有值，只求k的值，可能默认求最小或某个值，但表述模糊。严格来说，题目“求k的值”暗示唯一解，但条件不足，k可为2,3,4,...，因此题目条件不足，无法确定唯一k。",2,2,已知关于 x 的一元二次方程 (k-1)x² + 2x - 3 = 0 有两个不相等的实数根，且 k 为正整数。求 k 的值。
bnu-junior-ds-v1-s3-062,S3,upper,short-answer,Core,bnu-junior-s3-upper-quadratic-equations,一元二次方程,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,"(1) 证明：Δ = (2k+1)² - 4(k²+k) = 1 > 0，故方程总有两个不相等的实数根。\n(2) k = 1",high,第(2)问答案错误。解释中解得k=1或k=-2，但k=-2时两根为负，不能作为直角边长，应舍去，故正确答案只有k=1。提供的答案包含k=-2，与解释矛盾且不符合题意。,"(1) 证明：Δ = (2k+1)² - 4(k²+k) = 4k²+4k+1-4k²-4k = 1 > 0，故方程总有两个不相等的实数根。\n(2) k₁ = 0，k₂ = 1","(1) 证明：Δ = (2k+1)² - 4(k²+k) = 4k²+4k+1-4k²-4k = 1 > 0，故方程总有两个不相等的实数根。\n(2) k₁ = 0，k₂ = 1|(1) Δ = 1 > 0，所以总有两个不等实根。\n(2) k = 0 或 1|(1) 判别式 = 1 > 0，结论成立。\n(2) k = 0 或 k = 1","已知关于 x 的一元二次方程 x² - (2k + 1)x + k² + k = 0。\n(1) 求证：无论 k 取何实数，该方程总有两个不相等的实数根。\n(2) 若方程的两个实数根恰好是一个直角三角形两条直角边的长，且该直角三角形的斜边长为 √5，求 k 的值。"
bnu-junior-ds-v1-s3-065,S3,upper,short-answer,Exam,bnu-junior-s3-upper-quadratic-equations,一元二次方程,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,"(1) 证明：Δ = (2k+1)² - 4(k²+k) = 1 > 0，所以方程总有两个不相等的实数根。\n(2) k 的值为 1 或 -2。",high,第(2)问答案与解释矛盾。解释中化简得2k²+2k-9=0，解得k=1或k=-2，但代入原方程检验，k=-2时两根为负，不符合直角边长要求，应舍去，故正确答案只有k=1。提供的答案包含k=-2，错误。,"(1) 证明：Δ = (2k+1)^2 - 4(k^2+k) = 4k^2+4k+1-4k^2-4k = 1 > 0，所以方程总有两个不相等的实数根。\n(2) k 的值为 1 或 -2。","(1) 证明：Δ = (2k+1)^2 - 4(k^2+k) = 4k^2+4k+1-4k^2-4k = 1 > 0，所以方程总有两个不相等的实数根。\n(2) k 的值为 1 或 -2。|(1) 证明：Δ = (2k+1)^2 - 4(k^2+k) = 1 > 0，所以方程总有两个不相等的实数根。\n(2) k 的值为 1 或 -2。|(1) 证明：Δ = (2k+1)^2 - 4(k^2+k) = 4k^2+4k+1-4k^2-4k = 1 > 0，所以方程总有两个不相等的实数根。\n(2) k=1 或 k=-2。|(1) 证明：Δ = (2k+1)^2 - 4(k^2+k) = 1 > 0，所以方程总有两个不相等的实数根。\n(2) k=1 或 k=-2。","已知关于 x 的一元二次方程 x^2 - (2k+1)x + k^2 + k = 0。\n(1) 求证：无论 k 取何实数，该方程总有两个不相等的实数根。\n(2) 若方程的两个实数根恰好是一个直角三角形两条直角边的长，且该直角三角形的斜边长为 √10，求 k 的值。"
bnu-junior-ds-v1-s3-068,S3,upper,short-answer,Foundation,bnu-junior-s3-upper-quadratic-equations,一元二次方程,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,k < 1,high,答案错误。解释中由判别式≥0得k≤1，但二次项系数k-1≠0，故k<1。提供的答案“k ≤ 1 且 k ≠ 1”等价于k<1，但acceptedAnswers中包含“k<1”，而主答案写为“k ≤ 1 且 k ≠ 1”，表述不严谨，且解释中写“k≤1且k≠1”与最终结论矛盾，应统一为k<1。,k ≤ 1 且 k ≠ 1,k ≤ 1 且 k ≠ 1|k<1,已知关于 x 的一元二次方程 (k-1)x^2 - 2(k-1)x + k + 2 = 0 有两个实数根。求 k 的取值范围。
bnu-junior-ds-v1-s3-122,S3,upper,short-answer,Core,bnu-junior-s3-upper-probability-advanced,概率的进一步认识,fail,major,true,false,answer_mismatch|explanation_mismatch,rationale_status_tension|answer_match_tension,公平，因为小明和小亮每次得分的期望值都是0.5分。,high,题目要求判断游戏是否公平并说明理由。解释中明确计算期望值相等，结论应为公平，但答案字段开头为“不公平”，与解释矛盾。acceptedAnswers中第一个答案也以“不公平”开头，但第二个答案正确。答案字段应修正为“公平”。,不公平，因为小明每次得分的期望值是0.5分，小亮每次得分的期望值是0.5分，但得分规则不同，实际上小明的期望得分是2×(1/4)=0.5，小亮的期望得分是1×(1/2)=0.5，期望值相等，但游戏规则中得分不同，需进一步分析。实际上，抛两枚硬币，两正概率1/4，一正一反概率1/2，其他1/4。小明期望得分2×1/4=0.5，小亮期望得分1×1/2=0.5，期望值相等，游戏公平。,不公平，因为小明每次得分的期望值是0.5分，小亮每次得分的期望值是0.5分，但得分规则不同，实际上小明的期望得分是2×(1/4)=0.5，小亮的期望得分是1×(1/2)=0.5，期望值相等，但游戏规则中得分不同，需进一步分析。实际上，抛两枚硬币，两正概率1/4，一正一反概率1/2，其他1/4。小明期望得分2×1/4=0.5，小亮期望得分1×1/2=0.5，期望值相等，游戏公平。|公平，因为小明和小亮每次得分的期望值都是0.5分。,小明和小亮玩一个游戏：同时抛掷两枚质地均匀的硬币，若两枚硬币都是正面朝上，小明得2分；若一正一反，小亮得1分；其他情况都不得分。请判断这个游戏是否公平，并说明理由。
bnu-junior-ds-v1-s3-131,S3,upper,short-answer,Challenge,bnu-junior-s3-upper-probability-advanced,概率的进一步认识,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,11/18,high,题目求颜色不同的概率，解释中正确算出不同情况为22种，概率应为22/36=11/18，但答案和acceptedAnswers均错误地写为13/18，与解释矛盾。,13/18,13/18|0.722...,一个不透明的袋子中装有3个红球、2个白球和1个蓝球，这些球除颜色外完全相同。每次从袋中随机摸出一个球，记录颜色后放回，充分摇匀后再摸下一次，共摸两次。求两次摸到的球颜色不同的概率。
bnu-junior-ds-v1-s3-134,S3,upper,short-answer,Core,bnu-junior-s3-upper-probability-advanced,概率的进一步认识,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,1/5,high,解释中正确算出颜色相同有4种，总结果20种，概率为4/20=1/5，但答案和acceptedAnswers错误地写为4/15，与解释矛盾。,4/15,4/15|0.267...,一个不透明的口袋中装有2个红球、2个白球和1个黑球，这些球除颜色外完全相同。搅匀后从中随机摸出一个球，记录颜色后不放回，再从剩余的球中随机摸出一个球。求两次摸到的球颜色相同的概率。
bnu-junior-ds-v1-s3-154,S3,upper,multiple-choice,Core,bnu-junior-s3-upper-similar-figures,图形的相似,fail,blocker,true,false,ambiguous_mc|bad_options,,,high,选项C和D均能判定相似：C为SSS相似，D为AAA相似（三角形内角和为180°，两角相等则三角相等）。题目要求选择能判定的条件，但存在两个正确选项，导致答案不唯一。,AB/DE=BC/EF=AC/DF,AB/DE=BC/EF=AC/DF,下列条件中，能判定三角形ABC与三角形DEF相似的是：
bnu-junior-ds-v1-s3-167,S3,upper,short-answer,Exam,bnu-junior-s3-upper-similar-figures,图形的相似,fail,blocker,false,false,unsolvable|missing_condition|answer_mismatch,,,high,由AD/DB=AE/EC得2x/3x=4/6恒成立，x可为任意正数，无法唯一确定，题目条件不足，答案2无依据。,2,2,在△ABC中，点D在AB上，点E在AC上，DE∥BC。若AD=2x，DB=3x，AE=4，EC=6，求x的值。
bnu-junior-ds-v1-s3-177,S3,upper,fill-in,Core,bnu-junior-s3-upper-similar-figures,图形的相似,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,18.75 cm,high,题目可解，但答案错误。由∠ADE=∠C，∠A公共，得△ADE∽△ACB，对应边AD/AC=AE/AB，即5/AC=4/15，解得AC=18.75 cm。提供的答案12与解释中的18.75矛盾，且解释本身正确但答案错误。,12,12|12 cm|12cm,在△ABC中，点D在边AB上，点E在边AC上，且∠ADE=∠C。已知AD=5 cm，AB=15 cm，AE=4 cm。求AC的长度（单位：cm）。
bnu-junior-ds-v1-s3-178,S3,upper,multiple-choice,Challenge,bnu-junior-s3-upper-similar-figures,图形的相似,fail,blocker,true,false,ambiguous_mc|answer_mismatch,rationale_status_tension|answer_match_tension,△ADE与△ABC的面积比为4:25,high,题目可解，但选项D正确，而答案却写为“△ADE与△ABC的面积比为4:25”，这实际上是选项D的内容，但答案字段应填写选项标识（如D）或完整选项文本。当前答案字段与选项D文本一致，但未明确标识选项，且解释中称A、B、C错误，D正确，但答案字段未使用选项标签，可能引起歧义。此外，选项A、B、C确实错误，但答案字段应明确为“D”或完整选项文本。由于答案字段与正确选项文本相同，可视为匹配，但严格来说，答案应为选项标识。然而，题目要求“下列结论正确的是？”，答案应指出正确选项。当前答案字段内容与选项D完全一致，可接受，但解释中称A应为AE:EC=2:3，B应为DE:BC=2:5，C应为周长比2:5，这些修正后的结论与选项不符，但解释本身正确。主要问题在于答案字段未使用选项标签，但内容匹配。实际上，答案字段与正确选项文本一致，故答案匹配。但解释中“A应为AE:EC=2:3”等表述可能误导，因为选项A就是AE:EC=2:3，解释说A应为2:3，但选项A正是2:3，解释似乎认为A错误，但实际A正确？检查：由AD:DB=2:3，得AD:AB=2:5，DE∥BC，则AE:AC=AD:AB=2:5，故AE:EC=2:3，所以选项A正确。但解释称A应为AE:EC=2:3，而选项A正是AE:EC=2:3，所以A正确。解释错误地认为A错误。实际上，选项A正确，选项B错误（应为2:5），选项C错误（周长比2:5），选项D正确（面积比4:25）。因此，题目有两个正确选项A和D，导致多选题不唯一。故题目存在多个正确选项，答案不唯一，应判为失败。,△ADE与△ABC的面积比为4:25,△ADE与△ABC的面积比为4:25,在△ABC中，点D、E分别在AB、AC上，且DE∥BC。若AD:DB=2:3，则下列结论正确的是？
bnu-junior-ds-v1-s3-231,S3,upper,fill-in,Core,bnu-junior-s3-upper-projection-views,投影与视图,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,4,high,题目描述俯视图只有四个角位置有小立方块，其余位置没有，且主视图和左视图均为3×3满格，则每个角位置必须堆叠3层才能满足视图要求，总数为4×3=12，而非8。解释中“每个角位置堆叠2层”错误，答案应为12。,8,8,一个由若干相同小立方块搭成的几何体，从正面看和从左面看得到的形状都是3行3列的正方形网格，且每个位置都有小立方块。已知该几何体从上面看得到的形状是3行3列的正方形网格，其中第1行第1列、第1行第3列、第3行第1列、第3行第3列的位置有小立方块，其余位置没有。求该几何体中小立方块的总数。
bnu-junior-ds-v1-s3-237,S3,upper,fill-in,Core,bnu-junior-s3-upper-projection-views,投影与视图,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,18 cm²,high,题目可解，但答案错误。由视图还原几何体为底层3个并排立方块，第二层中间1个，共4个立方块。表面积计算：前后面各3个面，左右面各2个面，上下面各4个面，总面数=2×(3+2+4)=18，每个面1 cm²，表面积18 cm²。答案30 cm²及解释中“实际表面积应为30 cm²”无依据，与正确计算矛盾。,30 cm²,30 cm²|30平方厘米|30,"一个由相同小立方块搭成的几何体，从正面看和从上面看的形状分别如下：\n正面看：第一层有3个正方形并排，第二层中间有1个正方形；\n上面看：第一行有3个正方形，第二行中间有1个正方形。\n已知每个小立方块的棱长为1 cm，求该几何体的表面积（含底面）。"
bnu-junior-ds-v1-s3-244,S3,upper,multiple-choice,Challenge,bnu-junior-s3-upper-projection-views,投影与视图,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,36,medium,"题目可解，但答案错误。平行光线斜照，影子为长方体在水平面上的投影。光线方向与桌面成45°，水平投影与长边平行，影子面积应为长×宽+长×高×tan45°=6×4+6×3=24+18=42？但需注意影子是光线将物体投影到桌面，实际影子面积等于长方体在垂直于光线方向的截面面积除以cos45°？正确计算：影子为矩形，长边为6+3=9？错误。标准解法：影子面积=长×宽+长×高×tan45°=6×4+6×3=42，但选项中有42，为何答案选42？解释中给出42，但答案也是42，为何我判断错误？重新审题：选项有24,30,36,42，答案选42，解释也得出42，但解释中又说截面面积4√45≈26.83，矛盾。实际上，平行光线斜照，影子是长方体在桌面上的投影，形状为矩形，边长分别为6+3=9和4，面积36。正确影子面积应为36 cm²。解释混乱，答案42错误。",42,42,一个长方体木块的长、宽、高分别为6 cm、4 cm、3 cm。将它放在水平桌面上，用一束平行光线从正前上方斜向下照射，光线方向与桌面成45°角，且光线在水平面上的投影与长方体的长边平行。在桌面上得到的影子是一个多边形。这个影子的面积是多少平方厘米？
bnu-junior-ds-v1-s3-250,S3,upper,multiple-choice,Challenge,bnu-junior-s3-upper-projection-views,投影与视图,fail,major,true,false,answer_mismatch|explanation_mismatch,,7个,high,根据三视图，底层6个位置均有方块，主视图左列高2、中列高1、右列高2，左视图左列高2、右列高1。要满足主视图右列高2，需在右列某位置放2个；左视图右列高1限制右列只能有1个位置高1，因此右列只能有一个位置放2个，其余位置放1个。最少情况：左列两位置均放2个（满足主视图左列高2和左视图左列高2），中列两位置均放1个（满足主视图中列高1），右列一个位置放2个、另一个放1个（满足主视图右列高2和左视图右列高1），总数为2+2+1+1+2+1=9？重新分析：俯视图3行2列，共6个位置。设行从前往后为第1、2、3行，列从左到右为第1、2列。主视图：看到3列，对应俯视图的列，左列（第1列）最高2层，中列（第2列？主视图有3列，但俯视图只有2列，矛盾。题目说“从上面看，看到3行2列”，即俯视图是3行2列，但主视图有3列，说明主视图的列对应俯视图的行？通常三视图：主视图是从前面看，看到的是列（左右方向）和层（上下方向），行对应深度；俯视图是从上面看，看到行和列；左视图是从左面看，看到行和层。所以主视图的列数等于俯视图的列数，主视图的行数等于层数。这里俯视图是3行2列，所以主视图应该有2列，但题目说主视图看到3列，矛盾。可能题目描述有误：主视图“看到3列”可能是指从正面看有3列，但俯视图是3行2列，那么主视图的列数应该等于俯视图的列数，即2列。所以题目中“从正面看，看到3列”与俯视图2列不一致，无法构成合理几何体。因此题目条件矛盾，无法求解。但若强行解释：可能俯视图的“3行2列”中，行对应主视图的列？通常俯视图的行是前后方向，列是左右方向；主视图的列是左右方向，行是上下方向。所以主视图的列数应等于俯视图的列数。这里俯视图2列，主视图却3列，确实矛盾。故题目有误，无法得出正确答案。原答案6个错误。,6个,6个,一个几何体由若干个完全相同的小立方块搭成。从正面看，看到3列，从左到右每列最高层数分别为2、1、2；从左面看，看到2列，从左到右每列最高层数分别为2、1；从上面看，看到3行2列，每个位置都有小立方块。搭成这个几何体最少需要多少个小立方块？
bnu-junior-ds-v1-s3-262,S3,upper,multiple-choice,Core,bnu-junior-s3-upper-inverse-proportion,反比例函数,fail,blocker,true,false,ambiguous_mc|answer_mismatch,,当 x > 0 时，y 随 x 的增大而增大,high,题目要求选择正确的说法。选项B和C均正确，但答案只选了C，且解释中承认B正确但非直接结论，导致答案不唯一。根据单选题要求，存在多个正确选项，应判定为失败。,k 的值为 -6,k 的值为 -6,"已知反比例函数 y = k/x 的图象经过点 A(2, -3)。下列说法正确的是："
bnu-junior-ds-v1-s3-267,S3,upper,fill-in,Exam,bnu-junior-s3-upper-inverse-proportion,反比例函数,fail,major,true,false,answer_mismatch|explanation_mismatch,,48 ≤ x ≤ 60,high,题目要求x的取值范围，答案给出48 ≤ x ≤ 60，但解释中“因原计划每天60个，实际不超过原计划”缺乏依据，题目未要求实际生产量不超过原计划。正确范围应为x ≥ 48，且x ≤ 60无依据。答案错误。,48 ≤ x ≤ 60,48 ≤ x ≤ 60|48≤x≤60|x 的取值范围是 48 ≤ x ≤ 60|48到60之间|大于等于48小于等于60,某工厂生产一批零件，原计划每天生产 60 个，需要 20 天完成。实际生产中，工厂调整了每天的生产量，设实际每天生产 x 个，实际生产天数为 y 天。已知生产总量不变，且 x 与 y 满足反比例关系。若要求实际生产天数不超过 25 天，且每天生产量至少为 40 个，求 x 的取值范围。
bnu-junior-ds-v1-s3-346,S3,lower,multiple-choice,Core,bnu-junior-s3-lower-right-triangle-trigonometry,直角三角形的边角关系,fail,blocker,true,false,answer_mismatch|explanation_mismatch,rationale_status_tension|answer_match_tension,10米,high,题目可解，但提供的解释和答案均错误。正确解法：设AB=h，BC=h/tan30°=√3 h，BD=h/tan15°≈h/0.27，CD=BD-BC=20，得h/0.27-√3 h=20，代入√3≈1.73，解得h≈10米。但选项中有10米，答案应为10米，而题目给出的答案也是10米，但解释中计算过程有误（h/0.27-√3 h=20，代入√3≈1.73，得h≈10米，但解释中未给出正确计算步骤，且最终答案10米与选项A一致）。实际上，解释中“h/0.27-√3 h=20，代入√3≈1.73解得h≈10米”是正确的，但解释中未展示详细计算，且答案10米与选项A匹配。然而，题目给出的答案“10米”与选项A一致，但解释中未明确说明选项，且计算过程不完整。但题目本身可解，答案正确，解释基本正确，但解释中未给出详细计算步骤，且未指出选项。但题目要求是审核答案是否匹配，答案10米与选项A匹配，解释正确，因此应pass。但仔细检查：解释中“h/0.27-√3 h=20，代入√3≈1.73解得h≈10米”是正确的，但未给出具体计算，但答案正确。因此，应pass。但之前判断为fail，需重新评估。实际上，题目可解，答案正确，解释正确，应pass。,10米,10米,某测量小组要测量一座垂直于地面的建筑物AB的高度。他们在建筑物正东方向的地面上选择一点C，测得建筑物顶端A的仰角为30°；然后从点C向正东方向走20米到达点D，测得建筑物顶端A的仰角为15°。已知测量仪器的高度忽略不计，求建筑物AB的高度。（参考数据：sin15°≈0.26，cos15°≈0.97，tan15°≈0.27，√3≈1.73）
bnu-junior-ds-v1-s3-349,S3,lower,multiple-choice,Exam,bnu-junior-s3-lower-right-triangle-trigonometry,直角三角形的边角关系,fail,blocker,true,false,answer_mismatch|explanation_mismatch,rationale_status_tension|answer_match_tension,15(3+√3)米,high,题目可解，但解释中方程错误：应为BC-AC=30，即h - h/√3 = 30，解得h=15(3+√3)米，与选项C一致。但解释中写“BC-AC=30，即h-h/√3=30，解得h=15(3+√3)米”，这是正确的。但题目给出的答案也是15(3+√3)米，与选项C一致。因此，答案匹配，解释正确。但之前判断为fail，需重新评估。实际上，解释正确，答案正确，应pass。,15(3+√3)米,15(3+√3)米,某数学兴趣小组测量一座古塔的高度。他们在塔正东方向的地面上选择一点A，测得塔顶的仰角为60°；然后从点A向正西方向走30米到达点B，测得塔顶的仰角为45°。已知测量点A、B与塔底C在同一水平面上，且点A、B、C在同一直线上，塔垂直于地面。求古塔的高度。（结果保留根号）
bnu-junior-ds-v1-s3-357,S3,lower,fill-in,Exam,bnu-junior-s3-lower-quadratic-functions,二次函数,fail,major,false,false,missing_condition|answer_mismatch,solvability_tension,,high,题目未给出c的符号，无法确定图象是否经过第二象限。例如c>0时可能经过第二象限，c<0时可能不经过，结论不唯一，故不可解。,二,二|第二象限,二次函数 y = ax² + bx + c 中，a < 0，b² - 4ac > 0，且对称轴在 y 轴右侧，则其图象不经过第______象限。
bnu-junior-ds-v1-s3-406,S3,lower,multiple-choice,Core,bnu-junior-s3-lower-circle,圆,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,5,high,题目可解，但解释中前半部分错误（∠ADC=90°、∠ADC=2∠ABC等），虽然后半部分给出正确解法并得到AC=5，但解释整体存在错误，且答案与正确结果一致，但解释不严谨。,5,5,已知圆O的直径为10，点A、B、C在圆上，∠ABC=30°。则弦AC的长等于
bnu-junior-ds-v1-s3-419,S3,lower,short-answer,Exam,bnu-junior-s3-lower-circle,圆,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,4,high,题目求弦BC的长，由直径所对圆周角为直角，∠ACB=90°，AB=8，∠CAB=30°，则BC=AB·sin30°=4，而非4√3。解释中前半部分正确得出BC=4，但后半部分错误使用勾股定理得出4√3，且答案给出4√3，与正确结果矛盾。,4√3,4√3|4倍根号3,在圆O中，AB是直径，C是圆上一点，且∠CAB=30°。若圆O的半径为4，求弦BC的长。
bnu-junior-ds-v1-s3-421,S3,lower,multiple-choice,Exam,bnu-junior-s3-lower-circle,圆,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,8√3,medium,题目条件充分，但解释中计算CD=5√3，却得出CD=8√3，逻辑矛盾。正确解法：由弦AB=8，半径5，得弦心距3，圆心角∠AOB=120°，∠ACB=60°为圆周角，C在优弧上，由切线性质及几何关系可求得CD=8√3，但解释过程错误，答案虽为8√3但解释不匹配。,8√3,8√3,已知圆O的半径为5，弦AB=8，C是优弧AB上一点（不与A、B重合），连接AC、BC。过点C作圆O的切线，与直线AB交于点D。若∠ACB=60°，则线段CD的长为（ ）。
bnu-junior-ds-v1-s3-427,S3,lower,multiple-choice,Exam,bnu-junior-s3-lower-circle,圆,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,60°,high,优弧所对圆周角30°，则优弧所对圆心角60°，劣弧所对圆心角为360°-60°=300°，但题目问劣弧所对的圆心角，应为300°，而答案给出60°，解释混乱且错误。正确选项应为300°，但选项中无300°，故题目选项设置错误。,60°,60°,已知圆O中，弦AB将圆分成两段弧，且优弧AB所对的圆周角为30°，则劣弧AB所对的圆心角为（ ）。
bnu-junior-ds-v1-s3-437,S3,lower,short-answer,Exam,bnu-junior-s3-lower-circle,圆,fail,major,true,false,answer_mismatch|explanation_mismatch,,60°,high,解释中∠OCA=30°，∠OCD=90°，∠ACD=∠OCD-∠OCA=60°，但答案误写为30°，与解释矛盾。,30°,30°|30,已知AB是圆O的直径，点C在圆上，过点C的切线与AB的延长线交于点D。若∠D=30°，求∠ACD的度数。
