index,id,grade,semester,volume,unitTitle,topicId,questionType,difficulty,illustrationNeed,illustrationType,priority,confidence,manualReviewRequired,reasonZhHans,generationBriefZhHans,copyrightSafetyZhHans,promptZhHans,answer,skillTags,competencyTags,misconceptionTags,evidenceCardIds
1161,hjb-junior-ds-v2-s3-161,S3,upper,九年级上册,锐角的三角比,hjb-junior-s3-upper-acute-trigonometry,fill-in,Core,must-have,measurement-scene,P1,high,false,题干是仰角、测量或实际距离建模，场景图能明确水平线、垂线和三角比对应边。 判定信号：测量/仰角场景需要建模图。,为沪教版初中数学题 hjb-junior-ds-v2-s3-161 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,小明站在离旗杆底部20米远的地面上，测得旗杆顶端的仰角为35°。若小明的眼睛离地面1.6米，求旗杆的高度（结果精确到0.1米）。,15.6米,正弦；余弦；正切；解直角三角形；测量建模；三角比应用,数学建模；运算能力；直观想象,opposite and adjacent sides swapped；hypotenuse not identified；degree-mode or rounding error,hjb-junior-s3-upper-acute-trigonometry
1162,hjb-junior-ds-v2-s3-162,S3,upper,九年级上册,锐角的三角比,hjb-junior-s3-upper-acute-trigonometry,short-answer,Exam,must-have,measurement-scene,P1,high,false,题干是仰角、测量或实际距离建模，场景图能明确水平线、垂线和三角比对应边。 判定信号：测量/仰角场景需要建模图。,为沪教版初中数学题 hjb-junior-ds-v2-s3-162 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某校数学兴趣小组测量校园内旗杆的高度。在距离旗杆底部点B水平距离12米的点A处，用测角仪测得旗杆顶端点C的仰角为35°。已知测角仪的高度AD为1.5米，点A、D、B在同一竖直平面内，且点D、B、C在同一竖直平面内，AB⊥BC。求旗杆的高度BC。（结果精确到0.1米，参考数据：sin35°≈0.57，cos35°≈0.82，tan35°≈0.70）,9.9米,正弦；余弦；正切；解直角三角形；测量建模；三角比应用,数学建模；运算能力；直观想象,opposite and adjacent sides swapped；hypotenuse not identified；degree-mode or rounding error,hjb-junior-s3-upper-acute-trigonometry
1163,hjb-junior-ds-v2-s3-163,S3,upper,九年级上册,锐角的三角比,hjb-junior-s3-upper-acute-trigonometry,multiple-choice,Challenge,must-have,measurement-scene,P1,high,false,题干是仰角、测量或实际距离建模，场景图能明确水平线、垂线和三角比对应边。 判定信号：测量/仰角场景需要建模图。,为沪教版初中数学题 hjb-junior-ds-v2-s3-163 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某测量小组在河对岸选定目标点P，在河岸一侧选定点A，使PA与河岸垂直。从点A沿河岸走30米到达点B，测得∠PBA=52°。求河宽PA（精确到0.1米）。参考数据：sin52°≈0.7880，cos52°≈0.6157，tan52°≈1.2799。,38.4米,正弦；余弦；正切；解直角三角形；测量建模；三角比应用,数学建模；运算能力；直观想象,opposite and adjacent sides swapped；hypotenuse not identified；degree-mode or rounding error,hjb-junior-s3-upper-acute-trigonometry
1164,hjb-junior-ds-v2-s3-164,S3,upper,九年级上册,锐角的三角比,hjb-junior-s3-upper-acute-trigonometry,fill-in,Core,must-have,measurement-scene,P1,high,false,题干是仰角、测量或实际距离建模，场景图能明确水平线、垂线和三角比对应边。 判定信号：测量/仰角场景需要建模图。,为沪教版初中数学题 hjb-junior-ds-v2-s3-164 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某校数学兴趣小组测量校园内一棵大树的高度。他们在与大树底部在同一水平面上的点A处，测得大树顶端C的仰角为30°，然后沿该水平线向大树方向前进12米到达点B处，再次测得大树顶端C的仰角为45°。已知点A、点B和大树底部D在同一直线上，且测量仪器的高度忽略不计。求大树的高度CD。（结果保留根号）,6√3 + 6 米,正弦；余弦；正切；解直角三角形；测量建模；三角比应用,数学建模；运算能力；直观想象,opposite and adjacent sides swapped；hypotenuse not identified；degree-mode or rounding error,hjb-junior-s3-upper-acute-trigonometry
1165,hjb-junior-ds-v2-s3-165,S3,upper,九年级上册,锐角的三角比,hjb-junior-s3-upper-acute-trigonometry,short-answer,Exam,must-have,measurement-scene,P1,high,false,题干是仰角、测量或实际距离建模，场景图能明确水平线、垂线和三角比对应边。 判定信号：测量/仰角场景需要建模图。,为沪教版初中数学题 hjb-junior-ds-v2-s3-165 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某数学小组测量学校旗杆的高度。他们在旗杆底部正东方向24米处的地面点A测得旗杆顶端C的仰角为31°。已知测量仪器的高度忽略不计，地面为水平面，旗杆垂直于地面，底部为点B。求旗杆BC的高度。（结果精确到0.1米，参考数据：sin31°≈0.515，cos31°≈0.857，tan31°≈0.601）,14.4米,正弦；余弦；正切；解直角三角形；测量建模；三角比应用,数学建模；运算能力；直观想象,opposite and adjacent sides swapped；hypotenuse not identified；degree-mode or rounding error,hjb-junior-s3-upper-acute-trigonometry
1166,hjb-junior-ds-v2-s3-166,S3,upper,九年级上册,锐角的三角比,hjb-junior-s3-upper-acute-trigonometry,multiple-choice,Challenge,must-have,measurement-scene,P1,high,false,题干是仰角、测量或实际距离建模，场景图能明确水平线、垂线和三角比对应边。 判定信号：测量/仰角场景需要建模图。,为沪教版初中数学题 hjb-junior-ds-v2-s3-166 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 绘制测量场景示意，标明水平线、垂直高度、观察点、角度和距离，避免真实学校/品牌元素。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某数学兴趣小组测量一座垂直于地面的电视塔的高度。他们在与塔底在同一水平面上的点A处测得塔顶的仰角为35°，然后沿水平方向向远离塔底的方向移动40米到达点B，在点B处测得塔顶的仰角为25°。点A、点B与塔底在同一直线上。求电视塔的高度最接近下列哪个值？（参考数据：sin35°≈0.574，cos35°≈0.819，tan35°≈0.700；sin25°≈0.423，cos25°≈0.906，tan25°≈0.466）,约58米,正弦；余弦；正切；解直角三角形；测量建模；三角比应用,数学建模；运算能力；直观想象,opposite and adjacent sides swapped；hypotenuse not identified；degree-mode or rounding error,hjb-junior-s3-upper-acute-trigonometry
1167,hjb-junior-ds-v2-s3-167,S3,upper,九年级上册,锐角的三角比,hjb-junior-s3-upper-acute-trigonometry,fill-in,Core,must-have,geometry-diagram,P1,high,false,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何构型包含多点线关系或证明/变换条件。,为沪教版初中数学题 hjb-junior-ds-v2-s3-167 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,在Rt△ABC中，∠C=90°，AB=13，BC=5，则sinA的值为______。,5/13,正弦；余弦；正切；解直角三角形；测量建模；三角比应用,数学建模；运算能力；直观想象,opposite and adjacent sides swapped；hypotenuse not identified；degree-mode or rounding error,hjb-junior-s3-upper-acute-trigonometry
1168,hjb-junior-ds-v2-s3-168,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,short-answer,Exam,recommended,function-graph,P2,medium,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数应用题可用图象辅助理解但文字条件可解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-168 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某商场销售一种成本为每件40元的商品，经调查发现，若每件售价为50元，一个月可售出500件，售价每上涨1元，月销量减少10件。设每件售价为x元（x≥50），月利润为y元。 （1）求y关于x的函数解析式，并写出x的取值范围； （2）当售价定为多少元时，月利润最大？最大月利润是多少元？,（1）y=-10x²+1400x-40000，50≤x≤100；（2）售价70元，最大利润9000元,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1169,hjb-junior-ds-v2-s3-169,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,multiple-choice,Challenge,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s3-169 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"已知二次函数y=ax²+bx+c（a≠0）的图象经过点(0, -3)，对称轴为直线x=1，且函数有最大值2。则下列结论正确的是（ ）。",a=-5，b=10，c=-3,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1170,hjb-junior-ds-v2-s3-170,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,fill-in,Core,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s3-170 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,将抛物线y=2x²先向左平移3个单位，再向下平移4个单位，所得新抛物线的顶点坐标为______。,"(-3, -4)",二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1171,hjb-junior-ds-v2-s3-171,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,short-answer,Exam,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s3-171 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知二次函数 y = -2x² + 8x - 5。 (1) 将该函数化为 y = a(x - h)² + k 的形式，并写出它的顶点坐标和对称轴。 (2) 当 x 取何值时，y 随 x 的增大而减小？ (3) 若将该函数的图像向左平移 3 个单位，再向下平移 2 个单位，求平移后新函数的解析式。,"(1) y = -2(x - 2)² + 3，顶点坐标 (2, 3)，对称轴为直线 x = 2；(2) x > 2；(3) y = -2(x + 1)² + 1",二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1172,hjb-junior-ds-v2-s3-172,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,multiple-choice,Challenge,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s3-172 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知二次函数y=ax²+bx+c中，a<0，b>0，c<0，且对称轴在y轴右侧。关于该二次函数的图像，下列说法一定正确的是（ ）,与x轴有两个交点，且都在y轴右侧,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1173,hjb-junior-ds-v2-s3-173,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,fill-in,Core,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s3-173 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,抛物线 y = 3(x + 1)² - 4 的顶点坐标是______，对称轴是直线______。,"(-1, -4)；x = -1",二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1174,hjb-junior-ds-v2-s3-174,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,short-answer,Exam,recommended,function-graph,P2,medium,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数应用题可用图象辅助理解但文字条件可解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-174 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某商品现在的售价为每件 60 元，每星期可卖出 300 件。市场调查反映：如调整价格，每涨价 1 元，每星期要少卖出 10 件；每降价 1 元，每星期可多卖出 20 件。已知商品的进价为每件 40 元。设每件商品涨价 x 元（x 为正整数），每星期售出商品的利润为 y 元。 (1) 求 y 与 x 的函数关系式，并直接写出 x 的取值范围。 (2) 当每件涨价多少元时，每星期的利润最大？最大利润是多少？,(1) y = -10x² + 100x + 6000，x 的取值范围是 0 ≤ x ≤ 30 且 x 为整数；(2) 涨价 5 元时，最大利润为 6250 元,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1175,hjb-junior-ds-v2-s3-175,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,multiple-choice,Challenge,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s3-175 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知二次函数y=(x-m)²-m+1，其中m为常数。下列说法正确的是（ ）,该函数图像的顶点始终在直线y=-x+1上,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1176,hjb-junior-ds-v2-s3-176,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,fill-in,Core,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s3-176 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知二次函数 y = -2(x + 3)^2 + 8。该抛物线的顶点坐标是______。,"(-3, 8)",二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1177,hjb-junior-ds-v2-s3-177,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,short-answer,Exam,recommended,function-graph,P2,medium,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数应用题可用图象辅助理解但文字条件可解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-177 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某商品每件进价 40 元，售价 60 元时每月可售出 200 件。售价每提高 1 元，月销量减少 5 件。设售价为 x 元（x ≥ 60），月利润为 y 元。 (1) 求 y 关于 x 的函数解析式； (2) 售价定为多少元时，月利润最大？最大月利润是多少？,(1) y = -5x^2 + 700x - 24000；(2) 售价 70 元，最大利润 2500 元,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1178,hjb-junior-ds-v2-s3-178,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,multiple-choice,Challenge,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s3-178 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,将抛物线 y = 2x^2 先向右平移 3 个单位，再向下平移 5 个单位，所得新抛物线的顶点坐标是（ ）。,"A. (3, -5)",二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1179,hjb-junior-ds-v2-s3-179,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,fill-in,Core,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s3-179 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,二次函数 y = 3x^2 - 6x + 1 的对称轴是直线______。,x = 1,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1180,hjb-junior-ds-v2-s3-180,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,short-answer,Exam,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s3-180 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知二次函数 y = -x^2 + 2x + 3。 (1) 求该函数图象与 x 轴的交点坐标； (2) 当 x 取何值时，y > 0？,"(1) (-1, 0) 和 (3, 0)；(2) -1 < x < 3",二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1181,hjb-junior-ds-v2-s3-181,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,multiple-choice,Challenge,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s3-181 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知二次函数 y = -2(x + 3)^2 + 5，下列说法正确的是（ ）,"B. 抛物线开口向下，顶点坐标为 (-3, 5)",二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1182,hjb-junior-ds-v2-s3-182,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,fill-in,Core,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s3-182 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,将抛物线 y = 3x^2 先向右平移 2 个单位，再向下平移 1 个单位，所得抛物线的解析式为 y = 3(x - ______)^2 - 1。,2,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1183,hjb-junior-ds-v2-s3-183,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,short-answer,Exam,recommended,function-graph,P2,medium,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数应用题可用图象辅助理解但文字条件可解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-183 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某商店销售一种成本为每件30元的商品，经调查发现，若每件售价为50元，每月可售出400件，售价每上涨1元，月销量减少10件。设每件售价为x元（x≥50），月利润为y元。 （1）求y关于x的函数解析式，并写出x的取值范围； （2）当售价定为多少元时，月利润最大？最大月利润是多少元？,（1）y=-10x²+1200x-27000，50≤x≤90；（2）售价定为60元时，月利润最大，最大利润为9000元,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1184,hjb-junior-ds-v2-s3-184,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,multiple-choice,Challenge,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s3-184 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"抛物线 y = ax^2 + bx + c 经过点 A(-1, 0)、B(3, 0)，且与 y 轴交于点 C(0, 3)。下列结论正确的是（ ）",B. a = -1，b = 2，c = 3,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1185,hjb-junior-ds-v2-s3-185,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,fill-in,Core,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s3-185 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,二次函数 y = x^2 - 4x + m 的顶点在 x 轴上，则 m = ______。,4,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
