index,id,grade,semester,volume,unitTitle,topicId,questionType,difficulty,illustrationNeed,illustrationType,priority,confidence,manualReviewRequired,reasonZhHans,generationBriefZhHans,copyrightSafetyZhHans,promptZhHans,answer,skillTags,competencyTags,misconceptionTags,evidenceCardIds
1431,hjb-junior-ds-v2-s3-431,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,fill-in,Core,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-431 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某校九年级（1）班10名同学参加“环保知识竞赛”，得分如下：85, 90, 78, 92, 88, 95, 85, 80, 90, 85。这组数据的众数是______。",85,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1432,hjb-junior-ds-v2-s3-432,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-432 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某校八年级（3）班20名学生参加一分钟仰卧起坐测试，成绩（单位：次）记录如下：32, 35, 33, 36, 34, 35, 32, 37, 33, 35, 34, 36, 35, 33, 37, 34, 36, 35, 32, 34。体育老师想用一个统计量来代表该班仰卧起坐的整体水平，并希望该统计量不受极端值影响。下列统计量中最合适的是（ ）",中位数,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1436,hjb-junior-ds-v2-s3-436,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-436 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某校九年级（1）班20名学生的身高（单位：cm）数据如下： 155, 160, 162, 158, 165, 170, 168, 172, 160, 163, 167, 159, 161, 164, 166, 169, 171, 157, 162, 165 为了解该班身高的整体水平，最适合使用的统计量是（ ）",平均数,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1441,hjb-junior-ds-v2-s3-441,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,fill-in,Core,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-441 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某校九年级（1）班10名男生在体育课上进行了1分钟跳绳测试，成绩（单位：次）如下： 182, 175, 168, 190, 175, 185, 170, 175, 178, 192。 这组数据的众数是______次。",175,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1442,hjb-junior-ds-v2-s3-442,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-442 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"为了解某小区居民对垃圾分类的知晓情况，随机调查了该小区20位居民，得分（满分10分）如下： 8, 6, 9, 7, 8, 10, 6, 8, 7, 9, 8, 7, 9, 8, 10, 6, 7, 9, 8, 7。 根据这组数据，下列说法正确的是：",中位数是8分，众数是8分,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1443,hjb-junior-ds-v2-s3-443,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,fill-in,Core,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-443 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"甲、乙两名射击运动员在相同条件下各射击10次，成绩（单位：环）如下：甲：7, 8, 9, 8, 7, 9, 8, 8, 9, 7；乙：6, 10, 7, 9, 8, 10, 6, 9, 7, 8。教练想选择一名发挥更稳定的运动员参加比赛，应计算两人成绩的方差。乙的方差是______（保留一位小数）。",2.0,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1444,hjb-junior-ds-v2-s3-444,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-444 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某校八年级两个班各10名学生的数学测验成绩（满分100分）如下： 一班：85, 90, 78, 92, 88, 76, 95, 89, 84, 91； 二班：82, 88, 79, 94, 86, 80, 90, 87, 83, 93。 要比较哪个班的成绩更稳定，应选择：",方差,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1446,hjb-junior-ds-v2-s3-446,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-446 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某校九年级（1）班10名同学在“统计初步”单元测试中的成绩（满分100分）如下：82，85，90，88，92，85，78，95，85，80。为了反映这组数据的集中趋势，以下说法正确的是（ ）。,A. 平均数为86分，中位数为85分，众数为85分,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1447,hjb-junior-ds-v2-s3-447,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,fill-in,Core,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-447 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某校九年级（2）班22名学生参加数学测验，成绩（单位：分）如下：68, 72, 75, 70, 68, 74, 72, 76, 70, 72, 74, 68, 76, 72, 70, 74, 68, 72, 76, 70, 74, 72。这组数据的方差是______（保留两位小数）。",7.27,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1449,hjb-junior-ds-v2-s3-449,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,fill-in,Core,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-449 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某班40名学生参加环保知识竞赛，成绩分组如下：50～60分：4人；60～70分：8人；70～80分：12人；80～90分：10人；90～100分：6人。该班成绩的中位数落在的分数段是______。,70～80,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1450,hjb-junior-ds-v2-s3-450,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-450 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,甲、乙两名射击运动员在相同条件下各射击10次，成绩（环）如下：甲：7，8，8，9，7，9，8，8，9，7；乙：6，10，7，9，8，10，9，8，7，6。若要选择一名发挥更稳定的运动员参加比赛，应选择（ ）。,C. 甲，因为甲的方差更小,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1451,hjb-junior-ds-v2-s3-451,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,fill-in,Core,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-451 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某校九年级（1）班10名男生在体育课上进行了1分钟跳绳测试，成绩（单位：次）如下： 172, 165, 180, 168, 175, 178, 170, 173, 169, 176。 这组数据的方差是______（结果保留一位小数）。",21.6,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1452,hjb-junior-ds-v2-s3-452,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-452 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某校为了解九年级学生一周课外阅读时长，随机抽取了20名学生，得到数据（单位：小时）如下： 3, 5, 2, 4, 6, 3, 5, 4, 7, 5, 4, 3, 6, 5, 4, 2, 5, 4, 3, 5。 为了反映这组数据的一般水平，且不受极端值影响，最合适的统计量是（ ）",中位数,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1453,hjb-junior-ds-v2-s3-453,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,fill-in,Core,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-453 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某班40名学生参加数学竞赛，成绩分布如下：90分有5人，85分有10人，80分有15人，75分有8人，70分有2人。这组数据的众数是______分。,80,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1454,hjb-junior-ds-v2-s3-454,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-454 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"甲、乙两名射击运动员在相同条件下各射击10次，成绩（环）如下： 甲：8, 9, 7, 10, 8, 9, 9, 8, 7, 9； 乙：9, 8, 10, 7, 9, 8, 9, 10, 8, 7。 若要选择一名发挥更稳定的运动员参赛，应比较两人成绩的（ ）",方差,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1455,hjb-junior-ds-v2-s3-455,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,fill-in,Core,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-455 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某校八年级（2）班15名学生的身高（单位：cm）数据如下： 158, 162, 160, 165, 159, 163, 161, 160, 164, 162, 160, 163, 161, 159, 162。 这组数据的中位数是______cm。",161,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1456,hjb-junior-ds-v2-s3-456,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-456 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某校七年级（5）班15名同学参加环保知识竞赛，得分（单位：分）如下：82, 88, 85, 90, 82, 88, 85, 92, 88, 85, 90, 82, 88, 85, 90。为了反映这组数据的集中趋势，最适合使用的统计量是（ ）",中位数,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1459,hjb-junior-ds-v2-s3-459,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,fill-in,Core,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-459 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某班10名学生的数学测验成绩（单位：分）为：72, 85, 90, 68, 85, 78, 85, 92, 88, 75。这组数据的众数是______。",85,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1460,hjb-junior-ds-v2-s3-460,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-460 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某校九年级（1）班15名学生参加“环保知识竞赛”的得分（单位：分）如下：85，90，78，92，88，85，95，85，80，90，82，88，85，90，86。关于这组数据，下列说法正确的是（ ）。,众数是85分,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1461,hjb-junior-ds-v2-s3-461,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,fill-in,Core,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-461 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某校九年级（1）班10名学生在一次数学测验中的成绩（单位：分）如下：85, 90, 78, 92, 88, 85, 95, 85, 90, 82。这组数据的众数是______分。",85,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1464,hjb-junior-ds-v2-s3-464,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-464 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"甲、乙两名射击运动员在一次训练中各射击10次，成绩（单位：环）如下： 甲：7, 8, 8, 9, 7, 8, 9, 8, 10, 8 乙：6, 9, 7, 10, 8, 7, 9, 8, 7, 9 若要比较两人射击成绩的稳定性，应计算（ ）",方差,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1466,hjb-junior-ds-v2-s3-466,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-466 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某校九年级（1）班20名学生在一次数学测验中的成绩（单位：分）如下：72，85，90，78，88，92，75，80，95，86，70，82，89，91，77，84，93，79，81，87。为了反映这组数据的集中趋势，且不受极端值的影响，下列统计量中最合适的是（　）,中位数,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1468,hjb-junior-ds-v2-s3-468,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-468 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"甲、乙两名射击运动员各进行10次射击，成绩（环数）如下： 甲：7, 8, 9, 7, 10, 8, 9, 8, 9, 7 乙：9, 8, 7, 9, 8, 9, 8, 7, 9, 8 若要比较两人成绩的稳定性，应计算哪个统计量？",方差,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1469,hjb-junior-ds-v2-s3-469,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,fill-in,Core,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-469 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某班50名学生的体重数据分组整理后，得到频数分布表： 40~45 kg：8人；45~50 kg：15人；50~55 kg：18人；55~60 kg：6人；60~65 kg：3人。 体重在50 kg及以上的人数占全班总人数的百分比是______%。,54,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1471,hjb-junior-ds-v2-s3-471,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,fill-in,Core,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-471 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某校九年级（1）班10名学生的身高（单位：cm）如下：155, 160, 162, 158, 165, 160, 157, 163, 160, 159。这组数据的众数是______cm。",160,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1472,hjb-junior-ds-v2-s3-472,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-472 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"某班一次数学测验成绩如下：80, 85, 90, 75, 95, 85, 70, 85, 90, 80。为了反映该班成绩的中间水平，最合适的统计量是（　）",中位数,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
1474,hjb-junior-ds-v2-s3-474,S3,lower,九年级下册,统计初步,hjb-junior-s3-lower-statistics-introduction,multiple-choice,Exam,recommended,statistics-chart,P2,medium,true,题干涉及统计图表或频数分布，重绘图表能让学生直接读取数据结构。 判定信号：统计数据列表可转成图表帮助比较。,为沪教版初中数学题 hjb-junior-ds-v2-s3-474 绘制原创题目插图，单元「统计初步」，不要复制教材或试卷版式。 将题干数据重绘为清晰统计图表；坐标刻度、区间和频数标签必须准确。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,甲、乙两名射击运动员在相同条件下各射击10次，每次命中的环数记录如下：甲：8，9，7，10，8，9，9，8，7，9；乙：9，8，10，7，9，8，9，10，8，7。教练想选择一名发挥更稳定的运动员参加比赛，并计算了两人的方差。下列说法正确的是（ ）。,甲的方差为0.64，乙的方差为1.04，应选择甲,数据整理；统计图表；平均数；中位数；众数；方差；统计实习,数据意识；数学表达；模型意识,average chosen without context；variance interpreted as center；conclusion exceeds data,hjb-junior-s3-lower-statistics-introduction
