"questionId","grade","volume","chapter","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"hjb-high-ds-v4-s6-170","S6","选择性必修 第二册","概率初步续","fill-in","Challenge","27","27","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-171","S6","选择性必修 第二册","概率初步续","short-answer","Foundation","140","140","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-172","S6","选择性必修 第二册","概率初步续","multiple-choice","Exam","49","49","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-173","S6","选择性必修 第二册","概率初步续","fill-in","Core","40","40","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-174","S6","选择性必修 第二册","概率初步续","short-answer","Challenge","146","146","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-175","S6","选择性必修 第二册","概率初步续","multiple-choice","Foundation","30","30","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-176","S6","选择性必修 第二册","概率初步续","fill-in","Exam","94","94","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-177","S6","选择性必修 第二册","概率初步续","short-answer","Core","52","52","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-178","S6","选择性必修 第二册","概率初步续","multiple-choice","Challenge","102","102","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-179","S6","选择性必修 第二册","概率初步续","fill-in","Foundation","126","126","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-180","S6","选择性必修 第二册","概率初步续","short-answer","Exam","76","76","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-181","S6","选择性必修 第二册","概率初步续","multiple-choice","Core","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-182","S6","选择性必修 第二册","概率初步续","fill-in","Challenge","187","187","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-183","S6","选择性必修 第二册","概率初步续","short-answer","Foundation","68","68","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-184","S6","选择性必修 第二册","概率初步续","multiple-choice","Exam","117","117","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-185","S6","选择性必修 第二册","概率初步续","fill-in","Core","60","60","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-186","S6","选择性必修 第二册","概率初步续","short-answer","Challenge","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-187","S6","选择性必修 第二册","概率初步续","multiple-choice","Foundation","35","35","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-188","S6","选择性必修 第二册","概率初步续","fill-in","Exam","38","38","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-189","S6","选择性必修 第二册","概率初步续","short-answer","Core","70","70","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-190","S6","选择性必修 第二册","概率初步续","multiple-choice","Challenge","175","175","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-191","S6","选择性必修 第二册","概率初步续","fill-in","Foundation","140","140","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-192","S6","选择性必修 第二册","概率初步续","short-answer","Exam","44","44","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-193","S6","选择性必修 第二册","概率初步续","multiple-choice","Core","132","132","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-194","S6","选择性必修 第二册","概率初步续","fill-in","Challenge","33","33","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-195","S6","选择性必修 第二册","概率初步续","short-answer","Foundation","30","30","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-196","S6","选择性必修 第二册","概率初步续","multiple-choice","Exam","85","85","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-197","S6","选择性必修 第二册","概率初步续","fill-in","Core","40","40","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-198","S6","选择性必修 第二册","概率初步续","short-answer","Challenge","145","145","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-199","S6","选择性必修 第二册","概率初步续","multiple-choice","Foundation","132","132","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-200","S6","选择性必修 第二册","概率初步续","fill-in","Exam","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-201","S6","选择性必修 第二册","概率初步续","short-answer","Core","78","78","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-202","S6","选择性必修 第二册","概率初步续","multiple-choice","Challenge","105","105","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-203","S6","选择性必修 第二册","概率初步续","fill-in","Foundation","78","78","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-204","S6","选择性必修 第二册","概率初步续","short-answer","Core","40","40","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-205","S6","选择性必修 第二册","概率初步续","multiple-choice","Challenge","112","112","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-206","S6","选择性必修 第二册","概率初步续","fill-in","Foundation","33","33","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-207","S6","选择性必修 第二册","概率初步续","short-answer","Core","100","100","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-208","S6","选择性必修 第二册","概率初步续","multiple-choice","Challenge","94","94","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-209","S6","选择性必修 第二册","概率初步续","fill-in","Foundation","171","171","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-210","S6","选择性必修 第二册","概率初步续","short-answer","Core","48","48","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-211","S6","选择性必修 第二册","概率初步续","multiple-choice","Challenge","26","26","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-212","S6","选择性必修 第二册","概率初步续","fill-in","Foundation","200","200","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-213","S6","选择性必修 第二册","概率初步续","short-answer","Core","64","64","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-214","S6","选择性必修 第二册","概率初步续","multiple-choice","Challenge","27","27","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-215","S6","选择性必修 第二册","概率初步续","fill-in","Foundation","70","70","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-216","S6","选择性必修 第二册","概率初步续","short-answer","Core","90","90","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-217","S6","选择性必修 第二册","概率初步续","multiple-choice","Challenge","80","80","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-218","S6","选择性必修 第二册","概率初步续","fill-in","Foundation","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-219","S6","选择性必修 第二册","概率初步续","short-answer","Core","55","55","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-220","S6","选择性必修 第二册","概率初步续","multiple-choice","Challenge","58","58","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-221","S6","选择性必修 第二册","概率初步续","fill-in","Foundation","152","152","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-222","S6","选择性必修 第二册","概率初步续","short-answer","Core","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-223","S6","选择性必修 第二册","概率初步续","multiple-choice","Challenge","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-224","S6","选择性必修 第二册","概率初步续","fill-in","Foundation","140","140","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-225","S6","选择性必修 第二册","概率初步续","short-answer","Core","108","108","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-226","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","29","29","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-227","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-228","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","4","4","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-229","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","23","23","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-230","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","22","22","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-231","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-232","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","22","22","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-233","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-234","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","10","10","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-235","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-236","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-237","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-238","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","15","15","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-239","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-240","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","4","4","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-241","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","28","28","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-242","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-243","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-244","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","29","29","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-245","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-246","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-247","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-248","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-249","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","6","6","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-250","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-251","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","8","8","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-252","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-253","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-254","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","6","6","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-255","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","13","13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-256","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-257","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-258","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-259","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","15","15","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-260","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","13","13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-261","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-262","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","30","30","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-263","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","15","15","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-264","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","13","13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-265","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-266","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-267","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-268","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","31","31","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-269","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-270","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-271","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-272","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","10","10","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-273","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","7","7","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-274","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-275","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-276","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-277","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-278","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","13","13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-279","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-280","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-281","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","6","6","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-282","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-283","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-284","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-285","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-286","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","28","28","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-287","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-288","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","10","10","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-289","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","30","30","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-290","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","4","4","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-291","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-292","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-293","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-294","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-295","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","23","23","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-296","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-297","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-298","S6","选择性必修 第二册","成对数据的统计分析","multiple-choice","Challenge","28","28","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-299","S6","选择性必修 第二册","成对数据的统计分析","fill-in","Foundation","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-300","S6","选择性必修 第二册","成对数据的统计分析","short-answer","Core","15","15","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-301","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","69","69","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-302","S6","选择性必修 第一册复习","数列","fill-in","Foundation","34","34","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-303","S6","选择性必修 第一册复习","数列","short-answer","Core","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-304","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","495","495","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-305","S6","选择性必修 第一册复习","数列","fill-in","Foundation","15","15","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-306","S6","选择性必修 第一册复习","数列","short-answer","Core","61","61","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-307","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","110","110","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-308","S6","选择性必修 第一册复习","数列","fill-in","Foundation","30","30","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-309","S6","选择性必修 第一册复习","数列","short-answer","Core","36","36","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-310","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","27","27","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-311","S6","选择性必修 第一册复习","数列","fill-in","Foundation","27","27","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-312","S6","选择性必修 第一册复习","数列","short-answer","Core","60","60","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-313","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","477","477","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-314","S6","选择性必修 第一册复习","数列","fill-in","Foundation","29","29","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-315","S6","选择性必修 第一册复习","数列","short-answer","Core","132","132","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-316","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","74","74","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-317","S6","选择性必修 第一册复习","数列","fill-in","Foundation","38","38","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-318","S6","选择性必修 第一册复习","数列","short-answer","Core","26","26","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-319","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","126","126","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-320","S6","选择性必修 第一册复习","数列","fill-in","Foundation","55","55","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-321","S6","选择性必修 第一册复习","数列","short-answer","Core","64","64","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-322","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","99","99","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-323","S6","选择性必修 第一册复习","数列","fill-in","Foundation","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-324","S6","选择性必修 第一册复习","数列","short-answer","Core","35","35","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-325","S6","选择性必修 第一册复习","数列","multiple-choice","Challenge","27","27","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-326","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","15","15","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-327","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-328","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","39","39","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-329","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","8","8","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-330","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-331","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-332","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","7","7","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-333","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","5","5","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-334","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-335","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","8","8","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-336","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-337","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","28","28","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-338","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-339","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","7","7","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-340","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","45","45","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-341","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-342","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","13","13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-343","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-344","S6","选择性必修 第一册复习","平面直角坐标系中的直线","fill-in","Foundation","7","7","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-345","S6","选择性必修 第一册复习","平面直角坐标系中的直线","short-answer","Core","15","15","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s6-346","S6","选择性必修 第一册复习","平面直角坐标系中的直线","multiple-choice","Challenge","26","26","pass","none","","","Include in S18 pass-sample review before app integration."
