questionId,curriculumTrack,batch,grade,topicId,type,storedAnswer,independentAnswer,status,severity,notes
hjb-high-ds-v2-s4-147,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂-指数与对数,short-answer,1 - \lg 5,1 - \lg 5,pass,none,OK
hjb-high-ds-v2-s4-148,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂-指数与对数,multiple-choice,\frac{1}{2} 或 \frac{3}{2},\frac{1}{2} 或 \frac{3}{2},pass,none,OK
hjb-high-ds-v2-s4-149,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂-指数与对数,fill-in,-12,-12,pass,none,OK
hjb-high-ds-v2-s4-150,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂-指数与对数,short-answer,证明见解析,证明见解析,pass,none,OK
hjb-high-ds-v2-s4-151,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,3,3,pass,none,OK
hjb-high-ds-v2-s4-152,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,2,2,pass,none,OK
hjb-high-ds-v2-s4-153,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,1,1,pass,none,OK
hjb-high-ds-v2-s4-154,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,100,100,pass,none,OK
hjb-high-ds-v2-s4-155,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,"(-∞, 0) ∪ (0, +∞)","(-∞, 0) ∪ (0, +∞)",pass,none,OK
hjb-high-ds-v2-s4-156,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,"偶函数，值域为 [2, 17/4]","偶函数，值域为 [2, 17/4]",pass,none,OK
hjb-high-ds-v2-s4-157,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,"(2, +∞)","(2, +∞)",pass,none,OK
hjb-high-ds-v2-s4-158,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,"(0, 1) ∪ {e^(1/e)}","(0, 1) ∪ {e^(1/e)}",pass,none,OK
hjb-high-ds-v2-s4-159,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,c < a < b,c < a < b,pass,none,OK
hjb-high-ds-v2-s4-160,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,9,9,pass,none,OK
hjb-high-ds-v2-s4-161,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,27,27,pass,none,OK
hjb-high-ds-v2-s4-162,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,3,3,pass,none,OK
hjb-high-ds-v2-s4-163,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,A. y = x^3,A. y = x^3,pass,none,OK
hjb-high-ds-v2-s4-164,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,36,36,pass,none,OK
hjb-high-ds-v2-s4-165,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,log₂3 > log₃4,log₂3 > log₃4,pass,none,OK
hjb-high-ds-v2-s4-166,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,B. f(x) 是偶函数，g(x) 是奇函数,B. f(x) 是偶函数，g(x) 是奇函数,pass,none,OK
hjb-high-ds-v2-s4-167,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,"(2, +∞)","(2, +∞)",pass,none,OK
hjb-high-ds-v2-s4-168,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,25,25,pass,none,OK
hjb-high-ds-v2-s4-169,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,B. b < a < c,B. b < a < c,pass,none,OK
hjb-high-ds-v2-s4-170,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,"(-4, 4]","(-4, 4]",pass,none,OK
hjb-high-ds-v2-s4-171,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,3,3,pass,none,OK
hjb-high-ds-v2-s4-172,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,"(2, 2)","(2, 2)",pass,none,OK
hjb-high-ds-v2-s4-173,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,2 或 1/2,2 或 1/2,pass,none,OK
hjb-high-ds-v2-s4-174,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,f(x) 是偶函数，g(x) 是奇函数,f(x) 是偶函数，g(x) 是奇函数,pass,none,OK
hjb-high-ds-v2-s4-175,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,144,144,pass,none,OK
hjb-high-ds-v2-s4-176,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,1/3,1/3,pass,none,OK
hjb-high-ds-v2-s4-177,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,log_2 3 > log_3 2,log_2 3 > log_3 2,pass,none,OK
hjb-high-ds-v2-s4-178,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,"(3, +∞)","(3, +∞)",pass,none,OK
hjb-high-ds-v2-s4-179,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,"(-2, -1)","(-2, -1)",pass,none,OK
hjb-high-ds-v2-s4-180,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,3/2 或 1/2,3/2 或 1/2,pass,none,OK
hjb-high-ds-v2-s4-181,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,"(0, +∞)","(0, +∞)",pass,none,OK
hjb-high-ds-v2-s4-182,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,6,6,pass,none,OK
hjb-high-ds-v2-s4-183,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,c < b < a,c < b < a,pass,none,OK
hjb-high-ds-v2-s4-184,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,√2 或 1/√2,√2 或 1/√2,pass,none,OK
hjb-high-ds-v2-s4-185,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,1,1,pass,none,OK
hjb-high-ds-v2-s4-186,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,√2 < a ≤ e^(1/e),√2 < a ≤ e^(1/e),pass,none,OK
hjb-high-ds-v2-s4-187,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,"(-∞, -1)","(-∞, -1)",pass,none,OK
hjb-high-ds-v2-s4-188,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,7,7,pass,none,OK
hjb-high-ds-v2-s4-189,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,14,14,pass,none,OK
hjb-high-ds-v2-s4-190,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,2,2,pass,none,OK
hjb-high-ds-v2-s4-191,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,3,3,pass,none,OK
hjb-high-ds-v2-s4-192,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,3,3,pass,none,OK
hjb-high-ds-v2-s4-193,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,81,81,pass,none,OK
hjb-high-ds-v2-s4-194,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,144,144,pass,none,OK
hjb-high-ds-v2-s4-195,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,>,>,pass,none,OK
hjb-high-ds-v2-s4-196,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,C. c < a < b,C. c < a < b,pass,none,OK
hjb-high-ds-v2-s4-197,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,"(-∞, -1) ∪ (3, +∞)","(-∞, -1) ∪ (3, +∞)",pass,none,OK
hjb-high-ds-v2-s4-198,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,short-answer,"偶函数；在 [0, +∞) 上单调递增","偶函数；在 [0, +∞) 上单调递增",pass,none,OK
hjb-high-ds-v2-s4-199,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,multiple-choice,A. 关于直线 y = x 对称,A. 关于直线 y = x 对称,pass,none,OK
hjb-high-ds-v2-s4-200,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-幂函数-指数函数与对数函数,fill-in,1/2 或 3/2,1/2 或 3/2,pass,none,OK
hjb-high-ds-v2-s4-201,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,"(-∞, 1] ∪ [3, +∞)","(-∞, 1] ∪ [3, +∞)",pass,none,OK
hjb-high-ds-v2-s4-202,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,135,135,pass,none,OK
hjb-high-ds-v2-s4-203,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,0,0,pass,none,OK
hjb-high-ds-v2-s4-204,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,"[-1, 0] 和 [1, +∞)","[-1, 0] 和 [1, +∞)",pass,none,OK
hjb-high-ds-v2-s4-205,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,144,144,pass,none,OK
hjb-high-ds-v2-s4-206,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,"(-∞, -1]","(-∞, -1]",pass,none,OK
hjb-high-ds-v2-s4-207,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,{-1},{-1},pass,none,OK
hjb-high-ds-v2-s4-208,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,81,81,pass,none,OK
hjb-high-ds-v2-s4-209,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,0,0,pass,none,OK
hjb-high-ds-v2-s4-210,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,"奇函数，值域为 [-1/2, 1/2]","奇函数，值域为 [-1/2, 1/2]",pass,none,OK
hjb-high-ds-v2-s4-211,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,1,1,pass,none,OK
hjb-high-ds-v2-s4-212,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,"[3,+∞)","[3,+∞)",pass,none,OK
hjb-high-ds-v2-s4-213,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,"a=-3, b=-9, c=2","a=-3, b=-9, c=2",pass,none,OK
hjb-high-ds-v2-s4-214,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,99,99,pass,none,OK
hjb-high-ds-v2-s4-215,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,66,66,pass,none,OK
hjb-high-ds-v2-s4-216,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,211,211,pass,none,OK
hjb-high-ds-v2-s4-217,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,33,33,pass,none,OK
hjb-high-ds-v2-s4-218,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,"[0,1]","[0,1]",pass,none,OK
hjb-high-ds-v2-s4-219,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,最小值为 2√2，此时 x=√2/2,最小值为 2√2，此时 x=√2/2,pass,none,OK
hjb-high-ds-v2-s4-220,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,27,27,pass,none,OK
hjb-high-ds-v2-s4-221,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,"[2, 5)","[2, 5)",pass,none,OK
hjb-high-ds-v2-s4-222,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,奇函数,奇函数,pass,none,OK
hjb-high-ds-v2-s4-223,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,1,1,pass,none,OK
hjb-high-ds-v2-s4-224,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,7/2,7/2,pass,none,OK
hjb-high-ds-v2-s4-225,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,a ≥ 2,a ≥ 2,pass,none,OK
hjb-high-ds-v2-s4-226,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,f(x) 是周期为 8 的周期函数,f(x) 是周期为 8 的周期函数,pass,none,OK
hjb-high-ds-v2-s4-227,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,"(3, +∞)","(3, +∞)",pass,none,OK
hjb-high-ds-v2-s4-228,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,x = -1 或 x = 1,x = -1 或 x = 1,pass,none,OK
hjb-high-ds-v2-s4-229,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,0,0,pass,none,OK
hjb-high-ds-v2-s4-230,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,50,50,pass,none,OK
hjb-high-ds-v2-s4-231,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,"(-∞, -1] ∪ [3, 4) ∪ (4, +∞)","(-∞, -1] ∪ [3, 4) ∪ (4, +∞)",pass,none,OK
hjb-high-ds-v2-s4-232,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,52,52,pass,none,OK
hjb-high-ds-v2-s4-233,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,x = ±1,x = ±1,pass,none,OK
hjb-high-ds-v2-s4-234,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,"f⁻¹(x) = (x + 1)/(x - 2)，定义域为 (2, +∞)","f⁻¹(x) = (x + 1)/(x - 2)，定义域为 (2, +∞)",pass,none,OK
hjb-high-ds-v2-s4-235,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,167,167,pass,none,OK
hjb-high-ds-v2-s4-236,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,"[√2, 2]","[√2, 2]",pass,none,OK
hjb-high-ds-v2-s4-237,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,"(-∞, -2) ∪ (0, 2)","(-∞, -2) ∪ (0, 2)",pass,none,OK
hjb-high-ds-v2-s4-238,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,21,21,pass,none,OK
hjb-high-ds-v2-s4-239,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,"[1, 2]","[1, 2]",pass,none,OK
hjb-high-ds-v2-s4-240,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,奇函数,奇函数,pass,none,OK
hjb-high-ds-v2-s4-241,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,f(3)=0,f(3)=0,pass,none,OK
hjb-high-ds-v2-s4-242,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,"(-∞,1]∪[3,+∞)","(-∞,1]∪[3,+∞)",pass,none,OK
hjb-high-ds-v2-s4-243,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,"a=0, b=-3, c=2","a=0, b=-3, c=2",pass,none,OK
hjb-high-ds-v2-s4-244,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,43,43,pass,none,OK
hjb-high-ds-v2-s4-245,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,132,132,pass,none,OK
hjb-high-ds-v2-s4-246,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,125,125,pass,none,OK
hjb-high-ds-v2-s4-247,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,77,77,pass,none,OK
hjb-high-ds-v2-s4-248,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,fill-in,"(-∞,-1)和(-1,1)","(-∞,-1)和(-1,1)",pass,none,OK
hjb-high-ds-v2-s4-249,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,short-answer,"奇函数，值域为[-1/2,1/2]","奇函数，值域为[-1/2,1/2]",pass,none,OK
hjb-high-ds-v2-s4-250,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-函数的概念-性质及应用,multiple-choice,45,45,pass,none,OK
hjb-high-ds-v2-s4-251,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,120,120,pass,none,OK
hjb-high-ds-v2-s4-252,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,27,27,pass,none,OK
hjb-high-ds-v2-s4-253,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,28,28,pass,none,OK
hjb-high-ds-v2-s4-254,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,24,24,pass,none,OK
hjb-high-ds-v2-s4-255,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,240,240,pass,none,OK
hjb-high-ds-v2-s4-256,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,28,28,pass,none,OK
hjb-high-ds-v2-s4-257,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,20,20,pass,none,OK
hjb-high-ds-v2-s4-258,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,136,136,pass,none,OK
hjb-high-ds-v2-s4-259,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,80,80,pass,none,OK
hjb-high-ds-v2-s4-260,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,68,68,pass,none,OK
hjb-high-ds-v2-s4-261,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,0.60,0.60,pass,none,OK
hjb-high-ds-v2-s4-262,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,0° < A < arcsin(7/8),0° < A < arcsin(7/8),pass,none,OK
hjb-high-ds-v2-s4-263,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,1/5,1/5,pass,none,OK
hjb-high-ds-v2-s4-264,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,7,7,pass,none,OK
hjb-high-ds-v2-s4-265,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,ω=2，φ=π/6,ω=2，φ=π/6,pass,none,OK
hjb-high-ds-v2-s4-266,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,3,3,pass,none,OK
hjb-high-ds-v2-s4-267,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,-(3√3+4)/10,-(3√3+4)/10,pass,none,OK
hjb-high-ds-v2-s4-268,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,等腰三角形,等腰三角形,pass,none,OK
hjb-high-ds-v2-s4-269,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,1/2 或 8,1/2 或 8,pass,none,OK
hjb-high-ds-v2-s4-270,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,60°或120°,60°或120°,pass,none,OK
hjb-high-ds-v2-s4-271,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,170,170,pass,none,OK
hjb-high-ds-v2-s4-272,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,18,18,pass,none,OK
hjb-high-ds-v2-s4-273,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,72,72,pass,none,OK
hjb-high-ds-v2-s4-274,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,30,30,pass,none,OK
hjb-high-ds-v2-s4-275,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,133,133,pass,none,OK
hjb-high-ds-v2-s4-276,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,150,150,pass,none,OK
hjb-high-ds-v2-s4-277,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,84,84,pass,none,OK
hjb-high-ds-v2-s4-278,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,133,133,pass,none,OK
hjb-high-ds-v2-s4-279,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,16,16,pass,none,OK
hjb-high-ds-v2-s4-280,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,50,50,pass,none,OK
hjb-high-ds-v2-s4-281,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,70,70,pass,none,OK
hjb-high-ds-v2-s4-282,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,36,36,pass,none,OK
hjb-high-ds-v2-s4-283,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,57,57,pass,none,OK
hjb-high-ds-v2-s4-284,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,36,36,pass,none,OK
hjb-high-ds-v2-s4-285,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,72,72,pass,none,OK
hjb-high-ds-v2-s4-286,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,60,60,pass,none,OK
hjb-high-ds-v2-s4-287,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,70,70,pass,none,OK
hjb-high-ds-v2-s4-288,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,77,77,pass,none,OK
hjb-high-ds-v2-s4-289,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,54,54,pass,none,OK
hjb-high-ds-v2-s4-290,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,12,12,pass,none,OK
hjb-high-ds-v2-s4-291,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,143,143,pass,none,OK
hjb-high-ds-v2-s4-292,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,130,130,pass,none,OK
hjb-high-ds-v2-s4-293,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,68,68,pass,none,OK
hjb-high-ds-v2-s4-294,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,30,30,pass,none,OK
hjb-high-ds-v2-s4-295,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,99,99,pass,none,OK
hjb-high-ds-v2-s4-296,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,121,121,pass,none,OK
hjb-high-ds-v2-s4-297,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,66,66,pass,none,OK
hjb-high-ds-v2-s4-298,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,72,72,pass,none,OK
hjb-high-ds-v2-s4-299,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,90,90,pass,none,OK
hjb-high-ds-v2-s4-300,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,30,30,pass,none,OK
hjb-high-ds-v2-s4-301,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,12,12,pass,none,OK
hjb-high-ds-v2-s4-302,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,fill-in,160,160,pass,none,OK
hjb-high-ds-v2-s4-303,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,short-answer,15,15,pass,none,OK
hjb-high-ds-v2-s4-304,MAINLAND_PEP_HIGH,hjb-v2,S4,hjb-high-s4-三角,multiple-choice,100,100,pass,none,OK
