questionId,curriculumTrack,batch,grade,topicId,type,storedAnswer,independentAnswer,status,severity,notes
hjb-high-ds-v4-s4-393,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,211,211,pass,none,OK
hjb-high-ds-v4-s4-394,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,108,108,pass,none,OK
hjb-high-ds-v4-s4-395,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,160,160,pass,none,OK
hjb-high-ds-v4-s4-396,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,140,140,pass,none,OK
hjb-high-ds-v4-s4-397,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,220,220,pass,none,OK
hjb-high-ds-v4-s4-398,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,299,299,pass,none,OK
hjb-high-ds-v4-s4-399,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,259,259,pass,none,OK
hjb-high-ds-v4-s4-400,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,240,240,pass,none,OK
hjb-high-ds-v4-s4-401,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,102,102,pass,none,OK
hjb-high-ds-v4-s4-402,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,282,282,pass,none,OK
hjb-high-ds-v4-s4-403,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,264,264,pass,none,OK
hjb-high-ds-v4-s4-404,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,142,142,pass,none,OK
hjb-high-ds-v4-s4-405,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,68,68,pass,none,OK
hjb-high-ds-v4-s4-406,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,436,436,pass,none,OK
hjb-high-ds-v4-s4-407,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,218,218,pass,none,OK
hjb-high-ds-v4-s4-408,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,66,66,pass,none,OK
hjb-high-ds-v4-s4-409,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,288,288,pass,none,OK
hjb-high-ds-v4-s4-410,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,158,158,pass,none,OK
hjb-high-ds-v4-s4-411,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,121,121,pass,none,OK
hjb-high-ds-v4-s4-412,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,92,92,pass,none,OK
hjb-high-ds-v4-s4-413,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,166,166,pass,none,OK
hjb-high-ds-v4-s4-414,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,178,178,pass,none,OK
hjb-high-ds-v4-s4-415,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,334,334,pass,none,OK
hjb-high-ds-v4-s4-416,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,222,222,pass,none,OK
hjb-high-ds-v4-s4-417,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,206,206,pass,none,OK
hjb-high-ds-v4-s4-418,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,264,264,pass,none,OK
hjb-high-ds-v4-s4-419,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,72,72,pass,none,OK
hjb-high-ds-v4-s4-420,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,214,214,pass,none,OK
hjb-high-ds-v4-s4-421,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,360,360,pass,none,OK
hjb-high-ds-v4-s4-422,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,188,188,pass,none,OK
hjb-high-ds-v4-s4-423,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,82,82,pass,none,OK
hjb-high-ds-v4-s4-424,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,220,220,pass,none,OK
hjb-high-ds-v4-s4-425,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,292,292,pass,none,OK
hjb-high-ds-v4-s4-426,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,47,47,pass,none,OK
hjb-high-ds-v4-s4-427,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,224,224,pass,none,OK
hjb-high-ds-v4-s4-428,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,68,68,pass,none,OK
hjb-high-ds-v4-s4-429,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,242,242,pass,none,OK
hjb-high-ds-v4-s4-430,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,140,140,pass,none,OK
hjb-high-ds-v4-s4-431,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,150,150,pass,none,OK
hjb-high-ds-v4-s4-432,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,108,108,pass,none,OK
hjb-high-ds-v4-s4-433,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,247,247,pass,none,OK
hjb-high-ds-v4-s4-434,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,178,178,pass,none,OK
hjb-high-ds-v4-s4-435,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,268,268,pass,none,OK
hjb-high-ds-v4-s4-436,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,141,141,pass,none,OK
hjb-high-ds-v4-s4-437,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,fill-in,251,251,pass,none,OK
hjb-high-ds-v4-s4-438,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-平面向量,multiple-choice,332,332,pass,none,OK
hjb-high-ds-v4-s4-439,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,16,16,pass,none,OK
hjb-high-ds-v4-s4-440,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,23,23,pass,none,OK
hjb-high-ds-v4-s4-441,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,18,18,pass,none,OK
hjb-high-ds-v4-s4-442,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,18,18,pass,none,OK
hjb-high-ds-v4-s4-443,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,27,27,pass,none,OK
hjb-high-ds-v4-s4-444,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,18,18,pass,none,OK
hjb-high-ds-v4-s4-445,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,24,24,pass,none,OK
hjb-high-ds-v4-s4-446,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,21,21,pass,none,OK
hjb-high-ds-v4-s4-447,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,17,17,pass,none,OK
hjb-high-ds-v4-s4-448,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,17,17,pass,none,OK
hjb-high-ds-v4-s4-449,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,23,23,pass,none,OK
hjb-high-ds-v4-s4-450,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,23,23,pass,none,OK
hjb-high-ds-v4-s4-451,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,13,13,pass,none,OK
hjb-high-ds-v4-s4-452,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,15,15,pass,none,OK
hjb-high-ds-v4-s4-453,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,20,20,pass,none,OK
hjb-high-ds-v4-s4-454,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,15,15,pass,none,OK
hjb-high-ds-v4-s4-455,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,24,24,pass,none,OK
hjb-high-ds-v4-s4-456,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,12,12,pass,none,OK
hjb-high-ds-v4-s4-457,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,17,17,pass,none,OK
hjb-high-ds-v4-s4-458,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,23,23,pass,none,OK
hjb-high-ds-v4-s4-459,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,15,15,pass,none,OK
hjb-high-ds-v4-s4-460,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,17,17,pass,none,OK
hjb-high-ds-v4-s4-461,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,23,23,pass,none,OK
hjb-high-ds-v4-s4-462,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,7,7,pass,none,OK
hjb-high-ds-v4-s4-463,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,20,20,pass,none,OK
hjb-high-ds-v4-s4-464,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,14,14,pass,none,OK
hjb-high-ds-v4-s4-465,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,24,24,pass,none,OK
hjb-high-ds-v4-s4-466,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,18,18,pass,none,OK
hjb-high-ds-v4-s4-467,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,21,21,pass,none,OK
hjb-high-ds-v4-s4-468,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,25,25,pass,none,OK
hjb-high-ds-v4-s4-469,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,19,19,pass,none,OK
hjb-high-ds-v4-s4-470,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,25,25,pass,none,OK
hjb-high-ds-v4-s4-471,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,18,18,pass,none,OK
hjb-high-ds-v4-s4-472,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,22,22,pass,none,OK
hjb-high-ds-v4-s4-473,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,21,21,pass,none,OK
hjb-high-ds-v4-s4-474,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,29,29,pass,none,OK
hjb-high-ds-v4-s4-475,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,fill-in,14,14,pass,none,OK
hjb-high-ds-v4-s4-476,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,11,11,pass,none,OK
hjb-high-ds-v4-s4-477,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,19,19,pass,none,OK
hjb-high-ds-v4-s4-478,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,27,27,pass,none,OK
hjb-high-ds-v4-s4-479,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,18,18,pass,none,OK
hjb-high-ds-v4-s4-480,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,29,29,pass,none,OK
hjb-high-ds-v4-s4-481,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,30,30,pass,none,OK
hjb-high-ds-v4-s4-482,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,18,18,pass,none,OK
hjb-high-ds-v4-s4-483,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,30,30,pass,none,OK
hjb-high-ds-v4-s4-484,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,21,21,pass,none,OK
hjb-high-ds-v4-s4-485,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,19,19,pass,none,OK
hjb-high-ds-v4-s4-486,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,15,15,pass,none,OK
hjb-high-ds-v4-s4-487,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,30,30,pass,none,OK
hjb-high-ds-v4-s4-488,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,14,14,pass,none,OK
hjb-high-ds-v4-s4-489,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,31,31,pass,none,OK
hjb-high-ds-v4-s4-490,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,22,22,pass,none,OK
hjb-high-ds-v4-s4-491,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,17,17,pass,none,OK
hjb-high-ds-v4-s4-492,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,17,17,pass,none,OK
hjb-high-ds-v4-s4-493,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,11,11,pass,none,OK
hjb-high-ds-v4-s4-494,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,29,29,pass,none,OK
hjb-high-ds-v4-s4-495,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,17,17,pass,none,OK
hjb-high-ds-v4-s4-496,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,26,26,pass,none,OK
hjb-high-ds-v4-s4-497,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,10,10,pass,none,OK
hjb-high-ds-v4-s4-498,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,27,27,pass,none,OK
hjb-high-ds-v4-s4-499,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,16,16,pass,none,OK
hjb-high-ds-v4-s4-500,MAINLAND_PEP_HIGH,hjb-v4-remediated,S4,hjb-high-s4-复数,multiple-choice,11,11,pass,none,OK
hjb-high-ds-v4-s5-001,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,85,85,pass,none,OK
hjb-high-ds-v4-s5-002,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,66,66,pass,none,OK
hjb-high-ds-v4-s5-003,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,136,136,pass,none,OK
hjb-high-ds-v4-s5-004,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,150,150,pass,none,OK
hjb-high-ds-v4-s5-005,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,100,100,pass,none,OK
hjb-high-ds-v4-s5-006,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,324,324,pass,none,OK
hjb-high-ds-v4-s5-007,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,70,70,pass,none,OK
hjb-high-ds-v4-s5-008,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,56,56,pass,none,OK
hjb-high-ds-v4-s5-009,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,140,140,pass,none,OK
hjb-high-ds-v4-s5-010,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,42,42,pass,none,OK
hjb-high-ds-v4-s5-011,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,51,51,pass,none,OK
hjb-high-ds-v4-s5-012,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,36,36,pass,none,OK
hjb-high-ds-v4-s5-013,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,135,135,pass,none,OK
hjb-high-ds-v4-s5-014,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,36,36,pass,none,OK
hjb-high-ds-v4-s5-015,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,42,42,pass,none,OK
hjb-high-ds-v4-s5-016,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,112,112,pass,none,OK
hjb-high-ds-v4-s5-017,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,90,90,pass,none,OK
hjb-high-ds-v4-s5-018,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,100,100,pass,none,OK
hjb-high-ds-v4-s5-019,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,45,45,pass,none,OK
hjb-high-ds-v4-s5-020,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,152,152,pass,none,OK
hjb-high-ds-v4-s5-021,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,40,40,pass,none,OK
hjb-high-ds-v4-s5-022,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,100,100,pass,none,OK
hjb-high-ds-v4-s5-023,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,130,130,pass,none,OK
hjb-high-ds-v4-s5-024,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,126,126,pass,none,OK
hjb-high-ds-v4-s5-025,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,44,44,pass,none,OK
hjb-high-ds-v4-s5-026,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,133,133,pass,none,OK
hjb-high-ds-v4-s5-027,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,30,30,pass,none,OK
hjb-high-ds-v4-s5-028,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,64,64,pass,none,OK
hjb-high-ds-v4-s5-029,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,30,30,pass,none,OK
hjb-high-ds-v4-s5-030,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,231,231,pass,none,OK
hjb-high-ds-v4-s5-031,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,16,16,pass,none,OK
hjb-high-ds-v4-s5-032,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,120,120,pass,none,OK
hjb-high-ds-v4-s5-033,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,24,24,pass,none,OK
hjb-high-ds-v4-s5-034,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,184,184,pass,none,OK
hjb-high-ds-v4-s5-035,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,100,100,pass,none,OK
hjb-high-ds-v4-s5-036,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,84,84,pass,none,OK
hjb-high-ds-v4-s5-037,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,63,63,pass,none,OK
hjb-high-ds-v4-s5-038,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,198,198,pass,none,OK
hjb-high-ds-v4-s5-039,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,99,99,pass,none,OK
hjb-high-ds-v4-s5-040,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,48,48,pass,none,OK
hjb-high-ds-v4-s5-041,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,36,36,pass,none,OK
hjb-high-ds-v4-s5-042,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,210,210,pass,none,OK
hjb-high-ds-v4-s5-043,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,20,20,pass,none,OK
hjb-high-ds-v4-s5-044,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,104,104,pass,none,OK
hjb-high-ds-v4-s5-045,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,88,88,pass,none,OK
hjb-high-ds-v4-s5-046,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,117,117,pass,none,OK
hjb-high-ds-v4-s5-047,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,220,220,pass,none,OK
hjb-high-ds-v4-s5-048,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,80,80,pass,none,OK
hjb-high-ds-v4-s5-049,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,102,102,pass,none,OK
hjb-high-ds-v4-s5-050,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,95,95,pass,none,OK
hjb-high-ds-v4-s5-051,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,40,40,pass,none,OK
hjb-high-ds-v4-s5-052,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,105,105,pass,none,OK
hjb-high-ds-v4-s5-053,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,fill-in,65,65,pass,none,OK
hjb-high-ds-v4-s5-054,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,short-answer,240,240,pass,none,OK
hjb-high-ds-v4-s5-055,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-空间直线与平面,multiple-choice,60,60,pass,none,OK
hjb-high-ds-v4-s5-056,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-简单几何体,fill-in,2169,2169,pass,none,OK
hjb-high-ds-v4-s5-057,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-简单几何体,short-answer,2057,2057,pass,none,OK
hjb-high-ds-v4-s5-058,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-简单几何体,multiple-choice,539,539,pass,none,OK
hjb-high-ds-v4-s5-059,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-简单几何体,fill-in,450,450,pass,none,OK
hjb-high-ds-v4-s5-060,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-简单几何体,short-answer,1610,1610,pass,none,OK
hjb-high-ds-v4-s5-061,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-简单几何体,multiple-choice,729,729,pass,none,OK
hjb-high-ds-v4-s5-062,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-简单几何体,fill-in,3383,3383,pass,none,OK
hjb-high-ds-v4-s5-063,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-简单几何体,short-answer,1573,1573,pass,none,OK
hjb-high-ds-v4-s5-064,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-简单几何体,multiple-choice,3582,3582,pass,none,OK
hjb-high-ds-v4-s5-065,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-简单几何体,fill-in,252,252,pass,none,OK
hjb-high-ds-v4-s5-066,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-简单几何体,short-answer,102,102,pass,none,OK
hjb-high-ds-v4-s5-067,MAINLAND_PEP_HIGH,hjb-v4-remediated,S5,hjb-high-s5-简单几何体,multiple-choice,980,980,pass,none,OK
