questionId,curriculumTrack,batch,grade,topicId,type,storedAnswer,independentAnswer,status,severity,notes
pep-high-s6-rag3-sa-065,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-bivariate-data,short-answer,4,4,pass,none,OK
pep-high-s6-rag3-sa-066,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-bivariate-data,short-answer,2,2,pass,none,OK
pep-high-s6-rag3-sa-067,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-bivariate-data,short-answer,4,4,pass,none,OK
pep-high-s6-rag3-sa-068,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-bivariate-data,short-answer,2,2,pass,none,OK
pep-high-s6-rag3-sa-069,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-bivariate-data,short-answer,4,4,pass,none,OK
pep-high-s6-rag3-sa-070,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-bivariate-data,short-answer,2,2,pass,none,OK
pep-high-s6-rag3-sa-071,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-bivariate-data,short-answer,4,4,pass,none,OK
pep-high-s6-rag3-sa-072,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,-1.5,-1.5,pass,none,OK
pep-high-s6-rag3-sa-073,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0,0,pass,none,OK
pep-high-s6-rag3-sa-074,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0.5,0.5,pass,none,OK
pep-high-s6-rag3-sa-075,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,-0.125,-0.125,pass,none,OK
pep-high-s6-rag3-sa-076,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0.2,0.2,pass,none,OK
pep-high-s6-rag3-sa-077,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,-1,-1,pass,none,OK
pep-high-s6-rag3-sa-078,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0.25,0.25,pass,none,OK
pep-high-s6-rag3-sa-079,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,-0.5,-0.5,pass,none,OK
pep-high-s6-rag3-sa-080,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0,0,pass,none,OK
pep-high-s6-rag3-sa-081,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0.3,0.3,pass,none,OK
pep-high-s6-rag3-sa-082,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,-0.5,-0.5,pass,none,OK
pep-high-s6-rag3-sa-083,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0.5,0.5,pass,none,OK
pep-high-s6-rag3-sa-084,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,-0.333,-0.333,pass,none,OK
pep-high-s6-rag3-sa-085,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0.125,0.125,pass,none,OK
pep-high-s6-rag3-sa-086,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,-0.3,-0.3,pass,none,OK
pep-high-s6-rag3-sa-087,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0,0,pass,none,OK
pep-high-s6-rag3-sa-088,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0.75,0.75,pass,none,OK
pep-high-s6-rag3-sa-089,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,-0.167,-0.167,pass,none,OK
pep-high-s6-rag3-sa-090,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0.25,0.25,pass,none,OK
pep-high-s6-rag3-sa-091,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,-0.2,-0.2,pass,none,OK
pep-high-s6-rag3-sa-092,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0.5,0.5,pass,none,OK
pep-high-s6-rag3-sa-093,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,-0.75,-0.75,pass,none,OK
pep-high-s6-rag3-sa-094,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-derivative-synthesis,short-answer,0,0,pass,none,OK
pep-high-s6-rag3-sa-095,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,5,5,pass,none,OK
pep-high-s6-rag3-sa-096,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,3,3,pass,none,OK
pep-high-s6-rag3-sa-097,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,7,7,pass,none,OK
pep-high-s6-rag3-sa-098,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,5,5,pass,none,OK
pep-high-s6-rag3-sa-099,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,3,3,pass,none,OK
pep-high-s6-rag3-sa-100,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,7,7,pass,none,OK
pep-high-s6-rag3-sa-101,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,5,5,pass,none,OK
pep-high-s6-rag3-sa-102,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,3,3,pass,none,OK
pep-high-s6-rag3-sa-103,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,7,7,pass,none,OK
pep-high-s6-rag3-sa-104,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,5,5,pass,none,OK
pep-high-s6-rag3-sa-105,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,3,3,pass,none,OK
pep-high-s6-rag3-sa-106,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,7,7,pass,none,OK
pep-high-s6-rag3-sa-107,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,5,5,pass,none,OK
pep-high-s6-rag3-sa-108,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,3,3,pass,none,OK
pep-high-s6-rag3-sa-109,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,7,7,pass,none,OK
pep-high-s6-rag3-sa-110,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,5,5,pass,none,OK
pep-high-s6-rag3-sa-111,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,3,3,pass,none,OK
pep-high-s6-rag3-sa-112,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,7,7,pass,none,OK
pep-high-s6-rag3-sa-113,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,5,5,pass,none,OK
pep-high-s6-rag3-sa-114,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,3,3,pass,none,OK
pep-high-s6-rag3-sa-115,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,7,7,pass,none,OK
pep-high-s6-rag3-sa-116,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,5,5,pass,none,OK
pep-high-s6-rag3-sa-117,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,3,3,pass,none,OK
pep-high-s6-rag3-sa-118,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,72,72,pass,none,OK
pep-high-s6-rag3-sa-119,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,56,56,pass,none,OK
pep-high-s6-rag3-sa-120,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,110,110,pass,none,OK
pep-high-s6-rag3-sa-121,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,90,90,pass,none,OK
pep-high-s6-rag3-sa-122,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,56,56,pass,none,OK
pep-high-s6-rag3-sa-123,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,42,42,pass,none,OK
pep-high-s6-rag3-sa-124,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,90,90,pass,none,OK
pep-high-s6-rag3-sa-125,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,72,72,pass,none,OK
pep-high-s6-rag3-sa-126,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,132,132,pass,none,OK
pep-high-s6-rag3-sa-127,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,30,30,pass,none,OK
pep-high-s6-rag3-sa-128,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,72,72,pass,none,OK
pep-high-s6-rag3-sa-129,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,56,56,pass,none,OK
pep-high-s6-rag3-sa-130,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,110,110,pass,none,OK
pep-high-s6-rag3-sa-131,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,90,90,pass,none,OK
pep-high-s6-rag3-sa-132,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,56,56,pass,none,OK
pep-high-s6-rag3-sa-133,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,42,42,pass,none,OK
pep-high-s6-rag3-sa-134,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,90,90,pass,none,OK
pep-high-s6-rag3-sa-135,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,72,72,pass,none,OK
pep-high-s6-rag3-sa-136,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,132,132,pass,none,OK
pep-high-s6-rag3-sa-137,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,30,30,pass,none,OK
pep-high-s6-rag3-sa-138,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,72,72,pass,none,OK
pep-high-s6-rag3-sa-139,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,56,56,pass,none,OK
pep-high-s6-rag3-sa-140,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,110,110,pass,none,OK
pep-high-s6-rag3-sa-141,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-probability-statistics-synthesis,short-answer,90,90,pass,none,OK
pep-high-s6-rag3-sa-142,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,2/5,2/5,pass,none,OK
pep-high-s6-rag3-sa-143,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,2/11,2/11,pass,none,OK
pep-high-s6-rag3-sa-144,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,3/7,3/7,pass,none,OK
pep-high-s6-rag3-sa-145,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,1/2,1/2,pass,none,OK
pep-high-s6-rag3-sa-146,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,2/9,2/9,pass,none,OK
pep-high-s6-rag3-sa-147,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,3/10,3/10,pass,none,OK
pep-high-s6-rag3-sa-148,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,4/11,4/11,pass,none,OK
pep-high-s6-rag3-sa-149,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,2/7,2/7,pass,none,OK
pep-high-s6-rag3-sa-150,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,3/8,3/8,pass,none,OK
pep-high-s6-rag3-sa-151,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,4/9,4/9,pass,none,OK
pep-high-s6-rag3-sa-152,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,1/5,1/5,pass,none,OK
pep-high-s6-rag3-sa-153,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,3/11,3/11,pass,none,OK
pep-high-s6-rag3-sa-154,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,4/7,4/7,pass,none,OK
pep-high-s6-rag3-sa-155,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,1/4,1/4,pass,none,OK
pep-high-s6-rag3-sa-156,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,1/3,1/3,pass,none,OK
pep-high-s6-rag3-sa-157,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,2/5,2/5,pass,none,OK
pep-high-s6-rag3-sa-158,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,2/11,2/11,pass,none,OK
pep-high-s6-rag3-sa-159,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,3/7,3/7,pass,none,OK
pep-high-s6-rag3-sa-160,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,1/2,1/2,pass,none,OK
pep-high-s6-rag3-sa-161,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,2/9,2/9,pass,none,OK
pep-high-s6-rag3-sa-162,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,3/10,3/10,pass,none,OK
pep-high-s6-rag3-sa-163,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,4/11,4/11,pass,none,OK
pep-high-s6-rag3-sa-164,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,2/7,2/7,pass,none,OK
pep-high-s6-rag3-sa-165,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-exam-practice,short-answer,3/8,3/8,pass,none,OK
pep-high-s4-rag4-mc-001,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,4,4,pass,none,OK
pep-high-s4-rag4-mc-002,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,3,3,pass,none,OK
pep-high-s4-rag4-mc-003,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,5,5,pass,none,OK
pep-high-s4-rag4-mc-004,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,3,3,pass,none,OK
pep-high-s4-rag4-mc-005,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,5,5,pass,none,OK
pep-high-s4-rag4-mc-006,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,3,3,pass,none,OK
pep-high-s4-rag4-mc-007,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,4,4,pass,none,OK
pep-high-s4-rag4-mc-008,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,3,3,pass,none,OK
pep-high-s4-rag4-mc-009,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,5,5,pass,none,OK
pep-high-s4-rag4-mc-010,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,3,3,pass,none,OK
pep-high-s4-rag4-mc-011,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,4,4,pass,none,OK
pep-high-s4-rag4-mc-012,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,3,3,pass,none,OK
pep-high-s4-rag4-mc-013,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,5,5,pass,none,OK
pep-high-s4-rag4-mc-014,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,3,3,pass,none,OK
pep-high-s4-rag4-mc-015,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,5,5,pass,none,OK
pep-high-s4-rag4-mc-016,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,3,3,pass,none,OK
pep-high-s4-rag4-mc-017,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-sets-logic,multiple-choice,4,4,pass,none,OK
pep-high-s4-rag4-mc-018,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-019,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-020,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-021,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-022,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-023,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-024,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-025,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-026,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-027,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-028,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-029,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-030,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-031,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-032,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-033,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-034,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-quadratic-inequalities,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-035,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-10,-10,pass,none,OK
pep-high-s4-rag4-mc-036,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-8,-8,pass,none,OK
pep-high-s4-rag4-mc-037,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-6,-6,pass,none,OK
pep-high-s4-rag4-mc-038,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-4,-4,pass,none,OK
pep-high-s4-rag4-mc-039,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-2,-2,pass,none,OK
pep-high-s4-rag4-mc-040,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-10,-10,pass,none,OK
pep-high-s4-rag4-mc-041,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-8,-8,pass,none,OK
pep-high-s4-rag4-mc-042,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-6,-6,pass,none,OK
pep-high-s4-rag4-mc-043,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-4,-4,pass,none,OK
pep-high-s4-rag4-mc-044,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-2,-2,pass,none,OK
pep-high-s4-rag4-mc-045,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-10,-10,pass,none,OK
pep-high-s4-rag4-mc-046,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-8,-8,pass,none,OK
pep-high-s4-rag4-mc-047,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-6,-6,pass,none,OK
pep-high-s4-rag4-mc-048,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-4,-4,pass,none,OK
pep-high-s4-rag4-mc-049,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-2,-2,pass,none,OK
pep-high-s4-rag4-mc-050,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-10,-10,pass,none,OK
pep-high-s4-rag4-mc-051,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-function-properties,multiple-choice,-8,-8,pass,none,OK
pep-high-s4-rag4-mc-052,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,4,4,pass,none,OK
pep-high-s4-rag4-mc-053,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,3,3,pass,none,OK
pep-high-s4-rag4-mc-054,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-055,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,6,6,pass,none,OK
pep-high-s4-rag4-mc-056,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,5,5,pass,none,OK
pep-high-s4-rag4-mc-057,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,4,4,pass,none,OK
pep-high-s4-rag4-mc-058,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,3,3,pass,none,OK
pep-high-s4-rag4-mc-059,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-060,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,6,6,pass,none,OK
pep-high-s4-rag4-mc-061,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,5,5,pass,none,OK
pep-high-s4-rag4-mc-062,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,4,4,pass,none,OK
pep-high-s4-rag4-mc-063,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,3,3,pass,none,OK
pep-high-s4-rag4-mc-064,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,2,2,pass,none,OK
pep-high-s4-rag4-mc-065,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,6,6,pass,none,OK
pep-high-s4-rag4-mc-066,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,5,5,pass,none,OK
pep-high-s4-rag4-mc-067,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,4,4,pass,none,OK
pep-high-s4-rag4-mc-068,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-exp-log,multiple-choice,3,3,pass,none,OK
pep-high-s4-rag4-mc-069,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-trigonometry,multiple-choice,1/2,1/2,pass,none,OK
pep-high-s4-rag4-mc-070,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-trigonometry,multiple-choice,1/2,1/2,pass,none,OK
pep-high-s4-rag4-mc-071,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-trigonometry,multiple-choice,1/2,1/2,pass,none,OK
pep-high-s4-rag4-mc-072,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-trigonometry,multiple-choice,1/2,1/2,pass,none,OK
pep-high-s4-rag4-mc-073,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-trigonometry,multiple-choice,1/2,1/2,pass,none,OK
pep-high-s4-rag4-mc-074,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-trigonometry,multiple-choice,1/2,1/2,pass,none,OK
pep-high-s4-rag4-mc-075,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-trigonometry,multiple-choice,1/2,1/2,pass,none,OK
pep-high-s4-rag4-mc-076,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-trigonometry,multiple-choice,1/2,1/2,pass,none,OK
pep-high-s4-rag4-mc-077,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-trigonometry,multiple-choice,1/2,1/2,pass,none,OK
pep-high-s4-rag4-mc-078,MAINLAND_PEP_HIGH,rag-v4,S4,pep-high-s4-trigonometry,multiple-choice,1/2,1/2,pass,none,OK
